temp_C,growth,status,o2_uptake,o2_release,co2_uptake,co2_release,glc__D_uptake,glc__D_release,pyr_uptake,pyr_release,lac__D_uptake,lac__D_release,ac_uptake,ac_release,RQ,medium
48.5,2.070964440457538e-05,optimal,14.440635357165139,-14.440635357165139,-4.034827505201725e-05,4.034827505201725e-05,14.440803070129158,-14.440803070129158,0.0,-0.0,0.0,-0.0,-4.647995550285708e-05,4.647995550285708e-05,2.794078934483813e-06,glucose_minimal
49.0,1.5946396427500354e-05,optimal,14.511053366628811,-14.511053366628811,-2.8054627589991402e-05,2.8054627589991402e-05,14.511192487543145,-14.511192487543145,0.0,-0.0,0.0,-0.0,-3.5789498935934796e-05,3.5789498935934796e-05,1.9333281245115437e-06,glucose_minimal
49.5,1.3829547078678187e-05,optimal,14.580294259766914,-14.580294259766914,-0.00021869683416088226,0.00021869683416088226,14.58050213209426,-14.58050213209426,-3.827146401843898e-05,3.827146401843898e-05,0.0,-0.0,-3.103852100423414e-05,3.103852100423414e-05,1.4999480138364397e-05,glucose_minimal
50.0,1.0175461248440477e-05,optimal,14.646470301953464,-14.646470301953464,-0.00016091207821199074,0.00016091207821199074,14.646623249609629,-14.646623249609629,-2.815925907227372e-05,2.815925907227372e-05,0.0,-0.0,-2.283742669884129e-05,2.283742669884129e-05,1.0986406615014213e-05,glucose_minimal
5.0,0.00024228812282607427,optimal,0.17497119642452624,-0.17497119642452624,-4.549852225566433,4.549852225566433,0.0,-0.0,2.625,-2.625,-4.1452427818896025,4.1452427818896025,-3.2321235584998305e-05,3.2321235584998305e-05,26.003435528481454,NLDM
5.5,0.0008886505533974402,optimal,0.17489415772016292,-0.17489415772016292,-4.549456812349236,4.549456812349236,0.0,-0.0,2.625,-2.625,-4.177726493239157,4.177726493239157,-0.00011854598382321854,0.00011854598382321854,26.012628847377133,NLDM
6.0,0.0016970877892016334,optimal,0.17479786920741106,-0.17479786920741106,-4.54896265508885,4.54896265508885,0.0,-0.0,2.625,-2.625,-4.218354237365426,4.218354237365426,-0.0002263915110794979,0.0002263915110794979,26.024131047565334,NLDM
6.5,0.0026885944589086106,optimal,0.1746797763012689,-0.1746797763012689,-4.548356596636991,4.548356596636991,0.0,-0.0,2.625,-2.625,-4.223525513337271,4.223525513337271,-0.0003586585008184087,0.0003586585008184087,26.038255217321062,NLDM
7.0,0.003904302593073682,optimal,0.17453497999180326,-0.17453497999180326,-4.547613495039983,4.547613495039983,0.0,-0.0,2.625,-2.625,-4.220974739654799,4.220974739654799,-0.0005208339659160292,0.0005208339659160292,26.055599257258084,NLDM
7.5,0.005445972240762152,optimal,0.17435136019925018,-0.17435136019925018,-4.5466711494678345,4.5466711494678345,0.0,-0.0,2.625,-2.625,-4.217740040261193,4.217740040261193,-0.0007264926969176711,0.0007264926969176711,26.07763509428238,NLDM
8.0,0.007331474640454635,optimal,0.9854511919642047,-0.9854511919642047,-4.545518636126023,4.545518636126023,0.0,-0.0,2.625,-2.625,-4.149298042162532,4.149298042162532,-0.0009780187170366481,0.0009780187170366481,4.612626858835982,NLDM
8.5,0.009614545534878982,optimal,1.115346267862776,-1.115346267862776,-4.544123109041805,4.544123109041805,0.0,-0.0,2.625,-2.625,-3.878930572833177,3.878930572833177,-0.0012825803743528562,0.0012825803743528562,4.074181480652859,NLDM
9.0,0.01236279529761939,optimal,1.3821384867913031,-1.3821384867913031,-4.542777753889493,4.542777753889493,0.03114613415628562,-0.03114613415628562,2.625,-2.625,-3.2770072563666504,3.2770072563666504,-0.0016491968927024266,0.0016491968927024266,3.2867746591991347,NLDM
9.5,0.015645921096461214,optimal,1.3771828100837784,-1.3771828100837784,-4.540436430729788,4.540436430729788,0.0,-0.0,2.625,-2.625,-3.181478611779683,3.181478611779683,-0.002087165874267926,0.002087165874267926,3.296901760234416,NLDM
10.0,0.01953824601729401,optimal,1.1161355825113306,-1.1161355825113306,-4.027313992628813,4.027313992628813,0.049223562874193556,-0.049223562874193556,2.625,-2.625,-3.273246628779307,3.273246628779307,-0.002606402018707021,0.002606402018707021,3.6082659273054127,NLDM
10.5,0.024131913004562158,optimal,1.1111125615485968,-1.1111125615485968,-4.027858038984783,4.027858038984783,0.060796590236565626,-0.060796590236565626,2.625,-2.625,-3.2885084932302426,3.2885084932302426,-0.003219197194808592,0.003219197194808592,3.6250675029458894,NLDM
11.0,0.029505122363252062,optimal,1.1116238262781841,-1.1116238262781841,-4.041267787983571,4.041267787983571,0.07433355299512488,-0.07433355299512488,2.625,-2.625,-3.3063602863894137,3.3063602863894137,-0.0039359833232578256,0.0039359833232578256,3.635463447661154,NLDM
11.5,0.03573457035493275,optimal,1.3129848244935505,-1.3129848244935505,-4.03019909411008,4.03019909411008,0.09002767541627771,-0.09002767541627771,2.1920811541821914,-2.1920811541821914,-2.7680060045162866,2.7680060045162866,0.0,-0.0,3.069494040545841,NLDM
12.0,0.042956445374397745,optimal,1.5843493631831616,-1.5843493631831616,-3.506752925038637,3.506752925038637,0.10822206291531672,-0.10822206291531672,1.10829343725593,-1.10829343725593,-1.4379406507173447,1.4379406507173447,0.0,-0.0,2.2133709941304356,NLDM
12.5,0.05127635986845486,optimal,1.779070777446795,-1.779070777446795,-3.5080608488767604,3.5080608488767604,0.12918278957643253,-0.12918278957643253,0.6998681996558584,-0.6998681996558584,-1.0651169567775398,1.0651169567775398,0.0,-0.0,1.9718500766514178,NLDM
13.0,0.06078722962326387,optimal,2.0016656143115825,-2.0016656143115825,-3.5095559956456963,3.5095559956456963,0.1531439422279921,-0.1531439422279921,0.23297887739589307,-0.23297887739589307,-0.6389253658542134,0.6389253658542134,0.0,-0.0,1.7533178221941486,NLDM
13.5,0.07160399454780282,optimal,2.254823956908489,-2.254823956908489,-3.5112564343588932,3.5112564343588932,0.18039509404003978,-0.18039509404003978,-0.2980169384294458,0.2980169384294458,-0.15421530560952323,0.15421530560952323,0.0,-0.0,1.5572197659160298,NLDM
14.0,0.08378763166574403,optimal,2.5399729271503104,-2.5399729271503104,-3.5131717508483815,3.5131717508483815,0.4069626998137829,-0.4069626998137829,-0.8961126145668109,0.8961126145668109,0.0,-0.0,0.0,-0.0,1.3831532270660611,NLDM
14.5,0.09747733100464323,optimal,2.860451710917456,-2.860451710917456,-3.5145627233427694,3.5145627233427694,0.7484481473061549,-0.7484481473061549,-1.5686846450941008,1.5686846450941008,0.0,-0.0,0.0,-0.0,1.2286740272275092,NLDM
15.0,0.11281816817312366,optimal,3.2195054351961776,-3.2195054351961776,-3.5168545830523916,3.5168545830523916,1.1308589046937623,-1.1308589046937623,-2.3218530707524803,2.3218530707524803,0.0,-0.0,0.0,-0.0,1.0923586413632178,NLDM
15.5,0.1299211722285374,optimal,3.610643733609339,-3.610643733609339,-3.519409703446255,3.519409703446255,1.5369831115647334,-1.5369831115647334,-3.143218018948317,3.143218018948317,0.0,-0.0,0.0,-0.0,0.9747319212599569,NLDM
