rxn_id,mw_kDa,kcat_s,source,group
R00894__cyto,86.15,10.7577,dlkcat,Glutathione metabolism
R03416__mito,232.64,13.7,default_13.7,Glycerophospholipid metabolism
R03936__cyto,50.6,2.965,dlkcat,Tryptophan metabolism
R00658__cyto,46.97,15.6434,dlkcat,Biosynthesis of antibiotics
R00763__cyto,81.812857,17.5541,dlkcat,
R12120__cyto,59.6,2.3249,dlkcat,
R08657__mito,71.88,13.6046,dlkcat,
R04355__cyto,124.9,13.7,default_13.7,Fatty acid biosynthesis
R04591__cyto,34.99,19.1185,dlkcat,Biosynthesis of antibiotics
R02485__cyto,32.08,226.6256,dlkcat,Pyrimidine metabolism
R00527__cyto,31.74,10.2899,dlkcat,Microbial metabolism in diverse environments
R02590__cyto,49.89,1.2496,dlkcat,Phosphonate and phosphinate metabolism
R01351__cyto,61.085,13.7,default_13.7,Glycerolipid metabolism
R11104__pero,47.68,13.7,default_13.7,
R03893__cyto,33.52,147.8275,dlkcat,Chlorocyclohexane and chlorobenzene degradation
R00489__cyto,59.86,2.9708,dlkcat,Pantothenate and CoA biosynthesis
R03352__cyto,46.67,26.8523,dlkcat,
R04726__pero,124.9,13.7,default_13.7,Fatty acid biosynthesis
R00848__mito,71.88,13.6046,dlkcat,Glycerophospholipid metabolism
R07895__cyto,43.63,0.4195,dlkcat,alpha-Linolenic acid metabolism
R01072__cyto,59.04,5.9984,dlkcat,Biosynthesis of antibiotics
R01187__cyto,81.812857,11.4647,dlkcat,Biosynthesis of antibiotics
R02464__cyto,65.45,16.5003,dlkcat,Sphingolipid metabolism
R00548__cyto,51.93,84.7469,dlkcat,Riboflavin metabolism
R00768__cyto,74.14,0.0946,dlkcat,Biosynthesis of antibiotics
R00243__cyto,120.26,3.1364,dlkcat,D-Glutamine and D-glutamate metabolism
R03293__cyto,28.97,24.4865,dlkcat,Arginine and proline metabolism
R04639__cyto,32.03,3.2831,dlkcat,Spontaneous
R03657__cyto,111.545,5.1793,dlkcat,Aminoacyl-tRNA biosynthesis
R01466__cyto,57.67,5.265,dlkcat,"Glycine, serine and threonine metabolism"
R03652__cyto,90.53,1.0005,dlkcat,Aminoacyl-tRNA biosynthesis
R02295__cyto,33.13,2.2779,dlkcat,Nicotinate and nicotinamide metabolism
R09419__cyto,37.565,0.5379,dlkcat,
R09076__cyto,52.32,7.592,dlkcat,Arginine and proline metabolism
R07764__cyto,74.243333,13.7,default_13.7,Fatty acid biosynthesis
R00827__cyto,48.620714,16.6612,dlkcat,
R02249__cyto,81.812857,13.7,default_13.7,
R03357__cyto,39.772857,71.4458,dlkcat,
R02874__cyto,55.24,6.1642,dlkcat,Biosynthesis of antibiotics
R00248__cyto,141.605,17.3267,dlkcat,D-Glutamine and D-glutamate metabolism
R01372__cyto,53.38,28.2676,dlkcat,Phenylalanine metabolism
R08310__cyto,47.68,130.6363,dlkcat,Drug metabolism - cytochrome P450
R02003__cyto,39.24,0.2157,dlkcat,Biosynthesis of antibiotics
R04955__cyto,41.33,13.7,default_13.7,Fatty acid biosynthesis
R00674__cyto,74.3,3.5452,dlkcat,"Phenylalanine, tyrosine and tryptophan biosynthesis"
R07070__cyto,32.915,43.3824,dlkcat,Metabolism of xenobiotics by cytochrome P450
R02849__cyto,147.8575,50.6207,dlkcat,
R02413__cyto,235.91,4.4121,dlkcat,Biosynthesis of antibiotics
R01398__cyto,37.31,96.693,dlkcat,Biosynthesis of antibiotics
R04208__cyto,83.77,3.7794,dlkcat,Biosynthesis of antibiotics
R12366__cyto,44.01,6.9096,dlkcat,
R01030__cyto,144.72,3.6859,dlkcat,Glycerophospholipid metabolism
R08306__mito,47.68,83.0846,dlkcat,Drug metabolism - cytochrome P450
R00264__cyto,55.203333,106.7581,dlkcat,Ascorbate and aldarate metabolism
R03416__cyto,232.64,13.7,default_13.7,Glycerophospholipid metabolism
R08551__cyto,97.41,13.7,default_13.7,
R01956__cyto,49.02,208.6766,dlkcat,Non enzymatic
R02722__cyto,74.3,3.7148,dlkcat,Biosynthesis of antibiotics
R00220__pero,88.56,11.6792,dlkcat,Biosynthesis of antibiotics
R02549__cyto,55.203333,29.8275,dlkcat,Arginine and proline metabolism
R02029__mito,24.04,13.7,default_13.7,Glycerophospholipid metabolism
R02739__cyto,47.875,106.4921,dlkcat,Biosynthesis of antibiotics
R08221__cyto,32.08,215.3992,dlkcat,Drug metabolism - other enzymes
R00351__pero,51.15,158.9636,dlkcat,2-Oxocarboxylic acid metabolism
R08310__mito,47.68,130.6363,dlkcat,Drug metabolism - cytochrome P450
R01330__cyto,147.8575,41.9897,dlkcat,
R01626__mito,227.86,3.681,dlkcat,Fatty acid biosynthesis
R05801__cyto,63.41,56.544,dlkcat,Inositol phosphate metabolism
R00227__cyto,43.78,1.3581,dlkcat,Pyruvate metabolism
R01220__mito,198.965,36.4672,dlkcat,Carbon fixation pathways in prokaryotes
R02439__mito,63.41,62.8842,dlkcat,Pentose and glucuronate interconversions
R02746__pero,232.64,13.7,default_13.7,Glycerophospholipid metabolism
R01288__cyto,66.65,15.0484,dlkcat,Cysteine and methionine metabolism
R07396__cyto,55.18,14.706,dlkcat,Cysteine and methionine metabolism
R04566__cyto,152.01,13.7,default_13.7,Fatty acid biosynthesis
R02853__cyto,63.41,249.8153,dlkcat,
R03036__cyto,83.995,21.1897,dlkcat,Pantothenate and CoA biosynthesis
R08162__cyto,43.78,13.7,default_13.7,Fatty acid biosynthesis
R05002__cyto,68.024815,31.4946,dlkcat,
R01960__cyto,52.89,12.2946,dlkcat,Tryptophan metabolism
R11216__cyto,38.9,13.7,default_13.7,
R02113__cyto,76.110741,31.9878,dlkcat,
R01051__cyto,34.47,59.2346,dlkcat,Pentose phosphate pathway
R00974__cyto,180.99,3.4366,dlkcat,Pyrimidine metabolism
R03661__cyto,67.285,18.7844,dlkcat,Aminoacyl-tRNA biosynthesis
R00344__mito,129.56,6.2501,dlkcat,Carbon fixation pathways in prokaryotes
R07024__cyto,32.915,43.3824,dlkcat,Metabolism of xenobiotics by cytochrome P450
R00278__cyto,30.735,1.4882,dlkcat,Vitamin B6 metabolism
R04430__cyto,103.506667,13.7,default_13.7,Fatty acid biosynthesis
R07084__cyto,32.915,43.3824,dlkcat,Metabolism of xenobiotics by cytochrome P450
R01965__cyto,40.48,242.1024,dlkcat,
R02558__cyto,114.54,0.6755,dlkcat,Cyanoamino acid metabolism
R02017__cyto,81.16,13.7,default_13.7,Purine metabolism
R00602__cyto,54.73,214.0214,dlkcat,
R04964__cyto,152.01,13.7,default_13.7,Fatty acid biosynthesis
R01736__cyto,29.17,91.3257,dlkcat,Pyruvate metabolism
R01626__cyto,227.86,3.681,dlkcat,Fatty acid biosynthesis
R05733__cyto,36.925,0.7121,dlkcat,
R04969__cyto,41.33,13.7,default_13.7,Fatty acid biosynthesis
R01209__mito,63.0,1.0432,dlkcat,
R00316__cyto,75.385,15.7793,dlkcat,Pyruvate metabolism
R00328__cyto,76.04,13.7,default_13.7,Purine metabolism
R03601__cyto,47.75,14.3325,dlkcat,
R08120__cyto,33.52,1.6614,dlkcat,Microbial metabolism in diverse environments
R00390__cyto,77.35,13.7,default_13.7,Fatty acid biosynthesis
R01600__cyto,176.006667,41.9897,dlkcat,Biosynthesis of antibiotics
R01710__cyto,30.735,1.0491,dlkcat,Microbial metabolism in diverse environments
R03217__cyto,66.65,3.436,dlkcat,Biosynthesis of antibiotics
R07134__cyto,29.94,1.8596,dlkcat,Pentose and glucuronate interconversions
R12188__cyto,43.97,13.7,default_13.7,
R02670__cyto,54.73,9.4337,dlkcat,Non enzymatic
R04533__cyto,152.01,13.7,default_13.7,Fatty acid biosynthesis
R02024__cyto,81.16,13.7,default_13.7,Pyrimidine metabolism
R04859__cyto,47.75,14.3325,dlkcat,
R00988__cyto,28.65,0.0905,dlkcat,Tryptophan metabolism
R10065__cyto,63.41,50.2,dlkcat,
R11216__mito,38.9,13.7,default_13.7,
R04371__cyto,72.8,1.2978,dlkcat,2-Oxocarboxylic acid metabolism
R07091__cyto,32.915,43.3824,dlkcat,Metabolism of xenobiotics by cytochrome P450
R01431__cyto,32.615,5.2893,dlkcat,Pentose and glucuronate interconversions
R01321__cyto,32.86,5.8683,dlkcat,Glycerophospholipid metabolism
R07406__cyto,45.3625,8.9805,dlkcat,Spontaneous
R09882__mito,83.995,15.6983,dlkcat,
R00227__mito,43.78,1.3581,dlkcat,Pyruvate metabolism
R10928__cyto,151.85,13.7,default_13.7,Inositol phosphate metabolism
R03648__cyto,58.905,3.6764,dlkcat,Aminoacyl-tRNA biosynthesis
R05616__cyto,43.61,0.372,dlkcat,Ubiquinone and other terpenoid-quinone biosynthesis
R01799__mito,47.69,81.3557,dlkcat,Glycerophospholipid metabolism
R09376__cyto,31.61,2.536,dlkcat,Riboflavin metabolism
R11101__cyto,88.56,18.5993,dlkcat,Spontaneous
R00772__cyto,48.58,14.2038,dlkcat,
R02059__cyto,44.15,4.1558,dlkcat,Biosynthesis of antibiotics
R01698__mito,51.85,12.9522,dlkcat,
R04751__cyto,79.816667,9.8367,dlkcat,Fatty acid metabolism
R00937__mito,23.39,183.8702,dlkcat,One carbon pool by folate
R11312__cyto,54.51,1.4094,dlkcat,
R02404__mito,33.78,1.7682,dlkcat,C5-Branched dibasic acid metabolism
R05510__cyto,33.52,6.176,dlkcat,Chlorocyclohexane and chlorobenzene degradation
R09477__cyto,35.8,5.2893,dlkcat,Pentose and glucuronate interconversions
R04430__mito,103.506667,13.7,default_13.7,Fatty acid biosynthesis
R05168__cyto,33.855,10.9925,dlkcat,Galactose metabolism
R04920__cyto,32.86,6.4647,dlkcat,Phosphonate and phosphinate metabolism
R02235__mito,23.39,414.7758,dlkcat,One carbon pool by folate
R05506__cyto,74.11,11.3507,dlkcat,Degradation of aromatic compounds
R04144__cyto,83.77,5.7075,dlkcat,Biosynthesis of antibiotics
R03758__cyto,45.3625,10.8687,dlkcat,"Glycine, serine and threonine metabolism"
R00708__cyto,64.57,1.9585,dlkcat,Arginine and proline metabolism
R01279__pero,79.816667,8.5951,dlkcat,Fatty acid metabolism
R10170__cyto,85.72,7.7968,dlkcat,2-Oxocarboxylic acid metabolism
R05234__cyto,47.68,47.8315,dlkcat,Microbial metabolism in diverse environments
R03158__cyto,52.45,0.1901,dlkcat,Propanoate metabolism
R00159__cyto,76.04,13.7,default_13.7,Pyrimidine metabolism
R00662__cyto,83.995,13.7,default_13.7,Pyrimidine metabolism
R12404__cyto,38.6,0.4204,dlkcat,Biosynthesis of antibiotics
R10115__cyto,44.99,13.7,default_13.7,Biotin metabolism
R02668__cyto,50.6,2.6602,dlkcat,Tryptophan metabolism
R10548__cyto,84.8,7.6003,dlkcat,
R12399__cyto,44.092,1.9477,dlkcat,Steroid biosynthesis
R03492__cyto,62.863333,13.7,default_13.7,
R00332__cyto,20.51,0.4507,dlkcat,Purine metabolism
R12024__mito,37.01,37.1049,dlkcat,
R01752__cyto,55.203333,20.514,dlkcat,Glycerolipid metabolism
R04582__cyto,75.48,0.8994,dlkcat,
R04967__mito,103.506667,13.7,default_13.7,Fatty acid biosynthesis
R02617__cyto,74.855455,32.8779,dlkcat,
R01086__cyto,51.86,3.1185,dlkcat,Biosynthesis of antibiotics
R10056__cyto,51.314286,16.0293,dlkcat,
R02396__cyto,85.22,11.196,dlkcat,
R00756__cyto,105.195,21.8188,dlkcat,Microbial metabolism in diverse environments
R04863__cyto,249.62,4.6107,dlkcat,Lysine biosynthesis
R10827__cyto,26.53,13.7,default_13.7,Fatty acid elongation
R07497__cyto,24.36,32.5409,dlkcat,Biosynthesis of antibiotics
R01663__cyto,30.1,8.5515,dlkcat,Pyrimidine metabolism
R04941__cyto,43.97,0.6343,dlkcat,Selenocompound metabolism
R11099__pero,16.63,1.5119,dlkcat,Spontaneous
R05046__cyto,32.03,2.6034,dlkcat,Folate biosynthesis
R00582__cyto,34.01,196.0973,dlkcat,Biosynthesis of antibiotics
R04536__cyto,152.01,13.7,default_13.7,Fatty acid biosynthesis
R11005__mito,55.85,13.7,default_13.7,
R00405__mito,33.78,0.2515,dlkcat,Biosynthesis of antibiotics
R00770__cyto,91.266667,37.2784,dlkcat,
R08281__mito,47.68,23.3037,dlkcat,Drug metabolism - cytochrome P450
R02731__cyto,81.812857,17.5541,dlkcat,Fructose and mannose metabolism
R04946__cyto,66.65,3.9329,dlkcat,Selenocompound metabolism
R00014__mito,52.196667,15.0941,dlkcat,Pyruvate metabolism
R00177__cyto,41.93,30.3999,dlkcat,Cysteine and methionine metabolism
R11220__cyto,50.115385,13.7,default_13.7,
R00209__mito,46.52,101.1607,dlkcat,Biosynthesis of antibiotics
R01279__cyto,79.816667,8.5951,dlkcat,Fatty acid metabolism
R04962__mito,103.506667,13.7,default_13.7,Fatty acid biosynthesis
R02326__cyto,17.08,41.6579,dlkcat,Pyrimidine metabolism
R00904__cyto,55.203333,25.5733,dlkcat,beta-Alanine metabolism
R11005__cyto,55.85,13.7,default_13.7,
R00515__cyto,83.995,22.3123,dlkcat,Pyrimidine metabolism
R03450__mito,76.216667,13.7,default_13.7,
R00341__cyto,61.27,4.0902,dlkcat,Biosynthesis of antibiotics
R08281__cyto,47.68,23.3037,dlkcat,Drug metabolism - cytochrome P450
R00925__cyto,75.385,4.3574,dlkcat,
R03970__cyto,63.94,10.533,dlkcat,Cyanoamino acid metabolism
R00086__cyto,76.04,13.7,default_13.7,Purine metabolism
R03259__cyto,137.96,13.7,default_13.7,
R00236__cyto,75.385,64.3238,dlkcat,Pyruvate metabolism
R04962__cyto,103.506667,13.7,default_13.7,Fatty acid biosynthesis
R02731__mito,81.812857,17.5541,dlkcat,Fructose and mannose metabolism
R11220__mito,50.115385,13.7,default_13.7,
R08964__cyto,129.47,24.3813,dlkcat,
R01274__cyto,30.03,6.9232,dlkcat,Fatty acid elongation
R09510__cyto,56.92,16.0293,dlkcat,
R04557__cyto,41.33,26.7047,dlkcat,
R00751__cyto,41.315,5.0157,dlkcat,Biosynthesis of antibiotics
R00513__cyto,53.24,1.0669,dlkcat,Pyrimidine metabolism
R03313__cyto,47.25,8.0031,dlkcat,Biosynthesis of antibiotics
R02026__cyto,57.2,7.6192,dlkcat,Cysteine and methionine metabolism
R04355__pero,124.9,13.7,default_13.7,Fatty acid biosynthesis
R04922__cyto,32.86,5.9118,dlkcat,Phosphonate and phosphinate metabolism
R04037__cyto,92.31,1.3666,dlkcat,Histidine metabolism
R04779__cyto,105.195,21.8188,dlkcat,Biosynthesis of antibiotics
R04726__cyto,124.9,13.7,default_13.7,Fatty acid biosynthesis
R02109__cyto,171.06,13.7,default_13.7,
R02340__cyto,74.3,3.7148,dlkcat,Benzoxazinoid biosynthesis
R03066__cyto,83.16,5.3158,dlkcat,Folate biosynthesis
R01574__cyto,38.2,17.111,dlkcat,
R03777__pero,79.816667,9.5138,dlkcat,Fatty acid metabolism
R10951__cyto,323.98,13.7,default_13.7,
R00287__cyto,83.995,17.345,dlkcat,Pyrimidine metabolism
R04301__cyto,29.19,18.6178,dlkcat,Betalain biosynthesis
R02106__cyto,85.86,11.5606,dlkcat,Microbial metabolism in diverse environments
R01880__cyto,58.325,27.5252,dlkcat,Pyrimidine metabolism
R01708__cyto,45.3625,9.0775,dlkcat,Microbial metabolism in diverse environments
R01317__cyto,105.0,13.7,default_13.7,Arachidonic acid metabolism
R01818__cyto,28.52,5.5454,dlkcat,Biosynthesis of antibiotics
R02061__cyto,38.05,0.1141,dlkcat,Biosynthesis of antibiotics
R02687__cyto,68.84,13.7,default_13.7,Glycerolipid metabolism
R04206__cyto,67.425,145.63,dlkcat,
R07888__cyto,79.816667,8.0096,dlkcat,alpha-Linolenic acid metabolism
R9737__mito,48.909286,13.7,default_13.7,Ubiquinone and other terpenoid-quinone biosynthesis
R12329__cyto,30.92,13.7,default_13.7,Fatty acid biosynthesis
R00257__cyto,53.03,33.0528,dlkcat,Nicotinate and nicotinamide metabolism
R04426__cyto,39.55,7.1165,dlkcat,2-Oxocarboxylic acid metabolism
R03013__cyto,36.36,14.7092,dlkcat,Histidine metabolism
R08244__cyto,58.48,4.1291,dlkcat,Drug metabolism - other enzymes
R00424__cyto,32.03,13.7,default_13.7,
R10288__cyto,65.22,82.9966,dlkcat,
R01926__cyto,52.8,2.4045,dlkcat,Sphingolipid metabolism
R01706__cyto,70.756667,13.7,default_13.7,Fatty acid biosynthesis
R04866__cyto,94.743333,13.7,default_13.7,Lysine degradation
R00014__cyto,52.196667,15.0941,dlkcat,Pyruvate metabolism
R03425__mito,112.2,0.9209,dlkcat,"Glycine, serine and threonine metabolism"
R00754__cyto,47.68,296.7547,dlkcat,Biosynthesis of antibiotics
R03197__cyto,41.0,4.8403,dlkcat,Porphyrin and chlorophyll metabolism
R03643__cyto,23.81,13.7,default_13.7,
R02746__mito,232.64,13.7,default_13.7,Glycerophospholipid metabolism
R10953__cyto,63.41,57.393,dlkcat,
R01054__cyto,23.24,16.252,dlkcat,Purine metabolism
R01290__cyto,53.93,0.9555,dlkcat,Biosynthesis of antibiotics
R02715__mito,62.63,29.5978,dlkcat,
R04559__cyto,54.21,20.9817,dlkcat,Biosynthesis of antibiotics
R02324__cyto,26.51,4.509,dlkcat,Nicotinate and nicotinamide metabolism
R00754__mito,47.68,296.7547,dlkcat,Biosynthesis of antibiotics
R07505__cyto,44.195,14.9624,dlkcat,Biosynthesis of antibiotics
R04506__cyto,55.203333,16.141,dlkcat,
R03348__mito,32.4,0.0994,dlkcat,Nicotinate and nicotinamide metabolism
R04428__cyto,132.035,13.7,default_13.7,Fatty acid biosynthesis
R08575__cyto,35.62,78.1841,dlkcat,
R07762__pero,40.04,13.7,default_13.7,Fatty acid biosynthesis
R01007__cyto,135.855,10.8294,dlkcat,
R04444__mito,64.57,2.211,dlkcat,Arginine and proline metabolism
R00897__cyto,47.75,47.0688,dlkcat,Biosynthesis of antibiotics
R10147__cyto,32.26,24.8607,dlkcat,Biosynthesis of antibiotics
R12657__mito,50.115385,18.5647,dlkcat,Ubiquinone and other terpenoid-quinone biosynthesis
R08639__cyto,65.49,55.2936,dlkcat,Biosynthesis of antibiotics
R02872__cyto,50.36,0.7474,dlkcat,Biosynthesis of antibiotics
R10700__cyto,227.86,13.7,default_13.7,Fatty acid biosynthesis
R01021__cyto,62.49,2.6328,dlkcat,Glycerophospholipid metabolism
R07389__cyto,32.86,5.8683,dlkcat,Ether lipid metabolism
R10089__cyto,28.78,130.0602,dlkcat,Vitamin B6 metabolism
R11166__cyto,29.33,13.7,default_13.7,
R08306__cyto,47.68,83.0846,dlkcat,Drug metabolism - cytochrome P450
R02091__cyto,58.325,46.3595,dlkcat,Pyrimidine metabolism
R02746__cyto,232.64,13.7,default_13.7,Glycerophospholipid metabolism
R03361__cyto,128.133333,13.7,default_13.7,Inositol phosphate metabolism
R07330__cyto,48.620714,16.6612,dlkcat,
R00126__cyto,87.6,13.7,default_13.7,Purine metabolism
R05578__cyto,57.85,16.0485,dlkcat,Porphyrin and chlorophyll metabolism
R04887__cyto,29.19,0.0693,dlkcat,Tyrosine metabolism
R03530__cyto,17.08,9.6625,dlkcat,Purine metabolism
R04221__cyto,38.965,12.8068,dlkcat,Arginine and proline metabolism
R04001__cyto,85.72,7.7968,dlkcat,2-Oxocarboxylic acid metabolism
R07116__cyto,32.915,43.3824,dlkcat,Metabolism of xenobiotics by cytochrome P450
R02098__cyto,23.68,2.695,dlkcat,Pyrimidine metabolism
R03471__cyto,62.66,1.4119,dlkcat,Thiamine metabolism
R01775__cyto,45.3625,5.5167,dlkcat,Biosynthesis of antibiotics
R00086__mito,76.04,13.7,default_13.7,Purine metabolism
R02096__cyto,58.325,46.3595,dlkcat,Pyrimidine metabolism
R02101__cyto,33.45,40.5489,dlkcat,Pyrimidine metabolism
R01070__cyto,39.22,0.2182,dlkcat,Biosynthesis of antibiotics
R11945__mito,41.93,37.3302,dlkcat,Oxidative Phosphorilation
R03409__cyto,44.12,13.0852,dlkcat,Purine metabolism
R02748__cyto,33.13,1.6741,dlkcat,Purine metabolism
R01496__cyto,78.464286,4.3664,dlkcat,Sphingolipid metabolism
R00239__cyto,48.18,15.4731,dlkcat,Biosynthesis of antibiotics
R10035__cyto,114.54,0.2699,dlkcat,Cyanoamino acid metabolism
R06516__cyto,65.45,19.3081,dlkcat,Sphingolipid metabolism
R00995__pero,88.46,5.0063,dlkcat,C5-Branched dibasic acid metabolism
R02093__cyto,17.08,26.8758,dlkcat,Pyrimidine metabolism
R01056__cyto,25.35,7.1805,dlkcat,Biosynthesis of antibiotics
R02047__mito,45.3625,1.1761,dlkcat,
R01665__cyto,34.66,0.7614,dlkcat,Pyrimidine metabolism
R01059__cyto,62.48,8.1551,dlkcat,Fructose and mannose metabolism
R00129__cyto,65.22,81.1225,dlkcat,
R02372__cyto,58.325,46.3595,dlkcat,Pyrimidine metabolism
R08359__cyto,52.595,3.9769,dlkcat,Glutathione metabolism
R02094__cyto,23.68,3.36,dlkcat,Pyrimidine metabolism
R01724__cyto,47.57,17.894,dlkcat,Nicotinate and nicotinamide metabolism
R08091__cyto,74.11,24.1363,dlkcat,Geraniol degradation
R00191__cyto,65.12,4.5859,dlkcat,Purine metabolism
R03018__cyto,63.41,28.3042,dlkcat,Pantothenate and CoA biosynthesis
R07113__cyto,32.915,345.9257,dlkcat,Metabolism of xenobiotics by cytochrome P450
R11945__cyto,41.93,37.3302,dlkcat,Oxidative Phosphorilation
R00569__cyto,76.04,5.2613,dlkcat,Pyrimidine metabolism
R03238__cyto,105.195,21.8188,dlkcat,Galactose metabolism
R07003__cyto,32.915,43.3824,dlkcat,Metabolism of xenobiotics by cytochrome P450
R07384__cyto,32.86,8.6552,dlkcat,Ether lipid metabolism
R03348__cyto,32.4,0.0994,dlkcat,Nicotinate and nicotinamide metabolism
R07274__cyto,47.75,57.3007,dlkcat,Cysteine and methionine metabolism
R05639__cyto,41.33,0.2939,dlkcat,Biosynthesis of antibiotics
R07494__cyto,38.6,0.7949,dlkcat,Biosynthesis of antibiotics
R03458__cyto,45.3625,10.2013,dlkcat,Riboflavin metabolism
R10828__mito,41.33,13.7,default_13.7,Fatty acid elongation
R07896__pero,79.816667,8.3366,dlkcat,alpha-Linolenic acid metabolism
R02030__mito,66.86,13.7,default_13.7,Glycerophospholipid metabolism
R01857__cyto,17.08,1.3054,dlkcat,Purine metabolism
R12173__cyto,60.645,51.2305,dlkcat,Biosynthesis of unsaturated fatty acids
R00710__cyto,55.203333,13.3463,dlkcat,Biosynthesis of antibiotics
R04420__cyto,44.14,30.7148,dlkcat,Cysteine and methionine metabolism
R02568__cyto,39.22,0.2136,dlkcat,Microbial metabolism in diverse environments
R03304__cyto,29.19,43.7843,dlkcat,Tyrosine metabolism
R00026__cyto,114.54,9.4286,dlkcat,
R02250__cyto,68.84,13.7,default_13.7,Glycerolipid metabolism
R00590__pero,81.05,11.6792,dlkcat,Cysteine and methionine metabolism
R10633__cyto,45.81,13.7,default_13.7,Nicotinate and nicotinamide metabolism
R01324__mito,74.243333,53.1485,dlkcat,2-Oxocarboxylic acid metabolism
R03422__cyto,130.226,13.7,default_13.7,
R00275__cyto,27.31,35.4527,dlkcat,
R07394__cyto,27.42,1.1883,dlkcat,Cysteine and methionine metabolism
R00964__cyto,53.24,1.1043,dlkcat,Pyrimidine metabolism
R11218__cyto,50.115385,13.7,default_13.7,
R00939__mito,23.39,183.8702,dlkcat,One carbon pool by folate
R09087__cyto,84.8,7.8097,dlkcat,
R12119__cyto,59.6,2.2947,dlkcat,
R02850__cyto,147.8575,41.9897,dlkcat,
R00621__mito,114.37,10.2999,dlkcat,Citrate cycle (TCA cycle)
R03084__cyto,125.73,6.8131,dlkcat,Biosynthesis of antibiotics
R00867__cyto,176.006667,57.9861,dlkcat,Fructose and mannose metabolism
R07491__cyto,42.41,14.9624,dlkcat,Steroid biosynthesis
R01083__cyto,54.21,16.9644,dlkcat,"Alanine, aspartate and glutamate metabolism"
R02978__cyto,36.07,2.0732,dlkcat,Sphingolipid metabolism
R02035__cyto,32.765,6.677,dlkcat,Biosynthesis of antibiotics
R12427__mito,78.464286,13.7,default_13.7,Lipoic acid metabolism
R00342__mito,34.47,43.3529,dlkcat,Biosynthesis of antibiotics
R00428__cyto,32.03,13.7,default_13.7,Folate biosynthesis
R12152__cyto,148.93,17.7137,dlkcat,
R02694__cyto,78.464286,13.7,default_13.7,
R04725__cyto,103.506667,13.7,default_13.7,Fatty acid biosynthesis
R03363__cyto,90.5675,13.7,default_13.7,Inositol phosphate metabolism
R00651__cyto,47.75,15.7089,dlkcat,
R07509__cyto,36.925,0.3399,dlkcat,Biosynthesis of antibiotics
R04945__cyto,66.65,3.436,dlkcat,
R02665__cyto,19.56,0.0497,dlkcat,Tryptophan metabolism
R00402__cyto,41.33,0.1368,dlkcat,Carbon fixation pathways in prokaryotes
R00782__cyto,43.315,29.5944,dlkcat,Cysteine and methionine metabolism
R07981__cyto,85.86,1.6135,dlkcat,Microbial metabolism in diverse environments
R09877__cyto,83.995,1.7059,dlkcat,
R00870__cyto,45.3625,6.8266,dlkcat,Fructose and mannose metabolism
R00127__mito,28.005,13.7,default_13.7,Biosynthesis of antibiotics
R03650__cyto,85.27,0.3566,dlkcat,Aminoacyl-tRNA biosynthesis
R00342__cyto,34.47,43.3529,dlkcat,Biosynthesis of antibiotics
R07762__cyto,40.04,13.7,default_13.7,Fatty acid biosynthesis
R06590__cyto,73.78,5.8038,dlkcat,Biosynthesis of antibiotics
R01899__mito,46.66,5.3952,dlkcat,2-Oxocarboxylic acid metabolism
R04953__cyto,152.01,13.7,default_13.7,Fatty acid biosynthesis
R03921__cyto,57.07,20.2167,dlkcat,Starch and sucrose metabolism
R02408__cyto,43.315,50.9296,dlkcat,Cysteine and methionine metabolism
R09420__cyto,44.018333,25.134,dlkcat,Metabolism of xenobiotics by cytochrome P450
R00778__cyto,25.51,1.2496,dlkcat,Microbial metabolism in diverse environments
R04543__cyto,152.01,13.7,default_13.7,Fatty acid biosynthesis
R12152__mito,148.93,17.7137,dlkcat,
R03968__cyto,85.72,4.0368,dlkcat,2-Oxocarboxylic acid metabolism
R00181__cyto,87.67,13.7,default_13.7,Biosynthesis of antibiotics
R02297__cyto,33.13,1.388,dlkcat,Purine metabolism
R03469__cyto,63.41,13.7,default_13.7,Inositol phosphate metabolism
R00702__cyto,50.36,0.2959,dlkcat,Biosynthesis of antibiotics
R01954__cyto,46.16,7.6932,dlkcat,Biosynthesis of antibiotics
R00529__cyto,34.04,3.4938,dlkcat,Biosynthesis of antibiotics
R11218__mito,50.115385,13.7,default_13.7,
R00710__mito,55.203333,13.3463,dlkcat,Biosynthesis of antibiotics
R04762__cyto,29.19,0.1617,dlkcat,Steroid hormone biosynthesis
R03528__cyto,43.97,13.7,default_13.7,
R01074__cyto,75.48,3.1411,dlkcat,Biotin metabolism
R03596__cyto,36.43,2.2522,dlkcat,Selenocompound metabolism
R07951__pero,74.243333,121.8242,dlkcat,Fatty acid metabolism
R12085__cyto,78.464286,17.6018,dlkcat,Arginine and proline metabolism
R00494__cyto,63.94,19.7452,dlkcat,Glutathione metabolism
R06366__cyto,55.203333,15.6297,dlkcat,Limonene and pinene degradation
R06527__cyto,46.215,23.3286,dlkcat,Sphingolipid metabolism
R00114__cyto,234.24,17.3267,dlkcat,Biosynthesis of antibiotics
R03654__cyto,73.78,2.06,dlkcat,Aminoacyl-tRNA biosynthesis
R09644__cyto,81.812857,13.7,default_13.7,
R03772__cyto,38.25,44.8516,dlkcat,Microbial metabolism in diverse environments
R04483__cyto,44.01,5.868,dlkcat,
R00927__cyto,43.63,0.4195,dlkcat,Biosynthesis of antibiotics
R04952__pero,124.9,13.7,default_13.7,Fatty acid biosynthesis
