kind,index,setting,mu_max,T_opt,T_opt_at_edge,plateau99_lo,plateau99_hi,plateau99_width,CT_max_rel_1pct,CT_max_rel_10pct,T_first_zero
posterior_draw,79,glucose_cap=4.0,0.36062750986802433,46.875,False,45.0,47.0,2.0,47.495,47.45,47.5
posterior_draw,79,glucose_cap=2.0,0.15968441690034918,46.875,False,45.0,47.0,2.0,47.495,47.45,47.5
posterior_draw,79,glucose_cap=1.0,0.09099223841889294,30.077458271297267,False,30.0,30.5,0.5,38.47536819048127,38.25368190481269,38.5
posterior_draw,80,glucose_cap=10.0,0.3002333046428759,28.611284864822338,False,28.0,29.5,1.5,43.21675728997662,41.35570582786266,47.0
posterior_draw,80,glucose_cap=4.0,0.2539973536745807,28.467645979462336,False,27.5,29.0,1.5,42.96655935864273,39.86795817675238,45.0
posterior_draw,80,glucose_cap=2.0,0.19708726620875036,24.42372021980887,False,24.0,28.5,4.5,38.9573141763331,38.57314176333099,39.0
posterior_draw,80,glucose_cap=1.0,0.09682519034119438,20.0,True,20.0,27.5,7.5,38.942082564388414,38.477087807100204,39.0
posterior_draw,85,glucose_cap=10.0,0.9633325347830441,42.625,False,42.5,46.5,4.0,46.99499999833429,46.94999999848572,47.0
posterior_draw,85,glucose_cap=4.0,0.3606275098680242,44.976485148514854,False,41.5,46.5,5.0,46.99499999436964,46.949999994881495,47.0
posterior_draw,85,glucose_cap=2.0,0.19719398911720687,21.386391714252227,False,20.5,28.5,8.0,39.49388040869652,39.43880408696518,39.5
posterior_draw,85,glucose_cap=1.0,0.09682641425428223,20.0,True,20.0,27.5,7.5,46.99182387092762,46.91823870927622,47.0
posterior_draw,81,glucose_cap=10.0,0.30806100341451886,29.38659699722994,False,28.5,30.0,1.5,41.639647266772705,39.88564071916662,50.0
posterior_draw,81,glucose_cap=4.0,0.26633554559543526,28.929895031990565,False,28.0,29.5,1.5,40.58439388484429,39.36957095765552,41.0
posterior_draw,81,glucose_cap=2.0,0.19714196698119188,23.6238959501042,False,23.5,28.5,5.0,39.44330136847898,38.948267898736596,39.5
posterior_draw,81,glucose_cap=1.0,0.09682641425428244,20.0,True,20.0,27.5,7.5,39.42028036474592,38.919611929043164,39.5
posterior_draw,82,glucose_cap=10.0,0.9633325347830435,50.0,True,50.0,50.0,0.0,,,
posterior_draw,82,glucose_cap=4.0,0.3606275098680211,49.0,False,49.0,49.0,0.0,49.495,49.45,49.5
posterior_draw,82,glucose_cap=2.0,0.1970449529483712,25.120281149077112,False,25.0,29.0,4.0,39.80086459862821,38.99637916786581,40.0
posterior_draw,82,glucose_cap=1.0,0.09681959241459878,21.020862254560548,False,20.5,27.5,7.0,39.44841330860961,38.990460072377616,39.5
posterior_draw,83,glucose_cap=10.0,0.2951370948919187,29.03297843069058,False,28.5,30.0,1.5,43.49920786234378,41.72680422925195,46.5
posterior_draw,83,glucose_cap=4.0,0.24160444754283344,29.062476547831896,False,28.5,29.5,1.0,43.28602974089537,39.66219231015308,46.0
posterior_draw,83,glucose_cap=2.0,0.19681601594792736,26.522852541968458,False,26.0,29.0,3.0,38.88840392030453,38.305774652037684,39.0
posterior_draw,83,glucose_cap=1.0,0.09680503801403265,21.944028066569103,False,21.5,27.5,6.0,38.47836025097346,38.28360250973457,38.5
posterior_draw,84,glucose_cap=10.0,0.9633325354065556,43.12499999987514,False,43.0,43.5,0.5,43.9953864014004,43.95035127397779,
posterior_draw,84,glucose_cap=4.0,0.3606275101465716,43.124999999849415,False,43.0,43.5,0.5,43.99499999999703,43.94999999997025,44.0
posterior_draw,84,glucose_cap=2.0,0.19715788033447246,23.124626565052022,False,23.0,28.5,5.5,39.25094155603731,38.52428966866905,39.5
posterior_draw,84,glucose_cap=1.0,0.09682641425428222,20.0,True,20.0,27.5,7.5,38.92453185347024,38.44230817694623,39.0
posterior_draw,86,glucose_cap=10.0,0.3076340814254395,28.60518421861997,False,28.0,29.5,1.5,43.402690992017085,41.87529226495897,47.0
posterior_draw,86,glucose_cap=4.0,0.25543944528942714,28.558373875583488,False,28.0,29.5,1.5,42.88010183277973,39.66270585733698,44.5
posterior_draw,86,glucose_cap=2.0,0.19704402036334348,25.115377399859916,False,24.5,29.0,4.5,39.369260901793936,38.7585497610846,39.5
posterior_draw,86,glucose_cap=1.0,0.09681959241459784,20.952443279502067,False,20.5,27.5,7.0,38.97157198609862,38.715719860986134,39.0
posterior_draw,87,glucose_cap=10.0,0.2688853086315641,29.600774956107347,False,29.0,30.5,1.5,41.68915091615238,40.0002739943289,46.0
posterior_draw,87,glucose_cap=4.0,0.2178126213764458,30.030899972968527,False,29.5,30.5,1.0,41.73508880507272,39.948630314522454,45.5
posterior_draw,87,glucose_cap=2.0,0.1949995747462142,29.082780863306734,False,29.0,29.5,0.5,40.56360718785415,39.65829027963392,41.0
posterior_draw,87,glucose_cap=1.0,0.0966997489898052,24.44013260381573,False,24.0,28.0,4.0,40.41457586846502,39.83633107124343,40.5
posterior_draw,88,glucose_cap=10.0,0.3106069645661829,29.42555676084479,False,28.5,30.0,1.5,41.75419554712479,40.3294055742583,47.5
posterior_draw,88,glucose_cap=4.0,0.26217806510453895,29.37554150879066,False,28.5,30.0,1.5,41.731639510845454,39.83979779983471,47.5
posterior_draw,88,glucose_cap=2.0,0.1970458278585589,25.108219469629002,False,24.5,29.0,4.5,39.20473889684252,38.374436612663004,39.5
posterior_draw,88,glucose_cap=1.0,0.0968236784356628,20.52145731356298,False,20.0,27.5,7.5,38.48295377471413,38.32953774714133,38.5
posterior_draw,89,glucose_cap=10.0,0.2974545363846778,28.93263727565798,False,27.5,30.0,2.5,40.97363630153678,40.73636301536778,41.0
posterior_draw,89,glucose_cap=4.0,0.24863118223103373,29.002208645206647,False,28.5,29.5,1.0,41.01819364211972,39.2204193746619,41.5
posterior_draw,89,glucose_cap=2.0,0.1969878672579847,25.620092527443123,False,25.5,29.0,3.5,38.93884691786978,38.44191598081646,39.0
posterior_draw,89,glucose_cap=1.0,0.09681558969616429,21.124828516069158,False,21.0,27.5,6.5,38.48499293058316,38.349929305831616,38.5
posterior_draw,91,glucose_cap=10.0,0.31804455560712375,28.450019848282043,False,27.5,29.0,1.5,42.24659872962572,40.414912522026356,47.5
