kind,index,T_opt_range,CT_max_range,plateau_lo,plateau_hi,mu_max_ratio,asymmetry,T_opt_censored,min_mu_max,no_CT_max_crossing,degenerate,plateau_loose,CT_max_loose,T_opt_loose,plateau_tight,CT_max_tight,T_opt_tight
posterior_draw,49,5.767143465095341,5.800825592800571,0.5,3.5,2.9358219246101487,0.9941935631115968,False,0.0966986065703437,False,False,1.0,44.282641834558376,30.001837328703367,3.5,38.481816241757805,24.62318561870639
posterior_draw,50,9.52344499555768,4.939997442929602,1.5,7.5,3.192445260569171,1.9278238714856344,True,0.0968264142542824,False,False,1.5,43.42280489843152,29.52344499555768,7.5,38.48280745550192,20.0
posterior_draw,51,8.057697064471387,5.4722072816781875,1.0,6.5,3.0506281457493754,1.4724765802366129,False,0.0968119279106401,False,False,1.5,44.397611652878545,29.447713295156372,6.5,38.92540437120036,21.47085787449239
posterior_draw,54,9.119800529556294,3.7875151046314457,1.5,7.5,3.2735706901436807,2.407858524023951,True,0.0968264142542821,False,False,1.5,42.744272452611035,29.119800529556297,7.5,38.95675734797959,20.0
posterior_draw,52,5.882214586934449,4.455458833895406,1.0,5.0,3.303254320780135,1.3202264472033356,False,0.0967613047071306,False,False,1.0,42.89502251559682,29.500434074110064,5.0,38.439563681701415,23.618219487175615
posterior_draw,55,8.506127806145798,4.437145350484457,1.5,7.5,3.3886407752220364,1.9170270825626845,True,0.0968264142542821,False,False,2.0,42.91538839986871,28.5061278061458,7.5,38.478243049384254,20.0
posterior_draw,53,27.125,10.008991552728418,1.0,7.5,9.949067537017148,2.7100632323548934,True,0.0968264142542815,False,False,1.0,48.495,47.125,7.5,38.48600844727158,20.0
posterior_draw,56,22.42251814728705,10.544009044245271,0.5,4.0,9.9797569394544,2.1265647680305104,False,0.0965286570231553,False,False,0.5,48.995,48.375,4.0,38.450990955754726,25.95248185271295
posterior_draw,58,4.791677127050157,2.8486123688446483,0.5,3.0,2.8211847706588564,1.682109219020763,False,0.0966550065303196,False,False,1.5,42.25217913346922,29.45124232112848,3.0,39.4196057782623,25.122920298889643
posterior_draw,57,9.03548861349214,3.647861309271974,2.0,7.5,3.140319153435992,2.4769276700641365,True,0.0968264142542821,False,False,2.0,41.627449130262846,29.03548861349214,7.5,37.97958782099087,20.0
posterior_draw,59,27.875,7.230876917013148,5.0,7.5,9.949067537017092,3.854995779891425,True,0.0968264142542821,False,False,5.5,48.495,46.98484848484848,7.5,41.26412308298685,20.0
posterior_draw,60,8.966113272385591,4.472664889826966,1.5,7.5,3.140649384553752,2.0046467806651314,True,0.0968264142542824,False,False,1.5,43.441960594322246,28.96611327238559,7.5,38.96929570449528,20.0
posterior_draw,61,7.918961107631677,3.018511423210782,1.5,7.5,3.139399151092898,2.6234656747491454,False,0.0968220720129982,False,False,1.5,41.9784671566678,28.478846501588,7.5,38.959955733457015,20.559885393956325
posterior_draw,62,8.549402559700109,2.9193704382838277,2.0,7.5,3.2426119514594025,2.9285089852200925,True,0.0968264142542817,False,False,2.0,41.8954608433111,28.54940255970011,7.5,38.97609040502727,20.0
