line,step_sd,logL,T_C,growth,o2
axis:f_maint,-0.2,-4.157513248528051,35.0,1.5362581857374311,31.23641845999689
axis:f_maint,-0.2,-4.157513248528051,37.0,1.6072012543054313,34.93401959153567
axis:f_maint,-0.2,-4.157513248528051,40.0,1.6670185299966036,38.63401416572871
axis:f_maint,-0.2,-4.157513248528051,43.0,1.62728719671517,37.891089588334474
axis:f_maint,-0.2,-4.157513248528051,45.0,1.4182821547817472,43.70861665792033
axis:f_maint,-0.2,-4.157513248528051,47.0,0.3812680333306593,20.668698507308033
axis:f_maint,-0.2,-4.157513248528051,50.0,0.0010408821871769679,6.675806888127354
axis:f_maint,-0.15000000000000002,-4.17212982713416,15.0,0.0,
axis:f_maint,-0.15000000000000002,-4.17212982713416,20.0,0.11901915670452082,5.347459465309627
axis:f_maint,-0.15000000000000002,-4.17212982713416,25.0,0.5331812588142983,11.92592007483865
axis:f_maint,-0.15000000000000002,-4.17212982713416,27.0,0.8222888461752031,18.18840370263475
axis:f_maint,-0.15000000000000002,-4.17212982713416,30.0,1.2054636772005756,23.556779889918005
axis:f_maint,-0.15000000000000002,-4.17212982713416,35.0,1.5339015563897953,31.139767122450184
axis:f_maint,-0.15000000000000002,-4.17212982713416,37.0,1.604696854789075,34.82906434685804
axis:f_maint,-0.15000000000000002,-4.17212982713416,40.0,1.6643152061107582,38.512010311996804
axis:f_maint,-0.15000000000000002,-4.17212982713416,43.0,1.6246895011592954,37.772309741907925
axis:f_maint,-0.15000000000000002,-4.17212982713416,45.0,1.4159303393780347,43.76633459962553
axis:f_maint,-0.15000000000000002,-4.17212982713416,47.0,0.3812334712406381,20.676286550144095
axis:f_maint,-0.15000000000000002,-4.17212982713416,50.0,0.0010407900719580083,6.709368452570957
axis:f_maint,-0.1,-4.187790583900389,15.0,0.0,
axis:f_maint,-0.1,-4.187790583900389,20.0,0.11879375298449164,5.352008714987517
axis:f_maint,-0.1,-4.187790583900389,25.0,0.5329687732997481,11.928997166805546
axis:f_maint,-0.1,-4.187790583900389,27.0,0.8220629844060379,18.191546188082082
axis:f_maint,-0.1,-4.187790583900389,30.0,1.2025438164919517,23.523212075620403
axis:f_maint,-0.1,-4.187790583900389,35.0,1.5315449270421533,31.043115784902866
axis:f_maint,-0.1,-4.187790583900389,37.0,1.6021924552727294,34.72410910217941
axis:f_maint,-0.1,-4.187790583900389,40.0,1.6616118822248904,38.39000645823023
axis:f_maint,-0.1,-4.187790583900389,43.0,1.6220918056034366,37.65352989548275
axis:f_maint,-0.1,-4.187790583900389,45.0,1.4135785239743341,43.82405254122
axis:f_maint,-0.1,-4.187790583900389,47.0,0.38119729499292077,20.692851798936722
axis:f_maint,-0.1,-4.187790583900389,50.0,0.0010406979567383116,6.742929981901261
axis:f_maint,-0.05,-4.20446159864955,15.0,0.0,
axis:f_maint,-0.05,-4.20446159864955,20.0,0.1185683492644618,5.356557964706606
axis:f_maint,-0.05,-4.20446159864955,25.0,0.5327562877851973,11.932074258767203
axis:f_maint,-0.05,-4.20446159864955,27.0,0.8218371226368694,18.1946886735843
axis:f_maint,-0.05,-4.20446159864955,30.0,1.1996239557833261,23.48964426131264
axis:f_maint,-0.05,-4.20446159864955,35.0,1.5291882976945164,30.946464447355574
axis:f_maint,-0.05,-4.20446159864955,37.0,1.5996880557563655,34.619153857500244
axis:f_maint,-0.05,-4.20446159864955,40.0,1.658908558339046,38.26800260449107
axis:f_maint,-0.05,-4.20446159864955,43.0,1.619494110047584,37.53475004905789
axis:f_maint,-0.05,-4.20446159864955,45.0,1.41122670857061,43.881770482782066
axis:f_maint,-0.05,-4.20446159864955,47.0,0.3811611187452096,20.719333667285344
axis:f_maint,-0.05,-4.20446159864955,50.0,0.0010406058415200047,6.776491551825163
axis:f_maint,0.0,-4.222477976570538,15.0,0.0,
axis:f_maint,0.0,-4.222477976570538,20.0,0.11834294554443253,5.361107214410037
axis:f_maint,0.0,-4.222477976570538,25.0,0.532543802270648,11.935151350736097
axis:f_maint,0.0,-4.222477976570538,27.0,0.8216112608677085,18.197831158931137
axis:f_maint,0.0,-4.222477976570538,30.0,1.196704095074697,23.456076446998143
axis:f_maint,0.0,-4.222477976570538,35.0,1.526831668346877,30.8498131098087
axis:f_maint,0.0,-4.222477976570538,37.0,1.5971836562400126,34.51419861282276
axis:f_maint,0.0,-4.222477976570538,40.0,1.6562052344531948,38.14599875072689
axis:f_maint,0.0,-4.222477976570538,43.0,1.6168964144917108,37.41597020263076
axis:f_maint,0.0,-4.222477976570538,45.0,1.4088748931669104,43.93948842422541
axis:f_maint,0.0,-4.222477976570538,47.0,0.38112494249750395,20.74581553250344
axis:f_maint,0.0,-4.222477976570538,50.0,0.0010405137263009346,6.810053065922612
axis:f_maint,0.05,-4.241840221140777,15.0,0.0,
axis:f_maint,0.05,-4.241840221140777,20.0,0.11811754182440286,5.365656464152737
axis:f_maint,0.05,-4.241840221140777,25.0,0.5323313167560981,11.93822844268468
axis:f_maint,0.05,-4.241840221140777,27.0,0.8213853990985419,18.200973644436793
axis:f_maint,0.05,-4.241840221140777,30.0,1.1937842343660716,23.42250863269372
axis:f_maint,0.05,-4.241840221140777,35.0,1.5244750389992352,30.75316177226128
axis:f_maint,0.05,-4.241840221140777,37.0,1.5946792567236714,34.40924336814506
axis:f_maint,0.05,-4.241840221140777,40.0,1.6535019105673299,38.023994896966215
axis:f_maint,0.05,-4.241840221140777,43.0,1.6142987189358513,37.29719035620649
axis:f_maint,0.05,-4.241840221140777,45.0,1.406523077763211,43.9972063658599
axis:f_maint,0.05,-4.241840221140777,47.0,0.38108876624978444,20.772297403440376
axis:f_maint,0.05,-4.241840221140777,50.0,0.0010404216110824185,6.84361463572366
axis:f_maint,0.1,-4.262497922393394,15.0,0.0,
axis:f_maint,0.1,-4.262497922393394,20.0,0.11789213810437399,5.370205713846382
axis:f_maint,0.1,-4.262497922393394,25.0,0.5321188312415477,11.94130553464891
axis:f_maint,0.1,-4.262497922393394,27.0,0.8211595373293757,18.20411612990952
axis:f_maint,0.1,-4.262497922393394,30.0,1.190864373657446,23.388940818396286
axis:f_maint,0.1,-4.262497922393394,35.0,1.5221184096515972,30.656510434713674
axis:f_maint,0.1,-4.262497922393394,37.0,1.5921748572073169,34.304288123465795
axis:f_maint,0.1,-4.262497922393394,40.0,1.6507985866814943,37.90199104325369
axis:f_maint,0.1,-4.262497922393394,43.0,1.6116814524654135,37.18263711324014
axis:f_maint,0.1,-4.262497922393394,45.0,1.4041712623594942,44.05492430728685
axis:f_maint,0.1,-4.262497922393394,47.0,0.3810525900020946,20.798779268726857
axis:f_maint,0.1,-4.262497922393394,50.0,0.0010403294958629729,6.877176197562534
axis:f_maint,0.15000000000000002,-4.284750927793539,15.0,0.0,
axis:f_maint,0.15000000000000002,-4.284750927793539,20.0,0.11766673438434423,5.374754963518284
axis:f_maint,0.15000000000000002,-4.284750927793539,25.0,0.5319063457269978,11.94438262659687
axis:f_maint,0.15000000000000002,-4.284750927793539,27.0,0.8209336755602069,18.207258615383378
axis:f_maint,0.15000000000000002,-4.284750927793539,30.0,1.1879445129488182,23.35537300408652
axis:f_maint,0.15000000000000002,-4.284750927793539,35.0,1.519759676879899,30.559928820122344
axis:f_maint,0.15000000000000002,-4.284750927793539,37.0,1.5896330238590413,34.19845069644265
axis:f_maint,0.15000000000000002,-4.284750927793539,40.0,1.6480952627956411,37.77998718948166
axis:f_maint,0.15000000000000002,-4.284750927793539,43.0,1.6090487072844792,37.07141508810935
axis:f_maint,0.15000000000000002,-4.284750927793539,45.0,1.401819446955761,44.11264224866871
axis:f_maint,0.15000000000000002,-4.284750927793539,47.0,0.38101641375436984,20.82526113576772
axis:f_maint,0.15000000000000002,-4.284750927793539,50.0,0.0010402373806422934,6.910737735469252
axis:f_maint,0.2,-4.308693358879862,15.0,0.0,
axis:f_maint,0.2,-4.308693358879862,20.0,0.11744133066431468,5.379304213236835
axis:f_maint,0.2,-4.308693358879862,25.0,0.531693860212448,11.947459718570293
axis:f_maint,0.2,-4.308693358879862,27.0,0.8207078137910432,18.210401100887243
axis:f_maint,0.2,-4.308693358879862,30.0,1.1850246522401915,23.321805189779734
axis:f_maint,0.2,-4.308693358879862,35.0,1.5173979707918028,30.463445118370203
axis:f_maint,0.2,-4.308693358879862,37.0,1.5870481926858129,34.09159720844193
axis:f_maint,0.2,-4.308693358879862,40.0,1.6453919389097804,37.65798333574707
axis:f_maint,0.2,-4.308693358879862,43.0,1.6064159621035388,36.9601930629797
axis:f_maint,0.2,-4.308693358879862,45.0,1.3994676315520655,44.170360190205095
axis:f_maint,0.2,-4.308693358879862,47.0,0.38098023750665283,20.851743002988965
axis:f_maint,0.2,-4.308693358879862,50.0,0.0010401452654249738,6.944299313109642
axis:f_maint,0.25,-4.3340000536561565,15.0,0.0,
axis:f_maint,0.25,-4.3340000536561565,20.0,0.11721592694428606,5.383853463015447
axis:f_maint,0.25,-4.3340000536561565,25.0,0.5314813746978991,11.950536810524941
axis:f_maint,0.25,-4.3340000536561565,27.0,0.8204819520218777,18.213543586281286
axis:f_maint,0.25,-4.3340000536561565,30.0,1.1821047915315674,23.288237375472264
axis:f_maint,0.25,-4.3340000536561565,35.0,1.5150362647037205,30.366961416618988
axis:f_maint,0.25,-4.3340000536561565,37.0,1.584463361512579,33.98474372043981
axis:f_maint,0.25,-4.3340000536561565,40.0,1.642688615023924,37.53597948194635
axis:f_maint,0.25,-4.3340000536561565,43.0,1.6037832169226114,36.848971037850866
axis:f_maint,0.25,-4.3340000536561565,45.0,1.397115816148358,44.22807813184099
axis:f_maint,0.25,-4.3340000536561565,47.0,0.38094406125893726,20.878224867870276
axis:f_maint,0.25,-4.3340000536561565,50.0,0.0010400531502050873,6.97786087531706
axis:f_maint,0.30000000000000004,-4.360671527436628,15.0,0.0,
axis:f_maint,0.30000000000000004,-4.360671527436628,20.0,0.11699052322425676,5.388402712722203
axis:f_maint,0.30000000000000004,-4.360671527436628,25.0,0.5312688891833495,11.953613902489941
axis:f_maint,0.30000000000000004,-4.360671527436628,27.0,0.8202560902527077,18.216686072032
axis:f_maint,0.30000000000000004,-4.360671527436628,30.0,1.1791849308229394,23.2546695611596
axis:f_maint,0.30000000000000004,-4.360671527436628,35.0,1.5126745586156314,30.270477714866036
axis:f_maint,0.30000000000000004,-4.360671527436628,37.0,1.5818785303393552,33.87789023243804
axis:f_maint,0.30000000000000004,-4.360671527436628,40.0,1.6399852911380688,37.413975628212405
axis:f_maint,0.30000000000000004,-4.360671527436628,43.0,1.6011504717416694,36.7377490127204
axis:f_maint,0.30000000000000004,-4.360671527436628,45.0,1.3947640007446231,44.28579607317562
axis:f_maint,0.30000000000000004,-4.360671527436628,47.0,0.3809078850112314,20.90470673308786
axis:f_maint,0.30000000000000004,-4.360671527436628,50.0,0.0010399610349755685,7.011422484728855
axis:f_maint,0.35000000000000003,-4.388708300614519,15.0,0.0,
axis:f_maint,0.35000000000000003,-4.388708300614519,20.0,0.11676511950422726,5.392951962415952
axis:f_maint,0.35000000000000003,-4.388708300614519,25.0,0.5310564036687992,11.956690994437546
axis:f_maint,0.35000000000000003,-4.388708300614519,27.0,0.8200302284835432,18.219828557404885
axis:f_maint,0.35000000000000003,-4.388708300614519,30.0,1.1762650701143125,23.22110174684903
axis:f_maint,0.35000000000000003,-4.388708300614519,35.0,1.5103128525275473,30.173994013114864
axis:f_maint,0.35000000000000003,-4.388708300614519,37.0,1.5792936991661253,33.77103674443717
axis:f_maint,0.35000000000000003,-4.388708300614519,40.0,1.6372819672522239,37.29197177449988
axis:f_maint,0.35000000000000003,-4.388708300614519,43.0,1.5985177265607344,36.62652698759164
axis:f_maint,0.35000000000000003,-4.388708300614519,45.0,1.3924121853409286,44.34351401477464
axis:f_maint,0.35000000000000003,-4.388708300614519,47.0,0.38087170876353377,20.931188602918617
axis:f_maint,0.35000000000000003,-4.388708300614519,50.0,0.0010398689197679747,7.044983958478462
axis:f_maint,0.4,-4.418235717432548,15.0,0.0,
axis:f_maint,0.4,-4.418235717432548,20.0,0.11653971578419689,5.397501212088727
axis:f_maint,0.4,-4.418235717432548,25.0,0.5308439181542498,11.95976808639885
axis:f_maint,0.4,-4.418235717432548,27.0,0.8198043667143782,18.222971042853196
axis:f_maint,0.4,-4.418235717432548,30.0,1.1733452094056855,23.18753393251424
axis:f_maint,0.4,-4.418235717432548,35.0,1.5079511464394573,30.07751031136207
axis:f_maint,0.4,-4.418235717432548,37.0,1.5767088617230103,33.664182951104436
axis:f_maint,0.4,-4.418235717432548,40.0,1.6345699857075904,37.17265321876839
axis:f_maint,0.4,-4.418235717432548,43.0,1.5958795645593904,36.515221209263544
axis:f_maint,0.4,-4.418235717432548,45.0,1.3900593340953564,44.40136887594181
axis:f_maint,0.4,-4.418235717432548,47.0,0.3808355325158039,20.95767046614821
axis:f_maint,0.4,-4.418235717432548,50.0,0.001039776804548975,7.078545521054427
axis:f_maint,0.45,-4.4491941308818514,15.0,0.0,
axis:f_maint,0.45,-4.4491941308818514,20.0,0.11631431206416826,5.4020504618062
axis:f_maint,0.45,-4.4491941308818514,25.0,0.5306314326396995,11.96284517836297
axis:f_maint,0.45,-4.4491941308818514,27.0,0.8195785049452105,18.226113528185714
axis:f_maint,0.45,-4.4491941308818514,30.0,1.1704253486970622,23.153966118244846
axis:f_maint,0.45,-4.4491941308818514,35.0,1.5055894403513672,29.981026609610637
axis:f_maint,0.45,-4.4491941308818514,37.0,1.5741231478267061,33.557286476358286
axis:f_maint,0.45,-4.4491941308818514,40.0,1.6318563836452071,37.053818644249105
axis:f_maint,0.45,-4.4491941308818514,43.0,1.5932277551352287,36.401298396655655
axis:f_maint,0.45,-4.4491941308818514,45.0,1.3877063132650638,44.459241821741635
axis:f_maint,0.45,-4.4491941308818514,47.0,0.3807993533951955,20.984023073311654
axis:f_maint,0.45,-4.4491941308818514,50.0,0.0010396846893262642,7.112107066063374
axis:f_maint,0.5,-4.480839766607598,15.0,0.0,
axis:f_maint,0.5,-4.480839766607598,20.0,0.11608890834413893,5.406599711531801
axis:f_maint,0.5,-4.480839766607598,25.0,0.5304189471251498,11.965922270318178
axis:f_maint,0.5,-4.480839766607598,27.0,0.8192064834052057,18.230942925672316
axis:f_maint,0.5,-4.480839766607598,30.0,1.167505487988433,23.120398303931708
axis:f_maint,0.5,-4.480839766607598,35.0,1.50322773426328,29.884542907859
axis:f_maint,0.5,-4.480839766607598,37.0,1.5715374339304125,33.45039000161216
axis:f_maint,0.5,-4.480839766607598,40.0,1.629142781582819,36.93577938720563
axis:f_maint,0.5,-4.480839766607598,43.0,1.590552802139752,36.2857214854852
axis:f_maint,0.5,-4.480839766607598,45.0,1.3853532924347767,44.51711476764606
axis:f_maint,0.5,-4.480839766607598,47.0,0.3807631366942673,21.00868479096039
axis:f_maint,0.5,-4.480839766607598,50.0,0.001039592574110976,7.145668596867894
axis:f_maint,0.55,-4.504040794593413,15.0,0.0,
axis:f_maint,0.55,-4.504040794593413,20.0,0.11586350462410971,5.411148961262526
axis:f_maint,0.55,-4.504040794593413,25.0,0.5302064616105997,11.968999362282036
axis:f_maint,0.55,-4.504040794593413,27.0,0.8170690990748656,18.208226273375576
axis:f_maint,0.55,-4.504040794593413,30.0,1.16458562727981,23.08683048962234
axis:f_maint,0.55,-4.504040794593413,35.0,1.5008660281751953,29.788059206107576
axis:f_maint,0.55,-4.504040794593413,37.0,1.568951720034113,33.3434935268658
axis:f_maint,0.55,-4.504040794593413,40.0,1.6264290219745496,36.82027589548749
axis:f_maint,0.55,-4.504040794593413,43.0,1.5877219776747646,36.166242510180126
axis:f_maint,0.55,-4.504040794593413,45.0,1.3829991197228495,44.56912699844265
axis:f_maint,0.55,-4.504040794593413,47.0,0.3807269199933034,21.029381171331284
axis:f_maint,0.55,-4.504040794593413,50.0,0.00103950045889701,7.17923010961402
axis:f_maint,0.6000000000000001,-4.529879124392166,15.0,0.0,
axis:f_maint,0.6000000000000001,-4.529879124392166,20.0,0.11563810090408011,5.415698210954828
axis:f_maint,0.6000000000000001,-4.529879124392166,25.0,0.5299939760960506,11.97207645423091
axis:f_maint,0.6000000000000001,-4.529879124392166,27.0,0.8149317147445273,18.185509621065442
axis:f_maint,0.6000000000000001,-4.529879124392166,30.0,1.1616657665711794,23.053262675321264
axis:f_maint,0.6000000000000001,-4.529879124392166,35.0,1.4985043220871077,29.691575504354955
axis:f_maint,0.6000000000000001,-4.529879124392166,37.0,1.5663660061378128,33.236597052119194
axis:f_maint,0.6000000000000001,-4.529879124392166,40.0,1.6237145596049551,36.704737245966065
axis:f_maint,0.6000000000000001,-4.529879124392166,43.0,1.5848911532097838,36.04676353487613
axis:f_maint,0.6000000000000001,-4.529879124392166,45.0,1.3806282652106958,44.53626308080225
axis:f_maint,0.6000000000000001,-4.529879124392166,47.0,0.3806907032923658,21.048489590028804
axis:f_maint,0.6000000000000001,-4.529879124392166,50.0,0.0010394083436703237,7.212791711432201
axis:f_maint,0.65,-4.5578270331855215,15.0,0.0,
axis:f_maint,0.65,-4.5578270331855215,20.0,0.11541269718405078,5.420247460679658
axis:f_maint,0.65,-4.5578270331855215,25.0,0.5297814905815005,11.975153546211423
axis:f_maint,0.65,-4.5578270331855215,27.0,0.8127943304141867,18.162792968796037
axis:f_maint,0.65,-4.5578270331855215,30.0,1.1587459058625562,23.019694861021588
axis:f_maint,0.65,-4.5578270331855215,35.0,1.4961426159990194,29.595091802603243
axis:f_maint,0.65,-4.5578270331855215,37.0,1.5637802922415114,33.1297005773726
axis:f_maint,0.65,-4.5578270331855215,40.0,1.6210000972353735,36.589198596444376
axis:f_maint,0.65,-4.5578270331855215,43.0,1.5820603287448018,35.927284559571916
axis:f_maint,0.65,-4.5578270331855215,45.0,1.3782264654582992,44.44998537606653
axis:f_maint,0.65,-4.5578270331855215,47.0,0.3806544865915145,21.06759800935509
axis:f_maint,0.65,-4.5578270331855215,50.0,0.001039316228453973,7.246353249216087
axis:f_maint,0.7000000000000001,-4.587702865908289,15.0,0.0,
axis:f_maint,0.7000000000000001,-4.587702865908289,20.0,0.11518729346402141,5.424796710402384
axis:f_maint,0.7000000000000001,-4.587702865908289,25.0,0.5295690050669508,11.978230638163737
axis:f_maint,0.7000000000000001,-4.587702865908289,27.0,0.8106569460838463,18.140076316534014
axis:f_maint,0.7000000000000001,-4.587702865908289,30.0,1.1558260451539322,22.986127046710795
axis:f_maint,0.7000000000000001,-4.587702865908289,35.0,1.4937809099109327,29.498608100851904
axis:f_maint,0.7000000000000001,-4.587702865908289,37.0,1.5611945783452106,33.02280410262554
axis:f_maint,0.7000000000000001,-4.587702865908289,40.0,1.618285634865772,36.47365994692181
axis:f_maint,0.7000000000000001,-4.587702865908289,43.0,1.5792295042798212,35.807805584267314
axis:f_maint,0.7000000000000001,-4.587702865908289,45.0,1.3758122647472668,44.33669142385553
axis:f_maint,0.7000000000000001,-4.587702865908289,47.0,0.38061826989047726,21.086706428093656
axis:f_maint,0.7000000000000001,-4.587702865908289,50.0,0.001039224113234977,7.27991478699998
axis:f_maint,0.75,-4.618980174340129,15.0,0.0,
axis:f_maint,0.75,-4.618980174340129,20.0,0.11496188974399166,5.4293459601070015
axis:f_maint,0.75,-4.618980174340129,25.0,0.529356519552401,11.981307730122941
axis:f_maint,0.75,-4.618980174340129,27.0,0.8085195617535068,18.11735966423226
axis:f_maint,0.75,-4.618980174340129,30.0,1.1529061844453006,22.952559232393803
axis:f_maint,0.75,-4.618980174340129,35.0,1.4914192038228429,29.402124399099815
axis:f_maint,0.75,-4.618980174340129,37.0,1.5586088644489144,32.915907627879
axis:f_maint,0.75,-4.618980174340129,40.0,1.615571172496183,36.35812129739962
axis:f_maint,0.75,-4.618980174340129,43.0,1.5763986798148348,35.68832660896289
axis:f_maint,0.75,-4.618980174340129,45.0,1.3733827237485645,44.23819101777553
axis:f_maint,0.75,-4.618980174340129,47.0,0.3805820531895306,21.1058148457138
axis:f_maint,0.75,-4.618980174340129,50.0,0.0010391319980158232,7.313476356801032
axis:f_maint,0.8,-4.651494924503961,15.0,0.0,
axis:f_maint,0.8,-4.651494924503961,20.0,0.11473648602396207,5.433895209797231
axis:f_maint,0.8,-4.651494924503961,25.0,0.5291440340378512,11.984384822073551
axis:f_maint,0.8,-4.651494924503961,27.0,0.8063793811891476,18.09455504421136
axis:f_maint,0.8,-4.651494924503961,30.0,1.1499863237366759,22.918991418089632
axis:f_maint,0.8,-4.651494924503961,35.0,1.4890574977347595,29.305640697348267
axis:f_maint,0.8,-4.651494924503961,37.0,1.5560231505526132,32.80901115313237
axis:f_maint,0.8,-4.651494924503961,40.0,1.6128567101265743,36.24258264787718
axis:f_maint,0.8,-4.651494924503961,43.0,1.573567855349848,35.568847633658756
axis:f_maint,0.8,-4.651494924503961,45.0,1.3709432634614462,44.16912282347427
axis:f_maint,0.8,-4.651494924503961,47.0,0.38054583648860824,21.12492326653988
axis:f_maint,0.8,-4.651494924503961,50.0,0.0010390398827968496,7.347037952376959
axis:f_maint,0.8500000000000001,-4.68568102093717,15.0,0.0,
axis:f_maint,0.8500000000000001,-4.68568102093717,20.0,0.11451108230393305,5.438444459517761
axis:f_maint,0.8500000000000001,-4.68568102093717,25.0,0.5289315485233009,11.987461914037034
axis:f_maint,0.8500000000000001,-4.68568102093717,27.0,0.8042369167992698,18.071737542825712
axis:f_maint,0.8500000000000001,-4.68568102093717,30.0,1.147066463028049,22.885423603788073
axis:f_maint,0.8500000000000001,-4.68568102093717,35.0,1.4866957916466699,29.209156995596366
axis:f_maint,0.8500000000000001,-4.68568102093717,37.0,1.5534374366563113,32.702114678385854
axis:f_maint,0.8500000000000001,-4.68568102093717,40.0,1.6101422477569902,36.127043998355425
axis:f_maint,0.8500000000000001,-4.68568102093717,43.0,1.5707370308848652,35.44936865835447
axis:f_maint,0.8500000000000001,-4.68568102093717,45.0,1.368503803174332,44.10005462910718
axis:f_maint,0.8500000000000001,-4.68568102093717,47.0,0.38050961978763875,21.144031683567892
axis:f_maint,0.8500000000000001,-4.68568102093717,50.0,0.0010389477675778246,7.380599432368793
axis:f_maint,0.9,-4.721550479357665,15.0,0.0,
axis:f_maint,0.9,-4.721550479357665,20.0,0.11428567858390429,5.442993709273962
axis:f_maint,0.9,-4.721550479357665,25.0,0.528719063008751,11.99053900600368
axis:f_maint,0.9,-4.721550479357665,27.0,0.8020944524093895,18.048920042077533
axis:f_maint,0.9,-4.721550479357665,30.0,1.1441466023194222,22.851855789482773
axis:f_maint,0.9,-4.721550479357665,35.0,1.4843340855585827,29.11267329384456
axis:f_maint,0.9,-4.721550479357665,37.0,1.5508517227600156,32.59521820363964
axis:f_maint,0.9,-4.721550479357665,40.0,1.6074277853873973,36.01150534883398
axis:f_maint,0.9,-4.721550479357665,43.0,1.5679062064198814,35.329889683049416
axis:f_maint,0.9,-4.721550479357665,45.0,1.3660643428872161,44.030986434752144
axis:f_maint,0.9,-4.721550479357665,47.0,0.3804734030866953,21.163140101297
axis:f_maint,0.9,-4.721550479357665,50.0,0.0010388556523588251,7.414161002169844
axis:f_maint,0.9500000000000001,-4.759103986392027,15.0,0.0,
axis:f_maint,0.9500000000000001,-4.759103986392027,20.0,0.11406027486387467,5.447542958981511
axis:f_maint,0.9500000000000001,-4.759103986392027,25.0,0.5285065774942014,11.99361609796076
axis:f_maint,0.9500000000000001,-4.759103986392027,27.0,0.7999519880195098,18.026102540819025
axis:f_maint,0.9500000000000001,-4.759103986392027,30.0,1.1412267416107953,22.818287975167536
axis:f_maint,0.9500000000000001,-4.759103986392027,35.0,1.4819723794704949,29.01618959209261
axis:f_maint,0.9500000000000001,-4.759103986392027,37.0,1.5482660088637172,32.48832172889293
axis:f_maint,0.9500000000000001,-4.759103986392027,40.0,1.6047133230178112,35.89596669931236
axis:f_maint,0.9500000000000001,-4.759103986392027,43.0,1.5650753819548922,35.210410707745034
axis:f_maint,0.9500000000000001,-4.759103986392027,45.0,1.3636248826001145,43.96191824053073
axis:f_maint,0.9500000000000001,-4.759103986392027,47.0,0.3804371863857384,21.182248520386857
axis:f_maint,0.9500000000000001,-4.759103986392027,50.0,0.0010387635371398249,7.447722571970898
axis:f_maint,1.0,-4.798342238012181,15.0,0.0,
axis:f_maint,1.0,-4.798342238012181,20.0,0.1138348711438462,5.4520922087519414
axis:f_maint,1.0,-4.798342238012181,25.0,0.5282940919796513,11.996693189931488
axis:f_maint,1.0,-4.798342238012181,27.0,0.7978095236296299,18.003285039909464
axis:f_maint,1.0,-4.798342238012181,30.0,1.1383068809021701,22.784720160873277
axis:f_maint,1.0,-4.798342238012181,35.0,1.4796106733824066,28.919705890340882
axis:f_maint,1.0,-4.798342238012181,37.0,1.5456802949674164,32.3814252541469
axis:f_maint,1.0,-4.798342238012181,40.0,1.6019988606482176,35.780428049790466
axis:f_maint,1.0,-4.798342238012181,43.0,1.5622445574899133,35.09093173244058
axis:f_maint,1.0,-4.798342238012181,45.0,1.3611854223129853,43.89285004613655
axis:f_maint,1.0,-4.798342238012181,47.0,0.38040096968480935,21.201356938296367
axis:f_maint,1.0,-4.798342238012181,50.0,0.0010386714219208174,7.481284083166556
axis:ngam_scale,-1.0,-7.917713596720153,15.0,0.015156176953024972,0.4910387398556948
axis:ngam_scale,-1.0,-7.917713596720153,20.0,0.13722410414292902,4.980034952975682
axis:ngam_scale,-1.0,-7.917713596720153,25.0,0.5503177553503636,11.67539867251406
axis:ngam_scale,-1.0,-7.917713596720153,27.0,0.8405307883910563,17.934597852846213
axis:ngam_scale,-1.0,-7.917713596720153,30.0,1.209065992947453,23.03833319561065
axis:ngam_scale,-1.0,-7.917713596720153,35.0,1.5425355392675337,30.097429298764983
axis:ngam_scale,-1.0,-7.917713596720153,37.0,1.6122369070900726,33.66597062717723
axis:ngam_scale,-1.0,-7.917713596720153,40.0,1.671118940427351,37.23368664690405
axis:ngam_scale,-1.0,-7.917713596720153,43.0,1.631098401484139,36.32825544781972
axis:ngam_scale,-1.0,-7.917713596720153,45.0,1.4272457077716973,43.488634330473985
axis:ngam_scale,-1.0,-7.917713596720153,47.0,0.38333500833393347,18.849370083887788
axis:ngam_scale,-1.0,-7.917713596720153,50.0,0.0010479084987714872,4.249514612792492
axis:ngam_scale,-0.9500000000000001,-7.906391921891593,15.0,0.01437706292098093,0.49326121416849283
axis:ngam_scale,-0.9500000000000001,-7.906391921891593,20.0,0.13644703068864586,4.995718372899401
axis:ngam_scale,-0.9500000000000001,-7.906391921891593,25.0,0.5495872292049154,11.686172029261792
axis:ngam_scale,-0.9500000000000001,-7.906391921891593,27.0,0.8397521358243067,17.945431489592952
axis:ngam_scale,-0.9500000000000001,-7.906391921891593,30.0,1.2085572263571251,23.055525847717117
axis:ngam_scale,-0.9500000000000001,-7.906391921891593,35.0,1.5418892303475433,30.128394426457522
axis:ngam_scale,-0.9500000000000001,-7.906391921891593,37.0,1.611617375106632,33.70088032021224
axis:ngam_scale,-0.9500000000000001,-7.906391921891593,40.0,1.6705051515564486,37.27123378759313
axis:ngam_scale,-0.9500000000000001,-7.906391921891593,43.0,1.6305159836836407,36.3725733149778
axis:ngam_scale,-0.9500000000000001,-7.906391921891593,45.0,1.426489638048095,43.507189693319894
axis:ngam_scale,-0.9500000000000001,-7.906391921891593,47.0,0.3832466473668541,18.933141453970784
axis:ngam_scale,-0.9500000000000001,-7.906391921891593,50.0,0.001047612706591077,4.365219409379193
axis:ngam_scale,-0.9,-7.895345118463285,15.0,0.013582365292490985,0.4955281417209668
axis:ngam_scale,-0.9,-7.895345118463285,20.0,0.13565441445291881,5.01171548769986
axis:ngam_scale,-0.9,-7.895345118463285,25.0,0.5488420913028118,11.697160871333995
axis:ngam_scale,-0.9,-7.895345118463285,27.0,0.8389579088911941,17.956481817423043
