rxn_id,mw_kDa,kcat_s,source,group
R05000__mito,40.65,0.7201,dlkcat,Ubiquinone and other terpenoid-quinone biosynthesis
R10634__cyto,55.92,13.7,default_13.7,Nicotinate and nicotinamide metabolism
R01549__cyto,69.47,1.2505,dlkcat,Pyrimidine metabolism
R02315__cyto,48.87,4.5075,dlkcat,Lysine degradation
R01010__cyto,41.02,29.5513,dlkcat,
R00802__cyto,79.806667,33.6381,dlkcat,
R00189__cyto,80.78,2.4898,dlkcat,Nicotinate and nicotinamide metabolism
R10040__cyto,87.74,8.7453,dlkcat,Cyanoamino acid metabolism
TO0001217_CYTMEM__plas,45.88,1.8781,dlkcat,Transporters pathway
TR0000304_CYTMEM__plas,108.486667,3.4467,dlkcat,Transporters pathway
TR0000355_CYTMEM__plas,79.254545,78.7621,dlkcat,Transporters pathway
R02537__cyto,53.566667,339.68,dlkcat,Phenylalanine metabolism
R01826__cyto,39.47,14.7046,dlkcat,"Phenylalanine, tyrosine and tryptophan biosynthesis"
R01013__cyto,84.765,10.8824,dlkcat,Glycerophospholipid metabolism
R07489__mito,60.39,3.0984,dlkcat,Steroid biosynthesis
TO1021423_CYTMEM__plas,70.25,11.3944,dlkcat,Transporters pathway
R07048__cyto,65.45,2.6479,dlkcat,Arachidonic acid metabolism
R02534__cyto,28.94,0.0225,dlkcat,Tyrosine metabolism
R01730__cyto,49.79,122.0224,dlkcat,"Phenylalanine, tyrosine and tryptophan biosynthesis"
R02038__cyto,45.65,126.2868,dlkcat,Glycerophospholipid metabolism
R04390__cyto,155.19,13.7,default_13.7,Lysine biosynthesis
TR0000188_CYTMEM__plas,47.15,45.9943,dlkcat,Transporters pathway
R02814__cyto,229.63,13.7,default_13.7,Fatty acid biosynthesis
TR0000008_CYTMEM__plas,79.254545,13.7,default_13.7,Transporters pathway
R02536__cyto,53.566667,339.68,dlkcat,Phenylalanine metabolism
R02697__cyto,53.566667,348.9281,dlkcat,Tyrosine metabolism
R03243__cyto,43.51,6.6048,dlkcat,Histidine metabolism
R02976__mito,62.34,9.9955,dlkcat,Sphingolipid metabolism
R00961__cyto,80.86,13.7,default_13.7,Purine metabolism
TR0000947_CYTMEM__plas,108.486667,13.7,default_13.7,Transporters pathway
R04672__mito,74.55,5.5971,dlkcat,
R02756__cyto,32.771667,13.7,default_13.7,Glycerophospholipid metabolism
TZ2900068_CYTMEM__plas,85.15,2.9108,dlkcat,Transporters pathway
R01829__cyto,39.67,3.7007,dlkcat,Carbon fixation in photosynthetic organisms
R06521__cyto,50.2,10.7907,dlkcat,Sphingolipid metabolism
TR2900275_CYTMEM__plas,31.55,140.6007,dlkcat,Transporters pathway
R02976__cyto,62.34,9.9955,dlkcat,Sphingolipid metabolism
TR1000222_CYTMEM__plas,62.566667,9.0807,dlkcat,Transporters pathway
R01608__cyto,39.22,0.2476,dlkcat,Propanoate metabolism
TR0003850_CYTMEM__plas,47.15,26.5423,dlkcat,Transporters pathway
R00742__cyto,224.405,32.2212,dlkcat,Carbon fixation pathways in prokaryotes
R03522__cyto,63.765,29.3179,dlkcat,Glutathione metabolism
R01231__cyto,59.07,4.5944,dlkcat,Purine metabolism
R06740__cyto,77.175,54.0969,dlkcat,
R00962__cyto,69.47,1.3251,dlkcat,Pyrimidine metabolism
R07108__cyto,71.11,16.6222,dlkcat,Arachidonic acid metabolism
R03302__cyto,53.566667,129.893,dlkcat,Tyrosine metabolism
R00465__cyto,38.17,10.7291,dlkcat,Glyoxylate and dicarboxylate metabolism
R00187__cyto,21.39,0.7779,dlkcat,Purine metabolism
R01392__cyto,38.17,20.337,dlkcat,"Glycine, serine and threonine metabolism"
R01890__cyto,57.16,10.8143,dlkcat,Glycerophospholipid metabolism
R00801__cyto,79.806667,33.6381,dlkcat,Galactose metabolism
R00245__cyto,65.33,6.0719,dlkcat,Arginine and proline metabolism
R01011__cyto,64.56,4.0391,dlkcat,Carbon metabolism
TR2900135_CYTMEM__plas,42.78,9.0616,dlkcat,Transporters pathway
R04171__cyto,53.505,49.4417,dlkcat,Tryptophan metabolism
R06520__cyto,50.2,7.6349,dlkcat,Sphingolipid metabolism
R00776__cyto,23.36,7.6145,dlkcat,Purine metabolism
R04883__cyto,53.566667,31.0626,dlkcat,Tyrosine metabolism
R00235__cyto,74.31,2.6003,dlkcat,Carbon fixation pathways in prokaryotes
R00940__mito,16.5,7.0826,dlkcat,Folate biosynthesis
TR2900264_CYTMEM__plas,42.78,6.5761,dlkcat,Transporters pathway
R01512__cyto,44.97,52.805,dlkcat,Carbon fixation in photosynthetic organisms
R02236__cyto,16.5,18.7054,dlkcat,Folate biosynthesis
R05066__cyto,39.22,0.2892,dlkcat,"Valine, leucine and isoleucine degradation"
TR0001743_CYTMEM__plas,108.486667,13.7,default_13.7,Transporters pathway
R00256__mito,90.443333,74.4601,dlkcat,D-Glutamine and D-glutamate metabolism
R02695__pero,53.566667,348.9281,dlkcat,Tyrosine metabolism
R06517__cyto,51.36,6.0474,dlkcat,Sphingolipid metabolism
R03103__cyto,155.19,9.8634,dlkcat,Lysine degradation
TR2900813_CYTMEM__plas,42.38,13.7,default_13.7,Transporters pathway
R00409__cyto,60.68,476.3467,dlkcat,Propanoate metabolism
R02472__cyto,39.35,12.875,dlkcat,Pantothenate and CoA biosynthesis
R03239__cyto,107.505,9.1594,dlkcat,Galactose metabolism
TR2916158_CYTMEM__plas,64.120909,485.2071,dlkcat,Transporters pathway
TR0011422_CYTMEM__plas,66.735,13.7,default_13.7,Transporters pathway
TR1019001_CYTMEM__plas,61.427333,40.4284,dlkcat,Transporters pathway
R04173__cyto,43.06,5.412,dlkcat,Biosynthesis of amino acids
R00087__cyto,40.75,13.7,default_13.7,Purine metabolism
R07346__cyto,29.99,358.0986,dlkcat,Fructose and mannose metabolism
R02100__cyto,16.72,29.7873,dlkcat,Pyrimidine metabolism
R08770__mito,53.9,11.0549,dlkcat,Ubiquinone and other terpenoid-quinone biosynthesis
R03300__pero,53.566667,129.893,dlkcat,Tyrosine metabolism
R04888__cyto,53.566667,193.4616,dlkcat,Tyrosine metabolism
R02088__cyto,26.33,5.8053,dlkcat,Purine metabolism
TZ3000021_CYTMEM__plas,81.730769,13.3621,dlkcat,Transporters pathway
R00709__mito,39.34,25.4351,dlkcat,2-Oxocarboxylic acid metabolism
R03283__pero,62.486667,578.3731,dlkcat,Lysine degradation
R00996_Mito__mito,50.603333,19.3481,dlkcat,Biosynthesis of amino acids
R09511__cyto,51.87,48.5197,dlkcat,
TR0011456_CYTMEM__plas,78.363333,13.7,default_13.7,Transporters pathway
TR0015528_CYTMEM__plas,78.363333,13.7,default_13.7,Transporters pathway
R05640__cyto,59.48,0.4575,dlkcat,Steroid biosynthesis
R00497__cyto,55.34,11.4337,dlkcat,Glutathione metabolism
R00087__mito,40.75,13.7,default_13.7,Purine metabolism
R02920__cyto,28.94,0.0871,dlkcat,Tyrosine metabolism
R07046__cyto,65.45,2.6479,dlkcat,Arachidonic acid metabolism
TR0002601_CYTMEM__plas,78.363333,13.7,default_13.7,Transporters pathway
R01402__cyto,36.14,20.8976,dlkcat,Cysteine and methionine metabolism
R00268__pero,47.055,13.4419,dlkcat,2-Oxocarboxylic acid metabolism
R08283__pero,53.566667,18.5555,dlkcat,
R04457__cyto,18.18,187.8673,dlkcat,Riboflavin metabolism
R00425__cyto,47.95,13.7,default_13.7,Folate biosynthesis
TR0001741_CYTMEM__plas,47.15,7.0253,dlkcat,Transporters pathway
R00966__cyto,24.58,0.0163,dlkcat,Pyrimidine metabolism
R00996__cyto,50.603333,19.3481,dlkcat,Biosynthesis of amino acids
R04867__cyto,130.8925,13.7,default_13.7,Lysine degradation
R01018__cyto,66.3,18.5876,dlkcat,N-Glycan biosynthesis
R02282__cyto,46.22,121.3623,dlkcat,2-Oxocarboxylic acid metabolism
R02971__cyto,63.44,73.9332,dlkcat,Pantothenate and CoA biosynthesis
R08360__cyto,22.045556,13.7,default_13.7,Glutathione metabolism
R04558__cyto,65.71,6.969,dlkcat,Histidine metabolism
R03665__cyto,119.73,7.3052,dlkcat,Aminoacyl-tRNA biosynthesis
R07456__cyto,29.485,111.2326,dlkcat,Vitamin B6 metabolism
R02493__cyto,37.185,0.867,dlkcat,Vitamin B6 metabolism
R06863__cyto,74.48,16.8537,dlkcat,
R02531__cyto,35.98,0.7409,dlkcat,
R00214__mito,70.53,11.054,dlkcat,Carbon fixation in photosynthetic organisms
TR2900095_CYTMEM__plas,68.065,2.504,dlkcat,Transporters pathway
R00125__cyto,38.47,2.2819,dlkcat,Purine metabolism
R04537__cyto,218.285,13.7,default_13.7,Fatty acid biosynthesis
TR2900847_CYTMEM__plas,31.89,2.1369,dlkcat,Transporters pathway
R08539__cyto,76.92,13.7,default_13.7,
R00725__cyto,56.453333,19.1668,dlkcat,
R04300__cyto,77.175,169.741,dlkcat,Isoquinoline alkaloid biosynthesis
R00256__cyto,96.724,74.4601,dlkcat,D-Glutamine and D-glutamate metabolism
R00755__cyto,62.86,22.9614,dlkcat,Glycolysis / Gluconeogenesis
R01318__cyto,58.66,13.7,default_13.7,Glycerophospholipid metabolism
R03534__cyto,44.0,8.0141,dlkcat,Butanoate metabolism
R00066__cyto,25.49,87.6741,dlkcat,Riboflavin metabolism
R03424__cyto,76.025,13.7,default_13.7,Glycerophospholipid metabolism
TO1000419_CYTMEM__plas,60.686667,0.6911,dlkcat,Transporters pathway
R09993__cyto,60.54,0.0375,dlkcat,Thiamine metabolism
R02142__cyto,24.18,36.8039,dlkcat,Purine metabolism
R00945__cyto,53.1,2.7991,dlkcat,Cyanoamino acid metabolism
R01711__cyto,29.74,10.2796,dlkcat,Vitamin B6 metabolism
R11765__cyto,16.5,7.2001,dlkcat,Folate biosynthesis
R06364__cyto,44.7,4.1596,dlkcat,Ether lipid metabolism
TR2900232_CYTMEM__plas,42.78,6.7574,dlkcat,Transporters pathway
TR0011657_CYTMEM__plas,33.91,13.7,default_13.7,Transporters pathway
R01758__cyto,35.98,0.2757,dlkcat,Pentose and glucuronate interconversions
R01648__cyto,53.23,39.7776,dlkcat,"Alanine, aspartate and glutamate metabolism"
TR0005274_CYTMEM__plas,47.15,12.7979,dlkcat,Transporters pathway
R04427__cyto,42.99,0.1175,dlkcat,Steroid biosynthesis
R01868__cyto,47.94,3.8686,dlkcat,Pyrimidine metabolism
R01575__cyto,36.9,3.7272,dlkcat,
R00226__mito,74.55,4.425,dlkcat,2-Oxocarboxylic acid metabolism
TR2019240_CYTMEM__plas,51.63,0.176,dlkcat,Transporters pathway
R11765__mito,16.5,7.2001,dlkcat,Folate biosynthesis
TR2916889_CYTMEM__plas,31.55,26.0365,dlkcat,Transporters pathway
R00713__cyto,53.765,6.7477,dlkcat,Nicotinate and nicotinamide metabolism
R10057__cyto,35.88,2.1711,dlkcat,
R00615__cyto,261.0,38.171,dlkcat,Thiamine metabolism
TR0012300_CYTMEM__plas,78.363333,13.7,default_13.7,Transporters pathway
R03269__cyto,64.55,0.471,dlkcat,Pantothenate and CoA biosynthesis
R00434__cyto,110.52,13.7,default_13.7,Purine metabolism
R07481__cyto,42.99,0.4141,dlkcat,Steroid biosynthesis
TO1000220_CYTMEM__plas,60.686667,132.4919,dlkcat,Transporters pathway
TR0002846_CYTMEM__plas,47.15,16.5978,dlkcat,Transporters pathway
R01137__cyto,16.86,13.7,default_13.7,Purine metabolism
TO1003279_CYTMEM__plas,70.25,2.5081,dlkcat,Transporters pathway
R02135__cyto,41.02,98.7057,dlkcat,Thiamine metabolism
R00987__cyto,52.61,11.8713,dlkcat,Tryptophan metabolism
R02025__cyto,22.17,68.8051,dlkcat,Cysteine and methionine metabolism
TR0002996_CYTMEM__plas,108.486667,13.7,default_13.7,Transporters pathway
R01039__cyto,32.76,18.6858,dlkcat,Glycerolipid metabolism
R09372__cyto,34.75,1.6118,dlkcat,Selenocompound metabolism
R00155__cyto,80.86,13.7,default_13.7,Pyrimidine metabolism
R02294__cyto,32.79,2.9952,dlkcat,Nicotinate and nicotinamide metabolism
R00391__cyto,42.503333,26.8076,dlkcat,Fatty acid elongation
R04963__cyto,218.285,13.7,default_13.7,Fatty acid biosynthesis
TR1000100_CYTMEM__plas,61.334615,51.0403,dlkcat,Transporters pathway
TR2900282_CYTMEM__plas,31.55,64.5898,dlkcat,Transporters pathway
R00010__cyto,111.705,17.7833,dlkcat,Starch and sucrose metabolism
TR2000558_CYTMEM__plas,64.408182,27.9517,dlkcat,Transporters pathway
R01639__cyto,69.57,0.9289,dlkcat,Pentose and glucuronate interconversions
R10052__cyto,40.14,9.7386,dlkcat,2-Oxocarboxylic acid metabolism
R08159__cyto,229.63,13.7,default_13.7,Fatty acid biosynthesis
TO1000218_CYTMEM__plas,60.686667,0.7573,dlkcat,Transporters pathway
TR2916906_CYTMEM__plas,37.44,2.9017,dlkcat,Transporters pathway
R01373__cyto,32.85,6.2656,dlkcat,"Phenylalanine, tyrosine and tryptophan biosynthesis"
R00670__cyto,51.82,18.625,dlkcat,Glutathione metabolism
R02354__e_r_,65.45,1.6651,dlkcat,
R11861__cyto,28.48,31.2312,dlkcat,Glutathione metabolism
R04956__cyto,130.5775,13.7,default_13.7,Fatty acid biosynthesis
TR0012322_CYTMEM__plas,78.363333,13.7,default_13.7,Transporters pathway
R00277__cyto,29.74,0.2312,dlkcat,Vitamin B6 metabolism
R00549__cyto,20.73,4.748,dlkcat,Riboflavin metabolism
TR0000114_CYTMEM__plas,79.254545,107.891,dlkcat,Transporters pathway
R08548__cyto,28.36,0.716,dlkcat,
TR0000536_CYTMEM__plas,47.15,12.865,dlkcat,Transporters pathway
R01870__cyto,23.85,1.3843,dlkcat,Pyrimidine metabolism
TR0015538_CYTMEM__plas,78.363333,13.7,default_13.7,Transporters pathway
R03051__mito,44.46,1.2385,dlkcat,
R09377__cyto,65.7,1.0762,dlkcat,Riboflavin metabolism
R03438__cyto,58.66,13.7,default_13.7,Ether lipid metabolism
TR2916916_CYTMEM__plas,33.59,12.4791,dlkcat,Transporters pathway
R02058__cyto,17.58,43.2557,dlkcat,Amino sugar and nucleotide sugar metabolism
TR0015536_CYTMEM__plas,67.958889,13.7,default_13.7,Transporters pathway
TR2916891_CYTMEM__plas,31.55,42.6536,dlkcat,Transporters pathway
R04968__cyto,218.285,13.7,default_13.7,Fatty acid biosynthesis
R05734__cyto,35.88,2.2261,dlkcat,
TR1000926_CYTMEM__plas,57.919091,2.0651,dlkcat,Transporters pathway
R05070__mito,62.95,0.4727,dlkcat,2-Oxocarboxylic acid metabolism
TR2916887_CYTMEM__plas,32.73,2820.253,dlkcat,Transporters pathway
TR0003557_CYTMEM__plas,78.363333,13.7,default_13.7,Transporters pathway
TR2900278_CYTMEM__plas,31.55,26.0365,dlkcat,Transporters pathway
TR0000331_CYTMEM__plas,36.06,1.2496,dlkcat,Transporters pathway
R01529__cyto,25.27,23.1476,dlkcat,Pentose phosphate pathway
TR2900220_CYTMEM__plas,42.78,6.5761,dlkcat,Transporters pathway
TR0002088_CYTMEM__plas,108.486667,13.7,default_13.7,Transporters pathway
R00767__cyto,107.505,11.4134,dlkcat,
R07899__cyto,62.486667,191.9658,dlkcat,alpha-Linolenic acid metabolism
R00940__cyto,16.5,7.0826,dlkcat,Folate biosynthesis
R04972__cyto,40.63,0.2457,dlkcat,Porphyrin and chlorophyll metabolism
R07641__cyto,139.326667,1.1834,dlkcat,
R06875__cyto,88.4,13.7,default_13.7,
R01964__cyto,56.453333,42.3634,dlkcat,
TR2004654_CYTMEM__plas,63.096667,4.5437,dlkcat,Transporters pathway
R10994__cyto,55.34,10.7266,dlkcat,Cysteine and methionine metabolism
TR0002649_CYTMEM__plas,78.363333,13.7,default_13.7,Transporters pathway
R04862__cyto,40.0,0.1532,dlkcat,2-Oxocarboxylic acid metabolism
R02557__cyto,32.79,1.5039,dlkcat,Purine metabolism
R03222__cyto,59.61,11.9195,dlkcat,Porphyrin and chlorophyll metabolism
R12403__cyto,35.88,0.9861,dlkcat,Steroid biosynthesis
R00006__mito,74.55,3.2702,dlkcat,
T02161__mito,27.69,13.7,default_13.7,Oxidative Phosphorylation
R05556__cyto,40.28,2.6865,dlkcat,Terpenoid backbone biosynthesis
TR2900250_CYTMEM__plas,42.78,8.8752,dlkcat,Transporters pathway
R01863__cyto,32.79,2.8591,dlkcat,Purine metabolism
R11097__mito,60.39,6.1935,dlkcat,Steroid biosynthesis
R02887__cyto,87.74,12.3609,dlkcat,Starch and sucrose metabolism
R03220__cyto,36.76,3.881,dlkcat,Porphyrin and chlorophyll metabolism
R00551__cyto,34.22,15.6891,dlkcat,Arginine and proline metabolism
TR2900248_CYTMEM__plas,42.78,6.5761,dlkcat,Transporters pathway
TO0000246_CYTMEM__plas,45.88,1.8647,dlkcat,Transporters pathway
TO1000577_CYTMEM__plas,60.686667,68.7651,dlkcat,Transporters pathway
TR2900849_CYTMEM__plas,33.47,4156.2169,dlkcat,Transporters pathway
R09541__cyto,79.514286,14.7079,dlkcat,
R02236__mito,16.5,18.7054,dlkcat,Folate biosynthesis
R03990__cyto,79.8425,20.0125,dlkcat,Fatty acid metabolism
R10120__cyto,87.413333,13.7,default_13.7,Biotin metabolism
R00830__cyto,65.26,2.249,dlkcat,Porphyrin and chlorophyll metabolism
R05615__cyto,40.65,0.7118,dlkcat,Ubiquinone and other terpenoid-quinone biosynthesis
R04959__cyto,130.5775,13.7,default_13.7,Fatty acid biosynthesis
R05725__cyto,45.9,2.231,dlkcat,
R00391__mito,42.503333,26.8076,dlkcat,Fatty acid elongation
R00936__mito,59.31,2.8897,dlkcat,Folate biosynthesis
R03660__cyto,58.326667,38.5795,dlkcat,Aminoacyl-tRNA biosynthesis
R10826__cyto,38.51,13.7,default_13.7,Fatty acid elongation
TR2901091_CYTMEM__plas,34.64,13.7,default_13.7,Transporters pathway
R03869__cyto,64.786667,1.4882,dlkcat,"Valine, leucine and isoleucine degradation"
TO1000242_CYTMEM__plas,82.393333,2244.7076,dlkcat,Transporters pathway
R11100__cyto,37.385,2.4357,dlkcat,Spontaneous
R02291__cyto,39.29,29.1982,dlkcat,2-Oxocarboxylic acid metabolism
R12405__cyto,39.09,0.1589,dlkcat,Steroid biosynthesis
TR2900230_CYTMEM__plas,42.78,6.7574,dlkcat,Transporters pathway
R00771__cyto,61.54,28.0367,dlkcat,Starch and sucrose metabolism
R06875__mito,88.4,13.7,default_13.7,
R07034__cyto,35.69,139.034,dlkcat,Arachidonic acid metabolism
TR0003555_CYTMEM__plas,47.15,417.829,dlkcat,Transporters pathway
R00842__mito,41.01,2.0171,dlkcat,Glycerophospholipid metabolism
R01004__cyto,27.2,50.5159,dlkcat,N-Glycan biosynthesis
TR2900875_CYTMEM__plas,31.89,3.0031,dlkcat,Transporters pathway
R00678__cyto,48.21,11.1389,dlkcat,Tryptophan metabolism
R01057__cyto,65.985,43.0047,dlkcat,Pentose phosphate pathway
R04509__cyto,60.54,0.1943,dlkcat,Thiamine metabolism
R10208__cyto,229.63,13.7,default_13.7,Fatty acid biosynthesis
R02412__cyto,170.15,6.4999,dlkcat,"Phenylalanine, tyrosine and tryptophan biosynthesis"
R01135__cyto,48.04,13.517,dlkcat,Purine metabolism
TR1009049_CYTMEM__plas,57.919091,19.4044,dlkcat,Transporters pathway
TO1001401_CYTMEM__plas,60.686667,35.1185,dlkcat,Transporters pathway
TR0000209_CYTMEM__plas,58.682727,11.7712,dlkcat,Transporters pathway
R04035__cyto,92.52,1.21,dlkcat,Histidine metabolism
R02543__cyto,51.36,11.5097,dlkcat,Sphingolipid metabolism
R08360__pero,22.045556,13.7,default_13.7,Glutathione metabolism
R03656__cyto,118.56,9.4646,dlkcat,Aminoacyl-tRNA biosynthesis
R02985__cyto,87.74,11.1954,dlkcat,Cyanoamino acid metabolism
TO0003279_CYTMEM__plas,45.88,0.6078,dlkcat,Transporters pathway
R04209__cyto,62.54,8.7636,dlkcat,Purine metabolism
R12121__mito,59.48,0.303,dlkcat,
TR0000365_CYTMEM__plas,108.486667,1.3145,dlkcat,Transporters pathway
R02536__pero,53.566667,339.68,dlkcat,Phenylalanine metabolism
R04724__cyto,229.63,13.7,default_13.7,Fatty acid biosynthesis
R01130__cyto,62.275,19.0877,dlkcat,Purine metabolism
R00289__cyto,55.99,2.1407,dlkcat,Galactose metabolism
TR0012802_CYTMEM__plas,78.363333,13.7,default_13.7,Transporters pathway
R00895__cyto,47.15,35.7255,dlkcat,Cysteine and methionine metabolism
R00659__cyto,55.49,11.3027,dlkcat,
R02527__cyto,38.17,7.5191,dlkcat,Pyruvate metabolism
R01315__cyto,55.99,13.7,default_13.7,Glycerophospholipid metabolism
TR0000532_CYTMEM__plas,58.682727,10.911,dlkcat,Transporters pathway
TR0015532_CYTMEM__plas,78.363333,13.7,default_13.7,Transporters pathway
R00769__cyto,107.505,9.1048,dlkcat,
TR2900025_CYTMEM__plas,33.59,19.507,dlkcat,Transporters pathway
R01009__cyto,26.7,0.347,dlkcat,N-Glycan biosynthesis
TR2000054_CYTMEM__plas,118.52,2.1321,dlkcat,Transporters pathway
R02133__cyto,60.54,8.7814,dlkcat,Thiamine metabolism
R01071__cyto,33.0,51.0147,dlkcat,Histidine metabolism
TR2900136_CYTMEM__plas,42.78,6.5761,dlkcat,Transporters pathway
R01800__cyto,31.4,9.6997,dlkcat,Glycerophospholipid metabolism
TR0011677_CYTMEM__plas,108.486667,13.7,default_13.7,Transporters pathway
R01352__cyto,35.21,13.7,default_13.7,
R03894__cyto,69.5,3.1243,dlkcat,
R03658__cyto,58.21,6.0046,dlkcat,Aminoacyl-tRNA biosynthesis
R02175__mito,36.54,1.549,dlkcat,Ubiquinone and other terpenoid-quinone biosynthesis
R00694__cyto,49.505714,49.4417,dlkcat,2-Oxocarboxylic acid metabolism
R01961__cyto,56.453333,42.3634,dlkcat,Amino sugar and nucleotide sugar metabolism
TO1000654_CYTMEM__plas,70.25,12.9406,dlkcat,Transporters pathway
R07506__cyto,60.39,13.7,default_13.7,Steroid biosynthesis
TO1000009_CYTMEM__plas,102.89,13.7,default_13.7,Transporters pathway
R08632__cyto,42.89,2.4218,dlkcat,
TR0014518_CYTMEM__plas,108.486667,1.7479,dlkcat,Transporters pathway
R12356__cyto,79.8425,23.9229,dlkcat,Propanoate metabolism
R02090__cyto,21.19,50.0685,dlkcat,Purine metabolism
T_L_Glutamate_C00025__plas,81.49,11.3537,dlkcat,Transporters pathway
R02355__cyto,65.45,1.6651,dlkcat,
R02245__cyto,47.28,33.319,dlkcat,Terpenoid backbone biosynthesis
R00842__cyto,41.01,2.0171,dlkcat,Glycerophospholipid metabolism
R01073__cyto,40.0,0.5965,dlkcat,"Phenylalanine, tyrosine and tryptophan biosynthesis"
R07050__cyto,65.45,2.6479,dlkcat,Arachidonic acid metabolism
R08509__cyto,35.98,0.0434,dlkcat,
TR2901108_CYTMEM__plas,34.64,13.7,default_13.7,Transporters pathway
R04960__cyto,218.285,13.7,default_13.7,Fatty acid biosynthesis
R05802__cyto,300.76,13.7,default_13.7,Inositol phosphate metabolism
TR0000552_CYTMEM__plas,57.478333,10.911,dlkcat,Transporters pathway
R05048__cyto,30.98,7.3964,dlkcat,Folate biosynthesis
R12400__cyto,55.49,2.0994,dlkcat,Steroid biosynthesis
R03283__cyto,62.486667,578.3731,dlkcat,Lysine degradation
TZ2900056_CYTMEM__plas,85.15,2.3588,dlkcat,Transporters pathway
TR2900977_CYTMEM__plas,34.64,23.359,dlkcat,Transporters pathway
TR2901083_CYTMEM__plas,34.64,120.902,dlkcat,Transporters pathway
R01411__cyto,17.11,1.6487,dlkcat,Pyrimidine metabolism
R00893__cyto,29.41,116.79,dlkcat,Taurine and hypotaurine metabolism
TR0000487_CYTMEM__plas,47.15,13.7,default_13.7,Transporters pathway
R01682__cyto,69.25,71.0859,dlkcat,Taurine and hypotaurine metabolism
R10039__cyto,87.74,8.1733,dlkcat,Cyanoamino acid metabolism
TR0002653_CYTMEM__plas,36.06,0.574,dlkcat,Transporters pathway
TO1000087_CYTMEM__plas,60.686667,49.824,dlkcat,Transporters pathway
TR2900973_CYTMEM__plas,34.64,3.1667,dlkcat,Transporters pathway
TR0002172_CYTMEM__plas,108.486667,1.9077,dlkcat,Transporters pathway
R01978__cyto,49.82,2.9069,dlkcat,Synthesis and degradation of ketone bodies
R03194__mito,59.81,10.0075,dlkcat,Porphyrin and chlorophyll metabolism
R06861__cyto,74.48,16.8537,dlkcat,
TR2901063_CYTMEM__plas,34.64,3.366,dlkcat,Transporters pathway
TR0000906_CYTMEM__plas,108.486667,1.5016,dlkcat,Transporters pathway
R01132__cyto,24.18,36.8039,dlkcat,Purine metabolism
R00127__cyto,30.745,13.7,default_13.7,Purine metabolism
R03035__cyto,34.21,27.9568,dlkcat,Pantothenate and CoA biosynthesis
R01771__cyto,38.53,4.705,dlkcat,Biosynthesis of amino acids
R05577__cyto,76.41,15.433,dlkcat,Aminoacyl-tRNA biosynthesis
R01887__cyto,34.01,10.987,dlkcat,Cyanoamino acid metabolism
R07759__cyto,38.51,0.4109,dlkcat,Biosynthesis of unsaturated fatty acids
R04929__cyto,58.88,1.7984,dlkcat,Selenocompound metabolism
R02540__cyto,62.486667,612.6255,dlkcat,Phenylalanine metabolism
R03920__cyto,56.453333,23.1388,dlkcat,Amino sugar and nucleotide sugar metabolism
R00517__cyto,69.47,1.3251,dlkcat,Pyrimidine metabolism
R00084__cyto,38.83,2.4258,dlkcat,Porphyrin and chlorophyll metabolism
R00036__cyto,34.485,1.0584,dlkcat,Porphyrin and chlorophyll metabolism
R04448__cyto,61.55,2.5178,dlkcat,Thiamine metabolism
R01618__cyto,36.18,4.4421,dlkcat,Purine metabolism
TR1000259_CYTMEM__plas,60.932,63.8967,dlkcat,Transporters pathway
R07273__cyto,40.65,0.7201,dlkcat,Ubiquinone and other terpenoid-quinone biosynthesis
R01776__cyto,54.39,36.8102,dlkcat,Cysteine and methionine metabolism
R03347__cyto,28.69,14.7662,dlkcat,Nicotinate and nicotinamide metabolism
R02371__cyto,69.47,1.3251,dlkcat,Pyrimidine metabolism
TR0000877_CYTMEM__plas,108.486667,4.6984,dlkcat,Transporters pathway
R03237__cyto,107.505,11.4134,dlkcat,Galactose metabolism
R00238__cyto,42.325,26.8076,dlkcat,Lysine degradation
R01001__cyto,42.89,2.4218,dlkcat,Biosynthesis of amino acids
R00310__cyto,39.63,1.4882,dlkcat,Porphyrin and chlorophyll metabolism
TR0000038_CYTMEM__plas,79.254545,13.7,default_13.7,Transporters pathway
R00017__cyto,37.4,3329.2096,dlkcat,
R00908__cyto,53.23,39.7776,dlkcat,Propanoate metabolism
R04429__cyto,229.63,13.7,default_13.7,Fatty acid biosynthesis
R01229__cyto,22.57,36.8039,dlkcat,Purine metabolism
R00253__cyto,41.31,16.9949,dlkcat,Nitrogen metabolism
TR0000260_CYTMEM__plas,36.06,0.3294,dlkcat,Transporters pathway
R01819__cyto,48.18,6.1656,dlkcat,Fructose and mannose metabolism
R04881__cyto,28.94,0.0527,dlkcat,Tyrosine metabolism
R00970__cyto,69.47,1.3059,dlkcat,Pyrimidine metabolism
R03236__cyto,107.505,9.1048,dlkcat,Galactose metabolism
R03083__cyto,170.15,4.4151,dlkcat,"Phenylalanine, tyrosine and tryptophan biosynthesis"
R06519__cyto,42.31,13.7,default_13.7,Sphingolipid metabolism
R02688__cyto,52.10375,13.7,default_13.7,
R01055__cyto,79.5,4.3355,dlkcat,Pyrimidine metabolism
R04944__cyto,66.08,3.0055,dlkcat,Selenocompound metabolism
TR1002611_CYTMEM__plas,60.932,56.9312,dlkcat,Transporters pathway
R03362__cyto,122.24,13.7,default_13.7,Inositol phosphate metabolism
R02092__cyto,80.86,11.9446,dlkcat,Pyrimidine metabolism
