kind,idx,ok,logpost,logl,nfev,wall_s,x_dTopt,x_topt_scale,x_dCp_scale,x_dTm,x_tm_scale,x_kcat_scale,x_kappa_scale,x_sigma,x_f_metab,x_f_maint,x_ngam_scale,x_ngam_steepness,x_clearance_mult,x_resp_scale,x_disc_resp,x_disc_growth,basin
prior,48,True,-18.331852026231328,-12.134843972091442,600,1578.2,6.149929672914933,-0.09031685977981135,0.03833343099512128,-4.27192040291172,0.01581307836014522,0.9260384455206134,7.887066186153195e-06,0.6714039804833972,0.28000012563244175,0.35543176480958877,0.059432036392116826,-0.028336329822612784,0.02227384951021717,1.1825838279822856,-1.0814025120543607,-1.9407985961844612,10
prior,49,True,-19.568222325354505,-14.564897113733542,600,1549.0,5.549854558100677,-0.09818404873917679,-0.09824487523775208,-3.8731687392997283,0.03189015925314192,0.6341683381609436,-5.915069402242972e-12,0.6538849196893315,0.27999992531222473,0.355865088340899,-0.027301748424591592,-0.011210047574309637,0.043893157639645894,1.1912454423708183,-1.075956336076457,-1.4532443332871587,10
prior,50,True,-18.019338327594863,-8.976148623041837,600,1540.7,1.6115346572849591,-0.01861943587749672,0.45314791126434006,-2.471020078400773,0.16839762499083388,-0.022111438543858122,-9.150629002795773e-08,0.9596616186683561,0.28000011552248066,0.35035802662616805,-0.044996632687919244,-0.03689409102125152,0.03722316401326577,1.247805591010862,-1.0845868330727984,-2.719827138869148,19
prior,51,True,-18.248047992190607,-12.900897869457019,600,1573.3,0.8804296178650965,0.17150076530516675,0.07031973022650756,-3.684212427449043,0.05402795894525851,0.5820332384970559,-1.6412235307037064e-05,0.6833058925713449,0.2800005968219274,0.35464621936299084,0.03591890619292275,-0.014193346345047592,0.02005975785915623,1.241895175951018,-1.0852426591102198,-1.7701507140742767,10
prior,52,True,-23.539361240200524,-18.965765618268303,565,1089.4,13.572000263549459,0.09220434370717245,0.017197555744588543,-1.7923494933708195,0.0007990665934503034,-0.06966791094863838,-4.65795620532692e-06,0.4320293441530743,0.28000449537713396,0.3609839618977523,0.06885865048935608,0.017296493258961466,-0.0181987680160252,0.03869803792934783,-0.6898324201705449,0.013211140959924471,3
prior,53,True,-19.029495825391827,-12.840108235689764,600,1588.3,7.204813568781139,-0.17158764797353127,-0.20061529680532292,-4.272913748927361,0.010802245796229527,0.8624396821783402,1.078091255157787e-09,0.6643862016397329,0.27999996437775804,0.3561709367866082,0.0780943006275018,-0.01011364117736421,0.019876894712251812,1.141703667312565,-1.0856055254597639,-1.8070174618891033,10
prior,54,True,-18.99719668797225,-13.273100687876836,600,1577.2,6.72202949911997,-0.16223263351361822,-0.11286940622328756,-4.310481094563896,-0.004720965716117012,0.7655207200528196,-3.35608405995511e-08,0.6577092943297038,0.28000016983485937,0.3555258438231399,0.055354823470431476,-0.016227485496912584,-0.00011420918809068592,1.1468684792707342,-1.0838250386518635,-1.7150141975287245,10
prior,55,True,-18.426284676859687,-12.667563396989046,600,1572.0,2.9340365918359677,0.004175103665567097,0.47623495994269843,-3.5645245997083466,0.07657867802674181,0.6137015342628723,-2.3303494608215692e-06,0.6814522932762295,0.28000003549815755,0.3542598683996493,-0.013116896889774958,-0.030402506259590324,-0.042997580654216605,1.2293272430791873,-1.0918438896297271,-1.8268939004574891,10
prior,56,True,-18.713961660273746,-12.171074513430122,600,1614.4,5.4342375207927205,-0.012923633057415644,-0.3072246430865717,-4.364134215850798,0.01037734509025822,1.1269934970849178,-2.4902097151531925e-07,0.6138492983063149,0.28000029520985836,0.35610529481624587,0.04218238349210221,-0.002491707256696002,0.028043352126742742,1.1803318301270287,-1.0892315842897182,-1.9309189740926023,10
prior,57,True,-18.430212815685092,-12.242186990266369,600,1612.5,-0.7779165054921624,0.24817943133882406,-0.06611820895464829,-3.3986153225506675,0.11231752611414433,0.8512949664183873,-5.123086002774541e-10,0.6486784233951706,0.27999985118363957,0.3579244307581772,0.027317349190522006,-0.006821401825972678,0.0717388518432934,1.2034273496430503,-1.0912839907050025,-1.8680696514414175,9
prior,58,True,-21.443829033928587,-17.05222421456701,600,1557.3,2.5968625797944664,-0.0076400146153457055,0.24929122236824056,-2.9895200723000173,0.12135595879189859,0.6002906688083667,-1.0400756681788919e-11,0.5718025558385536,0.28000004308339155,0.357386065956277,0.013509417357732152,-0.003236825959932711,-0.02751727124503875,1.1439729344519538,-1.0713629156455897,-1.1461423859973872,10
prior,59,True,-18.931161472988908,-12.749527914426343,600,1574.8,5.814324483206866,-0.05870017517098049,-0.08396341115614127,-4.681146554169663,-0.041386987459729865,1.0475920710319642,5.266149369116616e-05,0.6318623023064671,0.2800001562277466,0.3578921185451722,0.1117823130298255,-0.004019048282287774,0.007039151421410962,1.1490843633991035,-1.0863392409343504,-1.7839727383960116,10
