a,b,t,logl
"big(b6,n=2)","big(b9,n=3)",0.9500000000000001,-14.257294215263668
"big(b6,n=2)","big(b9,n=3)",0.9750000000000001,-13.016356035822827
"big(b6,n=2)","big(b9,n=3)",1.0,-12.359970906036486
"big(b6,n=2)",p50(b19),0.0,-23.790998381051462
"big(b6,n=2)",p50(b19),0.025,-23.920185941395303
"big(b6,n=2)",p50(b19),0.05,-24.294531568179575
"big(b6,n=2)",p50(b19),0.07500000000000001,-24.97509229840665
"big(b6,n=2)",p50(b19),0.1,-25.729305130364715
"big(b6,n=2)",p50(b19),0.125,-25.830931090709534
"big(b6,n=2)",p50(b19),0.15000000000000002,-26.001243720437436
"big(b6,n=2)",p50(b19),0.17500000000000002,-26.19377384894428
"big(b6,n=2)",p50(b19),0.2,-26.53096435425818
"big(b6,n=2)",p50(b19),0.225,-26.5031502988837
"big(b6,n=2)",p50(b19),0.25,-26.398893472823282
"big(b6,n=2)",p50(b19),0.275,-26.194189194850424
"big(b6,n=2)",p50(b19),0.30000000000000004,-25.92084381529035
"big(b6,n=2)",p50(b19),0.325,-25.465524309115324
"big(b6,n=2)",p50(b19),0.35000000000000003,-24.92747132022216
"big(b6,n=2)",p50(b19),0.375,-24.40205423509251
"big(b6,n=2)",p50(b19),0.4,-24.04390520013225
"big(b6,n=2)",p50(b19),0.42500000000000004,-23.522416441630085
"big(b6,n=2)",p50(b19),0.45,-22.783972045691748
"big(b6,n=2)",p50(b19),0.47500000000000003,-22.241860819809016
"big(b6,n=2)",p50(b19),0.5,-21.764928898895807
"big(b6,n=2)",p50(b19),0.525,-21.45023044562803
"big(b6,n=2)",p50(b19),0.55,-20.845619782338236
"big(b6,n=2)",p50(b19),0.5750000000000001,-20.149467644284808
"big(b6,n=2)",p50(b19),0.6000000000000001,-19.399441269962537
"big(b6,n=2)",p50(b19),0.625,-18.644391842973953
"big(b6,n=2)",p50(b19),0.65,-17.837103773768426
"big(b6,n=2)",p50(b19),0.675,-17.056036482242565
"big(b6,n=2)",p50(b19),0.7000000000000001,-16.427428350271917
"big(b6,n=2)",p50(b19),0.7250000000000001,-16.175399833501338
"big(b6,n=2)",p50(b19),0.75,-16.03832976802514
"big(b6,n=2)",p50(b19),0.775,-15.692851611431315
"big(b6,n=2)",p50(b19),0.8,-15.46107986064822
"big(b6,n=2)",p50(b19),0.8250000000000001,-15.13154253721114
"big(b6,n=2)",p50(b19),0.8500000000000001,-14.699994974033107
"big(b6,n=2)",p50(b19),0.875,-13.873775292284382
"big(b6,n=2)",p50(b19),0.9,-12.747885112354398
"big(b6,n=2)",p50(b19),0.925,-11.381001472712693
"big(b6,n=2)",p50(b19),0.9500000000000001,-9.883505519030198
"big(b6,n=2)",p50(b19),0.9750000000000001,-8.56144702656844
"big(b6,n=2)",p50(b19),1.0,-8.116550992386863
"big(b6,n=2)",p38(b22),0.0,-23.790998384359476
"big(b6,n=2)",p38(b22),0.025,-23.88615175521555
"big(b6,n=2)",p38(b22),0.05,-24.190799501853803
"big(b6,n=2)",p38(b22),0.07500000000000001,-24.768829442530045
"big(b6,n=2)",p38(b22),0.1,-25.474344135420996
"big(b6,n=2)",p38(b22),0.125,-25.452406160611442
"big(b6,n=2)",p38(b22),0.15000000000000002,-25.43153935857914
"big(b6,n=2)",p38(b22),0.17500000000000002,-25.508843328768137
"big(b6,n=2)",p38(b22),0.2,-25.502558405922002
"big(b6,n=2)",p38(b22),0.225,-25.32597339373925
"big(b6,n=2)",p38(b22),0.25,-25.038214441645763
"big(b6,n=2)",p38(b22),0.275,-24.621197261653492
"big(b6,n=2)",p38(b22),0.30000000000000004,-24.08442114097033
"big(b6,n=2)",p38(b22),0.325,-23.45174393395005
"big(b6,n=2)",p38(b22),0.35000000000000003,-22.845352070137242
"big(b6,n=2)",p38(b22),0.375,-22.225817088253187
"big(b6,n=2)",p38(b22),0.4,-21.836451078788386
"big(b6,n=2)",p38(b22),0.42500000000000004,-21.801841705509343
"big(b6,n=2)",p38(b22),0.45,-21.151675789714634
"big(b6,n=2)",p38(b22),0.47500000000000003,-20.59399144949579
"big(b6,n=2)",p38(b22),0.5,-20.005591641141848
"big(b6,n=2)",p38(b22),0.525,-19.576938157007106
"big(b6,n=2)",p38(b22),0.55,-18.950221077091342
"big(b6,n=2)",p38(b22),0.5750000000000001,-18.432042517145806
"big(b6,n=2)",p38(b22),0.6000000000000001,-17.776711669981765
"big(b6,n=2)",p38(b22),0.625,-16.973083413682684
"big(b6,n=2)",p38(b22),0.65,-16.181980250059706
"big(b6,n=2)",p38(b22),0.675,-15.49566770012435
"big(b6,n=2)",p38(b22),0.7000000000000001,-14.905112707239606
"big(b6,n=2)",p38(b22),0.7250000000000001,-14.591930944695996
"big(b6,n=2)",p38(b22),0.75,-14.782082209537423
"big(b6,n=2)",p38(b22),0.775,-14.532986222096374
"big(b6,n=2)",p38(b22),0.8,-14.314724121426073
"big(b6,n=2)",p38(b22),0.8250000000000001,-13.86302619271513
"big(b6,n=2)",p38(b22),0.8500000000000001,-13.343767708845377
"big(b6,n=2)",p38(b22),0.875,-12.713958587137627
"big(b6,n=2)",p38(b22),0.9,-11.842762560135656
"big(b6,n=2)",p38(b22),0.925,-10.603241979821501
"big(b6,n=2)",p38(b22),0.9500000000000001,-9.223360371590632
"big(b6,n=2)",p38(b22),0.9750000000000001,-7.980303566462176
"big(b6,n=2)",p38(b22),1.0,-7.2016796611958664
"big(b6,n=2)","big(b10,n=64)",0.0,-23.79099838450223
"big(b6,n=2)","big(b10,n=64)",0.025,-23.906823193709066
"big(b6,n=2)","big(b10,n=64)",0.05,-24.22602764803964
"big(b6,n=2)","big(b10,n=64)",0.07500000000000001,-24.791682360829668
"big(b6,n=2)","big(b10,n=64)",0.1,-25.541734604634133
"big(b6,n=2)","big(b10,n=64)",0.125,-25.5161391576121
"big(b6,n=2)","big(b10,n=64)",0.15000000000000002,-25.49390065791259
"big(b6,n=2)","big(b10,n=64)",0.17500000000000002,-25.50663785966308
"big(b6,n=2)","big(b10,n=64)",0.2,-25.559539928908933
"big(b6,n=2)","big(b10,n=64)",0.225,-25.392599336910795
"big(b6,n=2)","big(b10,n=64)",0.25,-25.084107605013777
"big(b6,n=2)","big(b10,n=64)",0.275,-24.678190693163657
"big(b6,n=2)","big(b10,n=64)",0.30000000000000004,-24.136919255680965
"big(b6,n=2)","big(b10,n=64)",0.325,-23.561216911216963
"big(b6,n=2)","big(b10,n=64)",0.35000000000000003,-22.93741944192199
"big(b6,n=2)","big(b10,n=64)",0.375,-22.517944629090714
"big(b6,n=2)","big(b10,n=64)",0.4,-22.338499776025795
"big(b6,n=2)","big(b10,n=64)",0.42500000000000004,-22.508727517953297
"big(b6,n=2)","big(b10,n=64)",0.45,-22.05050295200966
"big(b6,n=2)","big(b10,n=64)",0.47500000000000003,-21.496210342509663
"big(b6,n=2)","big(b10,n=64)",0.5,-21.03288893176166
"big(b6,n=2)","big(b10,n=64)",0.525,-20.657372123170084
"big(b6,n=2)","big(b10,n=64)",0.55,-20.197843933007988
"big(b6,n=2)","big(b10,n=64)",0.5750000000000001,-19.6163915298271
"big(b6,n=2)","big(b10,n=64)",0.6000000000000001,-18.94870943594087
"big(b6,n=2)","big(b10,n=64)",0.625,-18.182996856997228
"big(b6,n=2)","big(b10,n=64)",0.65,-17.333451581798233
"big(b6,n=2)","big(b10,n=64)",0.675,-16.570431617124093
"big(b6,n=2)","big(b10,n=64)",0.7000000000000001,-16.043451389775516
"big(b6,n=2)","big(b10,n=64)",0.7250000000000001,-15.78164524975903
"big(b6,n=2)","big(b10,n=64)",0.75,-15.901925752970417
"big(b6,n=2)","big(b10,n=64)",0.775,-16.006875283473665
"big(b6,n=2)","big(b10,n=64)",0.8,-15.838975122787527
"big(b6,n=2)","big(b10,n=64)",0.8250000000000001,-15.618390003992149
"big(b6,n=2)","big(b10,n=64)",0.8500000000000001,-15.449116669071508
"big(b6,n=2)","big(b10,n=64)",0.875,-15.145532688501383
"big(b6,n=2)","big(b10,n=64)",0.9,-14.691382975306473
"big(b6,n=2)","big(b10,n=64)",0.925,-14.053758180077036
"big(b6,n=2)","big(b10,n=64)",0.9500000000000001,-13.271899126222069
"big(b6,n=2)","big(b10,n=64)",0.9750000000000001,-12.459466833175709
"big(b6,n=2)","big(b10,n=64)",1.0,-11.986465033522421
"big(b6,n=2)",p83(b21),0.0,-23.79099838116582
"big(b6,n=2)",p83(b21),0.025,-23.899277856653107
"big(b6,n=2)",p83(b21),0.05,-24.21901516023872
"big(b6,n=2)",p83(b21),0.07500000000000001,-24.812395473608056
"big(b6,n=2)",p83(b21),0.1,-25.61344245475656
"big(b6,n=2)",p83(b21),0.125,-25.657616994685405
"big(b6,n=2)",p83(b21),0.15000000000000002,-25.7152257676143
"big(b6,n=2)",p83(b21),0.17500000000000002,-25.840532321023492
"big(b6,n=2)",p83(b21),0.2,-26.019767849048172
"big(b6,n=2)",p83(b21),0.225,-25.95122996864337
"big(b6,n=2)",p83(b21),0.25,-25.790116194956454
"big(b6,n=2)",p83(b21),0.275,-25.500663790746735
"big(b6,n=2)",p83(b21),0.30000000000000004,-25.070951281545945
"big(b6,n=2)",p83(b21),0.325,-24.52985763568173
"big(b6,n=2)",p83(b21),0.35000000000000003,-23.88929428230535
"big(b6,n=2)",p83(b21),0.375,-23.215391608221303
"big(b6,n=2)",p83(b21),0.4,-22.66133719113669
"big(b6,n=2)",p83(b21),0.42500000000000004,-22.58216985750683
"big(b6,n=2)",p83(b21),0.45,-22.02422545436435
"big(b6,n=2)",p83(b21),0.47500000000000003,-21.51401652658166
"big(b6,n=2)",p83(b21),0.5,-20.999104706315137
"big(b6,n=2)",p83(b21),0.525,-20.61288510169057
"big(b6,n=2)",p83(b21),0.55,-20.089989175260204
"big(b6,n=2)",p83(b21),0.5750000000000001,-19.416994781196024
"big(b6,n=2)",p83(b21),0.6000000000000001,-18.662277327939922
"big(b6,n=2)",p83(b21),0.625,-17.78937900797955
"big(b6,n=2)",p83(b21),0.65,-16.873854314522813
"big(b6,n=2)",p83(b21),0.675,-16.121734489574607
"big(b6,n=2)",p83(b21),0.7000000000000001,-15.394840903869671
"big(b6,n=2)",p83(b21),0.7250000000000001,-14.952113593694863
"big(b6,n=2)",p83(b21),0.75,-15.045352555263442
"big(b6,n=2)",p83(b21),0.775,-15.156016894043738
"big(b6,n=2)",p83(b21),0.8,-15.029772536673994
"big(b6,n=2)",p83(b21),0.8250000000000001,-14.786329220616539
"big(b6,n=2)",p83(b21),0.8500000000000001,-14.455285527173986
"big(b6,n=2)",p83(b21),0.875,-14.09228022238584
"big(b6,n=2)",p83(b21),0.9,-13.190743912085129
"big(b6,n=2)",p83(b21),0.925,-12.010379052269728
"big(b6,n=2)",p83(b21),0.9500000000000001,-10.673356665059943
"big(b6,n=2)",p83(b21),0.9750000000000001,-9.326072348259688
"big(b6,n=2)",p83(b21),1.0,-8.432798857675934
Bstar(b8),P4(b13),0.0,-8.310937716225393
Bstar(b8),P4(b13),0.025,-8.582330805302778
Bstar(b8),P4(b13),0.05,-8.720505888761078
Bstar(b8),P4(b13),0.07500000000000001,-8.859993610903071
Bstar(b8),P4(b13),0.1,-8.999813903627388
Bstar(b8),P4(b13),0.125,-9.140329757067137
Bstar(b8),P4(b13),0.15000000000000002,-9.28501838678697
Bstar(b8),P4(b13),0.17500000000000002,-9.431381774336932
Bstar(b8),P4(b13),0.2,-9.582814285600476
Bstar(b8),P4(b13),0.225,-9.735737104207981
Bstar(b8),P4(b13),0.25,-9.889323884175809
Bstar(b8),P4(b13),0.275,-10.043430819817019
Bstar(b8),P4(b13),0.30000000000000004,-10.197993795108673
Bstar(b8),P4(b13),0.325,-10.344292634537961
Bstar(b8),P4(b13),0.35000000000000003,-10.496608635434395
Bstar(b8),P4(b13),0.375,-10.644243741760945
Bstar(b8),P4(b13),0.4,-10.792319949909647
Bstar(b8),P4(b13),0.42500000000000004,-10.941481125175677
Bstar(b8),P4(b13),0.45,-11.088933968220113
Bstar(b8),P4(b13),0.47500000000000003,-11.23445358672193
Bstar(b8),P4(b13),0.5,-11.382875084243697
Bstar(b8),P4(b13),0.525,-11.45905313776038
Bstar(b8),P4(b13),0.55,-11.522808008418343
Bstar(b8),P4(b13),0.5750000000000001,-11.586357202666806
Bstar(b8),P4(b13),0.6000000000000001,-11.656760214130198
Bstar(b8),P4(b13),0.625,-11.73125308829015
Bstar(b8),P4(b13),0.65,-11.281987567827434
Bstar(b8),P4(b13),0.675,-11.33512858253697
Bstar(b8),P4(b13),0.7000000000000001,-11.364946690498778
Bstar(b8),P4(b13),0.7250000000000001,-11.404868040111573
Bstar(b8),P4(b13),0.75,-11.447730496675586
Bstar(b8),P4(b13),0.775,-11.492418172100692
Bstar(b8),P4(b13),0.8,-11.54241573536164
Bstar(b8),P4(b13),0.8250000000000001,-11.542598066730122
Bstar(b8),P4(b13),0.8500000000000001,-11.531500832854391
Bstar(b8),P4(b13),0.875,-11.495341919360225
Bstar(b8),P4(b13),0.9,-11.480111462354694
Bstar(b8),P4(b13),0.925,-11.474547577200251
Bstar(b8),P4(b13),0.9500000000000001,-11.47275685423767
Bstar(b8),P4(b13),0.9750000000000001,-11.473031781374925
Bstar(b8),P4(b13),1.0,-11.447068165693427
Bstar(b8),p81(b7),0.0,-8.31093771616558
Bstar(b8),p81(b7),0.025,-8.327280407357886
Bstar(b8),p81(b7),0.05,-8.44180814893857
Bstar(b8),p81(b7),0.07500000000000001,-8.441159316343164
Bstar(b8),p81(b7),0.1,-8.439928788985295
Bstar(b8),p81(b7),0.125,-8.438895381467077
Bstar(b8),p81(b7),0.15000000000000002,-8.437935481620586
Bstar(b8),p81(b7),0.17500000000000002,-8.437359167339658
Bstar(b8),p81(b7),0.2,-8.439234804881892
Bstar(b8),p81(b7),0.225,-8.438519032735499
Bstar(b8),p81(b7),0.25,-8.438014291799536
Bstar(b8),p81(b7),0.275,-8.437633013903687
Bstar(b8),p81(b7),0.30000000000000004,-8.43819482799264
Bstar(b8),p81(b7),0.325,-8.437891957355818
Bstar(b8),p81(b7),0.35000000000000003,-8.437597072430117
Bstar(b8),p81(b7),0.375,-8.437394455291917
Bstar(b8),p81(b7),0.4,-8.437270740051533
Bstar(b8),p81(b7),0.42500000000000004,-8.437462543448337
Bstar(b8),p81(b7),0.45,-8.437848430537574
Bstar(b8),p81(b7),0.47500000000000003,-8.438490204551035
Bstar(b8),p81(b7),0.5,-8.4388039313903
Bstar(b8),p81(b7),0.525,-8.438306392050695
Bstar(b8),p81(b7),0.55,-8.43752671772885
Bstar(b8),p81(b7),0.5750000000000001,-8.43753958628541
Bstar(b8),p81(b7),0.6000000000000001,-8.913167454475735
Bstar(b8),p81(b7),0.625,-9.115976974344452
Bstar(b8),p81(b7),0.65,-10.174444486540699
Bstar(b8),p81(b7),0.675,-10.957532928164444
Bstar(b8),p81(b7),0.7000000000000001,-10.944858314951393
Bstar(b8),p81(b7),0.7250000000000001,-10.741833330100317
Bstar(b8),p81(b7),0.75,-9.086859369257223
Bstar(b8),p81(b7),0.775,-8.928688567229237
Bstar(b8),p81(b7),0.8,-8.944233337681652
Bstar(b8),p81(b7),0.8250000000000001,-8.961587396354844
Bstar(b8),p81(b7),0.8500000000000001,-8.313330572419162
Bstar(b8),p81(b7),0.875,-8.289027773854682
Bstar(b8),p81(b7),0.9,-8.287487673481962
Bstar(b8),p81(b7),0.925,-8.287214621561539
Bstar(b8),p81(b7),0.9500000000000001,-8.287746087454881
Bstar(b8),p81(b7),0.9750000000000001,-8.289062109437014
Bstar(b8),p81(b7),1.0,-8.291822949585054
Bstar(b8),A(b20),0.0,-8.31093771608707
Bstar(b8),A(b20),0.025,-8.333297835737207
Bstar(b8),A(b20),0.05,-8.341592228648643
Bstar(b8),A(b20),0.07500000000000001,-8.3618226820134
Bstar(b8),A(b20),0.1,-8.39016844069633
Bstar(b8),A(b20),0.125,-8.425382649778797
Bstar(b8),A(b20),0.15000000000000002,-8.466810233272241
Bstar(b8),A(b20),0.17500000000000002,-8.51470810597558
Bstar(b8),A(b20),0.2,-8.568673138817875
Bstar(b8),A(b20),0.225,-8.627956692872482
Bstar(b8),A(b20),0.25,-8.66295649891688
Bstar(b8),A(b20),0.275,-8.65601861608998
Bstar(b8),A(b20),0.30000000000000004,-8.651195487019546
Bstar(b8),A(b20),0.325,-8.646715052763351
Bstar(b8),A(b20),0.35000000000000003,-8.643603743436666
Bstar(b8),A(b20),0.375,-8.64210682439899
Bstar(b8),A(b20),0.4,-8.641480390563139
Bstar(b8),A(b20),0.42500000000000004,-8.644748044544137
Bstar(b8),A(b20),0.45,-8.648421380147838
Bstar(b8),A(b20),0.47500000000000003,-8.653474961953059
Bstar(b8),A(b20),0.5,-8.659315087130386
Bstar(b8),A(b20),0.525,-8.66662110165759
Bstar(b8),A(b20),0.55,-8.684911813755637
Bstar(b8),A(b20),0.5750000000000001,-8.695850147388132
Bstar(b8),A(b20),0.6000000000000001,-8.707319441134203
Bstar(b8),A(b20),0.625,-8.719297476164304
Bstar(b8),A(b20),0.65,-8.709774785452723
Bstar(b8),A(b20),0.675,-8.605663866105772
Bstar(b8),A(b20),0.7000000000000001,-8.475723830548148
Bstar(b8),A(b20),0.7250000000000001,-8.350231626254832
Bstar(b8),A(b20),0.75,-8.22936770467671
Bstar(b8),A(b20),0.775,-8.118394347797157
Bstar(b8),A(b20),0.8,-8.006184857397159
Bstar(b8),A(b20),0.8250000000000001,-7.895068897833338
Bstar(b8),A(b20),0.8500000000000001,-7.789230672913204
Bstar(b8),A(b20),0.875,-7.684714938375687
Bstar(b8),A(b20),0.9,-7.578938109839036
Bstar(b8),A(b20),0.925,-7.482586782364459
Bstar(b8),A(b20),0.9500000000000001,-7.389364469036533
Bstar(b8),A(b20),0.9750000000000001,-7.296093437764679
Bstar(b8),A(b20),1.0,-7.2130700757965736
Bstar(b8),"big(b9,n=3)",0.0,-8.31093771618835
Bstar(b8),"big(b9,n=3)",0.025,-8.757373251085362
Bstar(b8),"big(b9,n=3)",0.05,-9.355780980905475
Bstar(b8),"big(b9,n=3)",0.07500000000000001,-10.111316321805653
Bstar(b8),"big(b9,n=3)",0.1,-10.98287275105372
Bstar(b8),"big(b9,n=3)",0.125,-11.473156171168498
Bstar(b8),"big(b9,n=3)",0.15000000000000002,-11.88202241458198
Bstar(b8),"big(b9,n=3)",0.17500000000000002,-11.997543592765702
Bstar(b8),"big(b9,n=3)",0.2,-12.522436192500143
Bstar(b8),"big(b9,n=3)",0.225,-13.095041556212598
Bstar(b8),"big(b9,n=3)",0.25,-13.727202131393135
Bstar(b8),"big(b9,n=3)",0.275,-14.389897138012152
Bstar(b8),"big(b9,n=3)",0.30000000000000004,-15.126306599738294
Bstar(b8),"big(b9,n=3)",0.325,-15.813218735023272
Bstar(b8),"big(b9,n=3)",0.35000000000000003,-16.519511931772982
Bstar(b8),"big(b9,n=3)",0.375,-17.239244520409905
Bstar(b8),"big(b9,n=3)",0.4,-17.89997773850508
Bstar(b8),"big(b9,n=3)",0.42500000000000004,-18.64872124684542
Bstar(b8),"big(b9,n=3)",0.45,-19.38848512890511
Bstar(b8),"big(b9,n=3)",0.47500000000000003,-20.109108045194084
Bstar(b8),"big(b9,n=3)",0.5,-20.79378090071252
Bstar(b8),"big(b9,n=3)",0.525,-21.433946246195564
Bstar(b8),"big(b9,n=3)",0.55,-22.015567076567713
Bstar(b8),"big(b9,n=3)",0.5750000000000001,-22.521927326580677
Bstar(b8),"big(b9,n=3)",0.6000000000000001,-22.948637733374603
Bstar(b8),"big(b9,n=3)",0.625,-23.244134022487614
Bstar(b8),"big(b9,n=3)",0.65,-23.394328965400177
Bstar(b8),"big(b9,n=3)",0.675,-23.387834803563713
Bstar(b8),"big(b9,n=3)",0.7000000000000001,-23.216300012692706
Bstar(b8),"big(b9,n=3)",0.7250000000000001,-22.864813241979384
Bstar(b8),"big(b9,n=3)",0.75,-22.28762199029471
Bstar(b8),"big(b9,n=3)",0.775,-21.558264974015465
Bstar(b8),"big(b9,n=3)",0.8,-20.683560180325383
Bstar(b8),"big(b9,n=3)",0.8250000000000001,-19.674981193250748
Bstar(b8),"big(b9,n=3)",0.8500000000000001,-18.55609416824982
Bstar(b8),"big(b9,n=3)",0.875,-17.363944107956232
Bstar(b8),"big(b9,n=3)",0.9,-16.127298512662076
Bstar(b8),"big(b9,n=3)",0.925,-14.773395853089674
Bstar(b8),"big(b9,n=3)",0.9500000000000001,-13.538478287750744
Bstar(b8),"big(b9,n=3)",0.9750000000000001,-12.690675920903477
Bstar(b8),"big(b9,n=3)",1.0,-12.359970903603283
Bstar(b8),p50(b19),0.0,-8.310937716217655
Bstar(b8),p50(b19),0.025,-8.597815999431528
Bstar(b8),p50(b19),0.05,-8.772730405236125
Bstar(b8),p50(b19),0.07500000000000001,-8.97006229851964
Bstar(b8),p50(b19),0.1,-9.189342680405904
Bstar(b8),p50(b19),0.125,-9.430889539170277
Bstar(b8),p50(b19),0.15000000000000002,-9.692994169277867
Bstar(b8),p50(b19),0.17500000000000002,-9.974102291397976
Bstar(b8),p50(b19),0.2,-10.27528515608251
Bstar(b8),p50(b19),0.225,-10.596293587817947
Bstar(b8),p50(b19),0.25,-10.938501598059064
Bstar(b8),p50(b19),0.275,-11.191955932192982
Bstar(b8),p50(b19),0.30000000000000004,-11.406451172580564
Bstar(b8),p50(b19),0.325,-11.460340176029698
Bstar(b8),p50(b19),0.35000000000000003,-11.517336268975832
Bstar(b8),p50(b19),0.375,-11.576261127592652
Bstar(b8),p50(b19),0.4,-11.635239037495857
Bstar(b8),p50(b19),0.42500000000000004,-11.696655156941985
Bstar(b8),p50(b19),0.45,-11.74675943302977
Bstar(b8),p50(b19),0.47500000000000003,-11.789704067904506
Bstar(b8),p50(b19),0.5,-11.833479707249555
Bstar(b8),p50(b19),0.525,-11.87673783013969
Bstar(b8),p50(b19),0.55,-11.91926295970023
Bstar(b8),p50(b19),0.5750000000000001,-11.957912851752456
Bstar(b8),p50(b19),0.6000000000000001,-11.67804578370384
Bstar(b8),p50(b19),0.625,-11.726770428987887
Bstar(b8),p50(b19),0.65,-11.67736026582017
Bstar(b8),p50(b19),0.675,-11.613324619026614
Bstar(b8),p50(b19),0.7000000000000001,-11.453048959450705
Bstar(b8),p50(b19),0.7250000000000001,-11.30014412031888
Bstar(b8),p50(b19),0.75,-11.095194584882462
Bstar(b8),p50(b19),0.775,-10.83963102378792
Bstar(b8),p50(b19),0.8,-10.55579082837599
Bstar(b8),p50(b19),0.8250000000000001,-10.22241282353912
Bstar(b8),p50(b19),0.8500000000000001,-9.819993963264018
Bstar(b8),p50(b19),0.875,-9.45752943225036
Bstar(b8),p50(b19),0.9,-9.110710473313333
Bstar(b8),p50(b19),0.925,-8.783403369701741
Bstar(b8),p50(b19),0.9500000000000001,-8.49035862899531
Bstar(b8),p50(b19),0.9750000000000001,-8.31753179376482
Bstar(b8),p50(b19),1.0,-8.116550991187777
Bstar(b8),p38(b22),0.0,-8.310937716292909
Bstar(b8),p38(b22),0.025,-8.32994697602465
Bstar(b8),p38(b22),0.05,-8.336918883923792
Bstar(b8),p38(b22),0.07500000000000001,-8.349467388065618
Bstar(b8),p38(b22),0.1,-8.373230811791627
Bstar(b8),p38(b22),0.125,-8.404927679422563
Bstar(b8),p38(b22),0.15000000000000002,-8.441758955152627
Bstar(b8),p38(b22),0.17500000000000002,-8.4847601057607
Bstar(b8),p38(b22),0.2,-8.532947723377735
Bstar(b8),p38(b22),0.225,-8.586434618275511
Bstar(b8),p38(b22),0.25,-8.609183565051707
Bstar(b8),p38(b22),0.275,-8.596380278303293
Bstar(b8),p38(b22),0.30000000000000004,-8.586842170548298
Bstar(b8),p38(b22),0.325,-8.57857979209803
Bstar(b8),p38(b22),0.35000000000000003,-8.570696331611547
Bstar(b8),p38(b22),0.375,-8.56190924196327
Bstar(b8),p38(b22),0.4,-8.5516345076603
Bstar(b8),p38(b22),0.42500000000000004,-8.542421084544525
Bstar(b8),p38(b22),0.45,-8.534362977561248
Bstar(b8),p38(b22),0.47500000000000003,-8.538528238209947
Bstar(b8),p38(b22),0.5,-8.533809510428961
Bstar(b8),p38(b22),0.525,-8.52919260187086
Bstar(b8),p38(b22),0.55,-8.525414991341544
Bstar(b8),p38(b22),0.5750000000000001,-8.52279699067521
Bstar(b8),p38(b22),0.6000000000000001,-8.521228106103157
Bstar(b8),p38(b22),0.625,-8.519766834109788
Bstar(b8),p38(b22),0.65,-8.457459517915126
Bstar(b8),p38(b22),0.675,-8.324497258217875
Bstar(b8),p38(b22),0.7000000000000001,-8.196331175316672
Bstar(b8),p38(b22),0.7250000000000001,-8.08370394542244
Bstar(b8),p38(b22),0.75,-7.981967005431861
Bstar(b8),p38(b22),0.775,-7.879230957842787
Bstar(b8),p38(b22),0.8,-7.779089690458779
Bstar(b8),p38(b22),0.8250000000000001,-7.73005506788715
Bstar(b8),p38(b22),0.8500000000000001,-7.644827732590269
Bstar(b8),p38(b22),0.875,-7.546879620775556
Bstar(b8),p38(b22),0.9,-7.466929866472676
Bstar(b8),p38(b22),0.925,-7.39371166456222
Bstar(b8),p38(b22),0.9500000000000001,-7.319448434307838
Bstar(b8),p38(b22),0.9750000000000001,-7.25360391820774
Bstar(b8),p38(b22),1.0,-7.185975143999906
Bstar(b8),"big(b10,n=64)",0.0,-8.310937716284196
Bstar(b8),"big(b10,n=64)",0.025,-8.701905190891004
Bstar(b8),"big(b10,n=64)",0.05,-8.973967013328974
Bstar(b8),"big(b10,n=64)",0.07500000000000001,-9.266984500439436
Bstar(b8),"big(b10,n=64)",0.1,-9.568192596349402
Bstar(b8),"big(b10,n=64)",0.125,-9.865935888310483
Bstar(b8),"big(b10,n=64)",0.15000000000000002,-9.994362791604331
Bstar(b8),"big(b10,n=64)",0.17500000000000002,-10.261246957434157
Bstar(b8),"big(b10,n=64)",0.2,-10.531343533738111
Bstar(b8),"big(b10,n=64)",0.225,-10.797265588905033
Bstar(b8),"big(b10,n=64)",0.25,-11.00490908526642
Bstar(b8),"big(b10,n=64)",0.275,-11.032091299619998
Bstar(b8),"big(b10,n=64)",0.30000000000000004,-11.093204704469947
Bstar(b8),"big(b10,n=64)",0.325,-11.212874736568256
Bstar(b8),"big(b10,n=64)",0.35000000000000003,-11.303987115643826
Bstar(b8),"big(b10,n=64)",0.375,-11.416624286000946
Bstar(b8),"big(b10,n=64)",0.4,-11.50114001253225
Bstar(b8),"big(b10,n=64)",0.42500000000000004,-11.587687159079566
Bstar(b8),"big(b10,n=64)",0.45,-11.68216012765208
Bstar(b8),"big(b10,n=64)",0.47500000000000003,-11.798515379860284
Bstar(b8),"big(b10,n=64)",0.5,-11.830367704997693
Bstar(b8),"big(b10,n=64)",0.525,-11.90265824039555
Bstar(b8),"big(b10,n=64)",0.55,-11.966243849066954
Bstar(b8),"big(b10,n=64)",0.5750000000000001,-12.019763715117065
Bstar(b8),"big(b10,n=64)",0.6000000000000001,-12.067642513665827
Bstar(b8),"big(b10,n=64)",0.625,-12.111431830331181
Bstar(b8),"big(b10,n=64)",0.65,-12.142895224349488
Bstar(b8),"big(b10,n=64)",0.675,-12.161907370314578
Bstar(b8),"big(b10,n=64)",0.7000000000000001,-12.187029220094292
Bstar(b8),"big(b10,n=64)",0.7250000000000001,-12.204981085288924
Bstar(b8),"big(b10,n=64)",0.75,-12.236209191495035
Bstar(b8),"big(b10,n=64)",0.775,-12.244995849771474
Bstar(b8),"big(b10,n=64)",0.8,-12.252663859061858
Bstar(b8),"big(b10,n=64)",0.8250000000000001,-12.234107660229698
Bstar(b8),"big(b10,n=64)",0.8500000000000001,-12.175956339346605
Bstar(b8),"big(b10,n=64)",0.875,-12.124414210903145
