temp_C,growth,status,o2_uptake,o2_release,co2_uptake,co2_release,glc__D_uptake,glc__D_release,pyr_uptake,pyr_release,lac__D_uptake,lac__D_release,ac_uptake,ac_release,RQ,medium
7.5,0.005445972240762194,optimal,0.17435136019925018,-0.17435136019925018,-4.5466711494678345,4.5466711494678345,0.0,-0.0,2.625,-2.625,-4.217740040261192,4.217740040261192,-0.0007264926969176767,0.0007264926969176767,26.07763509428238,NLDM
8.0,0.007333086640656416,optimal,0.9532062109860819,-0.9532062109860819,-4.545517650790899,4.545517650790899,0.0,-0.0,2.625,-2.625,-4.2137805358276985,4.2137805358276985,-0.000978233757863566,0.000978233757863566,4.768661385544905,NLDM
8.5,0.00962809259140784,optimal,0.9502975720817333,-0.9502975720817333,-4.544114828403503,4.544114828403503,0.0,-0.0,2.625,-2.625,-4.063131868438622,4.063131868438622,-0.001284387551693806,0.001284387551693806,4.781780951464613,NLDM
9.0,0.012390579012134676,optimal,0.9290784619572657,-0.9290784619572657,-4.506990264597268,4.506990264597268,0.0,-0.0,2.625,-2.625,-4.0573356765220385,4.0573356765220385,-0.0016529032402187657,0.0016529032402187657,4.851032984988703,NLDM
9.5,0.015683451872947233,optimal,1.0732048439158364,-1.0732048439158364,-4.0268574539391215,4.0268574539391215,0.0,-0.0,2.625,-2.625,-3.275707206750762,3.275707206750762,-0.002092172479851161,0.002092172479851161,3.7521797229745997,NLDM
10.0,0.019594729259525295,optimal,1.19566448296583,-1.19566448296583,-4.186502008140505,4.186502008140505,0.0,-0.0,2.625,-2.625,-3.1747025598632375,3.1747025598632375,-0.002613936883220675,0.002613936883220675,3.5014019967841996,NLDM
10.5,0.024185067572179607,optimal,1.3168054813702232,-1.3168054813702232,-4.43936641941412,4.43936641941412,0.060930504877565246,-0.060930504877565246,2.625,-2.625,-3.288685092406493,3.288685092406493,-0.0032262880141287597,0.0032262880141287597,3.3713152642671758,NLDM
11.0,0.029536617646949207,optimal,1.4887287112512007,-1.4887287112512007,-4.532744944263594,4.532744944263594,0.07441290044913558,-0.07441290044913558,2.3621947781462977,-2.3621947781462977,-3.0436597035424016,3.0436597035424016,-0.003940184794103024,0.003940184794103024,3.044708488529151,NLDM
11.5,0.035773734383300795,optimal,1.804435284549608,-1.804435284549608,-4.0302047921628965,4.0302047921628965,0.09012634307616253,-0.09012634307616253,1.209090420182919,-1.209090420182919,-1.7851669800439953,1.7851669800439953,0.0,-0.0,2.2334992153342017,NLDM
12.0,0.04301375442635847,optimal,2.219890132176255,-2.219890132176255,-3.5067619342508416,3.5067619342508416,0.10836644413151962,-0.10836644413151962,-0.16291885494277544,0.16291885494277544,-0.16697358828836378,0.16697358828836378,0.0,-0.0,1.5797006723089533,NLDM
12.5,0.05133324561735007,optimal,2.4426354633512157,-2.4426354633512157,-3.7699685765713595,3.7699685765713595,0.12932610434659722,-0.12932610434659722,-0.3654921755455603,0.3654921755455603,0.0,-0.0,0.0,-0.0,1.5434020479662922,NLDM
13.0,0.06082338991733706,optimal,2.321164412561409,-2.321164412561409,-3.5095616801885647,3.5095616801885647,0.15323504244790356,-0.15323504244790356,-0.4061012210927885,0.4061012210927885,0.0,-0.0,0.0,-0.0,1.5119832361705723,NLDM
13.5,0.07161368719555146,optimal,2.331941290306576,-2.331941290306576,-3.5112579580818895,3.5112579580818895,0.1804195131539894,-0.1804195131539894,-0.4522737196120972,0.4522737196120972,0.0,-0.0,0.0,-0.0,1.5057231383472225,NLDM
14.0,0.0837876316657439,optimal,2.5399729271503055,-2.5399729271503055,-3.5131717508483815,3.5131717508483815,0.40696269981377775,-0.40696269981377775,-0.8961126145668016,0.8961126145668016,0.0,-0.0,0.0,-0.0,1.3831532270660638,NLDM
14.5,0.09747733100464322,optimal,2.8604517109174563,-2.8604517109174563,-3.5145627233427694,3.5145627233427694,0.7484481473061554,-0.7484481473061554,-1.5686846450941017,1.5686846450941017,0.0,-0.0,0.0,-0.0,1.228674027227509,NLDM
15.0,0.11281816817312378,optimal,3.2195054351961767,-3.2195054351961767,-3.5168545830523916,3.5168545830523916,1.1308589046937598,-1.1308589046937598,-2.321853070752479,2.321853070752479,0.0,-0.0,0.0,-0.0,1.092358641363218,NLDM
15.5,0.1299211722285371,optimal,3.610643733609336,-3.610643733609336,-3.519409703446255,3.519409703446255,1.536983111564725,-1.536983111564725,-3.1432180189483105,3.1432180189483105,0.0,-0.0,0.0,-0.0,0.9747319212599577,NLDM
16.0,0.14890874419285122,optimal,4.044881344750189,-4.044881344750189,-3.522246370747435,3.522246370747435,1.9878579908599836,-1.9878579908599836,-4.05508871036458,4.05508871036458,0.0,-0.0,0.0,-0.0,0.8707910246412849,NLDM
16.5,0.16989824276049897,optimal,4.524902157005159,-4.524902157005159,-3.525382117875447,3.525382117875447,2.486270197062148,-2.486270197062148,-5.063101141197428,5.063101141197428,0.0,-0.0,0.0,-0.0,0.7791068172419331,NLDM
17.0,0.19300377565046647,optimal,5.053315764871021,-5.053315764871021,-3.528833992067077,3.528833992067077,3.0349293080004065,-3.0349293080004065,-6.172735289866587,6.172735289866587,0.0,-0.0,0.0,-0.0,0.6983205000958703,NLDM
