rxn_id,mw_kDa,kcat_s,source,group
rxn12634_LSQBKT_c0_RSQBKT_,32.597,4.8748,fallback_mean,Protein Degradation
rxn01269_LSQBKT_c0_RSQBKT_,50.037,16.6449,dltkcat,Chorismate Synthesis
rxn04048_LSQBKT_c0_RSQBKT_,27.625,4.8748,fallback_mean,Coenzyme B12 Biosynthesis
rxn00278_LSQBKT_c0_RSQBKT_,39.654,39.4305,dltkcat,Pyruvate Alanine Serine Interconversions
rxn00790_LSQBKT_c0_RSQBKT_,50.828,0.3557,dltkcat,De Novo Purine Biosynthesis
rxn00060_LSQBKT_c0_RSQBKT_,33.953,20.8795,dltkcat,Heme and Siroheme Biosynthesis
rxn04050_LSQBKT_c0_RSQBKT_,28.037,4.8748,fallback_mean,Coenzyme B12 Biosynthesis
rxn02473_LSQBKT_c0_RSQBKT_,21.218,4.8748,fallback_mean,Histidine Biosynthesis
rxn00834_LSQBKT_c0_RSQBKT_,53.684,3.3422,dltkcat,Purine Conversions
rxn12639_LSQBKT_c0_RSQBKT_,32.597,225.0173,dltkcat,Protein Degradation
rxn03080_LSQBKT_c0_RSQBKT_,15.063,4.8748,fallback_mean,"Riboflavin, FMN, and FAD Metabolism"
rxn03085_LSQBKT_c0_RSQBKT_,33.823,22.55,measured_core,Methanogenesis
rxn02297_LSQBKT_c0_RSQBKT_,41.176,3.6844,dltkcat,Sphingolipid Biosynthesis; Biotin Biosynthesis
rxn05040_LSQBKT_c0_RSQBKT_,27.803,4.8748,fallback_mean,"Riboflavin, FMN, and FAD Metabolism"
rxn00105_LSQBKT_c0_RSQBKT_,19.878,4.8748,fallback_mean,NAD/NADP Cofactor Biosynthesis
rxn00799_LSQBKT_c0_RSQBKT_,20.904,13.497,dltkcat,TCA Cycle
rxn00313_LSQBKT_c0_RSQBKT_,47.953,4.8748,fallback_mean,Lysine Biosynthesis DAP Pathway
rxn10226_LSQBKT_c0_RSQBKT_,22.482,4.8748,fallback_mean,Glycerolipid and Glycerophospholipid Metabolism (Bacteria)
rxn05248_LSQBKT_c0_RSQBKT_,62.374,0.3497,dltkcat,Unsaturated Fatty Acid Biosynthesis; Biotin Biosynthesis
rxn10223_LSQBKT_c0_RSQBKT_,19.831,4.8748,fallback_mean,Glycerolipid and Glycerophospholipid Metabolism (Bacteria)
rxn00285_LSQBKT_c0_RSQBKT_,70.118,8.1989,dltkcat,TCA Cycle
rxn10307_LSQBKT_c0_RSQBKT_,33.369,4.8748,fallback_mean,Teichoic and Lipoteichoic Acids Biosynthesis
rxn00770_LSQBKT_c0_RSQBKT_,31.026,65.6026,dltkcat,Pentose Phosphate Pathway; De Novo Purine Biosynthesis
rxn00192_LSQBKT_c0_RSQBKT_,43.749,1.9946,dltkcat,Arginine Biosynthesis
rxn05938_LSQBKT_c0_RSQBKT_,136.494,0.2571,dltkcat,Pyruvate:Ferredoxin Oxidoreductase
rxn00211_LSQBKT_c0_RSQBKT_,47.252,0.0999,dltkcat,Sucrose Metabolism; Teichuronic Acid Biosynthesis
rxn04783_LSQBKT_c0_RSQBKT_,42.908,81.7076,dltkcat,De Novo Purine Biosynthesis
rxn01739_LSQBKT_c0_RSQBKT_,30.411,28.0953,dltkcat,Chorismate Synthesis
rxn00543_LSQBKT_c0_RSQBKT_,42.456,15.0918,dltkcat,Glycerolipid and Glycerophospholipid Metabolism (Bacteria)
rxn05235_LSQBKT_c0_RSQBKT_,87.969,4.3165,dltkcat,Ribonucleotide Reduction
