rxn_id,enzyme_id,flux,C_i,Ea_i_eV,Ea_kcat_eV,Ea_fN_eV,contrib,base,calvin
NDPK1_TG_forward,,0.024498917360651122,2.9019331049262576e-06,0.41020313988081614,0.41020316795593836,-2.8075122020914836e-08,1.1903821528369633e-06,NDPK1_TG_forward,
DB4PS,,8.49881790738368e-05,1.4730608066670925e-06,0.7758372524511467,0.775837720426275,-4.6797512827797974e-07,1.1428561382938868e-06,DB4PS,
NDPK6_TG_reverse,,0.0016754460701487678,9.993616489900603e-07,1.1293025462358053,1.1293011359275775,1.410308227620506e-06,1.128580245406932e-06,NDPK6,
P5CRx,,0.014983318370685008,2.9574107718310927e-06,0.3796623155134824,0.3796623415677635,-2.6054281057447217e-08,1.1228174986111195e-06,P5CRx,
DHNPA_1,,5.664545964688269e-05,8.733726741816383e-07,1.2826347945867393,1.2826381044015764,-3.3098148369774435e-06,1.1202210712484722e-06,DHNPA_1,
HISTP,,0.005435204926224219,1.747212219349592e-06,0.6309132835290623,0.6309127449106136,5.386184486421053e-07,1.102338457251216e-06,HISTP,
MTHFR2,,0.007782881436557497,4.156923494313958e-06,0.259972608052653,0.25997266377591854,-5.572326551026292e-08,1.080686473929499e-06,MTHFR2,
12MGDG161,,0.00020935778085098857,2.009447930273467e-06,0.5289217448513758,0.5289267159206532,-4.97106927756332e-06,1.0628506945730986e-06,12MGDG161,
UAPGR,,0.0016009451351304113,1.8727092210291119e-06,0.5506332170920792,0.5506332169382874,1.5379189836099102e-10,1.031175902765254e-06,UAPGR,
DHPS,,5.664545964688269e-05,9.920322008305504e-07,1.0341706940875086,1.0341713291732644,-6.350857560982009e-07,1.025931259715609e-06,DHPS,
SHCHCS2,,0.00010435207627273062,1.4518912183625332e-06,0.634249254802303,0.6342492481160492,6.6862537965236355e-09,9.208609135927313e-07,SHCHCS2,
CYRDAAT,,1.4151370109960429e-05,2.4184929170445457e-06,0.3728221423128371,0.37284906720688465,-2.6924894047577513e-05,9.017328281665164e-07,CYRDAAT,
CAT,,0.003558237396422301,1.8849136806942113e-06,0.4782736101783526,0.47827383477100904,-2.2459265649788525e-07,9.015048942779577e-07,CAT,
HGPHT,,3.274208213656836e-05,8.036929233234957e-07,1.1078647371817334,1.1078647378712123,-6.894794725622952e-10,8.90383049826733e-07,HGPHT,
TRNFE,,0.00023750599826275807,1.3109782814879622e-06,0.6757708440016331,0.6757708663247092,-2.232307608071098e-08,8.859209290139987e-07,TRNFE,
BCAROHX21,,0.00018438664121749336,1.3952354049884264e-06,0.6320541869320174,0.6320541865672653,3.6475246543423955e-10,8.818643789698088e-07,BCAROHX21,
3OAR161,,0.0013911926389337526,8.145025431893771e-07,1.0475330616353562,1.0475330750322538,-1.3396897800606196e-08,8.532183536887593e-07,3OAR161,
MGDG181,,7.536842035200315e-05,1.0286437590600883e-06,0.8247086395796539,0.824708639356386,2.23267453497909e-10,8.483313949168837e-07,MGDG181,
PPCDC,,3.6554575470487136e-05,1.1359130969168518e-06,0.608010512861122,0.6080168860242047,-6.373163082870953e-06,6.906543439814949e-07,PPCDC,
PAPA180,,6.0773281043930826e-05,7.141531477294905e-07,0.964860865709462,0.9648608659200023,-2.1054064124426187e-10,6.890584245177715e-07,PAPA180,
DASYN160,,0.00050745036360672,2.618309713486866e-06,0.25409907679572785,0.25409907718277996,-3.8705219550392766e-10,6.653100819757217e-07,DASYN160,
PPNCL,,3.6554575470487136e-05,1.0864688371192699e-06,0.5894913867563418,0.5894913873535337,-5.971917831781419e-10,6.404640221098189e-07,PPNCL,
G3PD1ir_TG_forward,,0.010994613572245914,1.5440629441698661e-06,0.3978685798757579,0.3978685420926412,3.778311677644397e-08,6.143340724961359e-07,G3PD1ir_TG_forward,
PRAIi,,0.004524440514483626,2.7380916867159044e-06,0.21697470435533198,0.21697435031324147,3.540420904520117e-07,5.940956648232708e-07,PRAIi,
PHYTES,,0.0006637944467453277,3.4129900572388294e-06,0.17042872137807422,0.17043491278233064,-6.1914042564137865e-06,5.816926627324615e-07,PHYTES,
AGPAT181_9,,0.00030246618108747356,1.2019375938976395e-06,0.46850183187589933,0.4685018366481805,-4.772281328425763e-09,5.63109970277539e-07,AGPAT181_9,
3OAR141,,0.0013911926389337526,5.962367932710322e-07,0.9351234747152425,0.9351234744425736,2.726686576436095e-10,5.575550217141061e-07,3OAR141,
PNTK,,3.6554575470487136e-05,8.49022885329731e-07,0.6497360191828431,0.6497357058191271,3.133637160104643e-07,5.516404836563046e-07,PNTK,
3OAR180,,0.008047612069090408,1.2742189525738468e-06,0.42587712735888544,0.42572747194360566,0.00014965541527981295,5.424700133818929e-07,3OAR180,
DGDG181,,2.9456425908705975e-05,5.495916499675957e-07,0.9432995117486709,0.943299562736946,-5.098827495575059e-08,5.184295630983097e-07,DGDG181,
DASYN161,,8.650738894124688e-06,4.061951108802475e-07,1.269398771902682,1.2693999757408794,-1.2038381977580593e-06,5.1562406389745e-07,DASYN161,
CA2abcpp,,0.00028632727325623975,5.86975579253135e-07,0.8110596927322828,0.8110604333122075,-7.405799246070503e-07,4.760726676527317e-07,CA2abcpp,
DASYN183_9_12_15,,8.216044341419627e-05,6.475606273426138e-07,0.7172584664043283,0.7172590343292431,-5.679249145166903e-07,4.64468710237402e-07,DASYN183_9_12_15,
G1PACT,,0.006403780540521645,6.687421505446878e-07,0.6943363128726947,0.6943363211275314,-8.254837032490865e-09,4.643319645921123e-07,G1PACT,
DHFR_TG_forward,,0.0017320915297956505,3.8258341827912545e-06,0.12016082598153842,0.12015949602141734,1.329960121030219e-06,4.5971030726570823e-07,DHFR_TG_forward,
PGSA181,,3.237998474711797e-05,4.204906423055377e-07,1.0843618167768545,1.0843618173709297,-5.940749551827489e-10,4.5596399707790237e-07,PGSA181,
PGSA183_9_12_15,,8.216044341419627e-05,5.305452410730993e-07,0.8408085875819786,0.840808614331887,-2.6749908290755804e-08,4.460870089870496e-07,PGSA183_9_12_15,
PANTS,,3.6554575470487136e-05,8.172888255053579e-07,0.5326145763666359,0.5326147924583952,-2.1609175925828202e-07,4.353001181751017e-07,PANTS,
NNDPR,,0.0001445620839065388,8.589529532088136e-07,0.48819131937635907,0.4881937676441413,-2.4482677820616222e-06,4.193354784560725e-07,NNDPR,
3OAR121,,0.0013911926389337526,4.82153561520704e-07,0.8556988754713792,0.8556988725913829,2.879996142585222e-09,4.125782590091864e-07,3OAR121,
SUCBZS,,0.00010435207627273062,2.988896019573417e-07,1.3238553686449428,1.3238567632847051,-1.3946397624265927e-06,3.956870210267003e-07,SUCBZS,
ACBIPGT,,1.4151370109960429e-05,4.18811019198273e-07,0.9120540858606557,0.912054267778003,-1.8191734660252025e-07,3.819783774522401e-07,ACBIPGT,
SQD2_161,,0.00017512161863429058,1.127512250231888e-06,0.3375969076566986,0.33759723812446946,-3.304677709745576e-07,3.806450216297911e-07,SQD2_161,
SQD2_181,,0.0001947177759883524,1.219085432602185e-06,0.297200640933003,0.2972022943300925,-1.653397089415297e-06,3.6231498755376267e-07,SQD2_181,
AGPAT181,,0.00030246618108747356,1.0563690144849147e-06,0.33984838636617604,0.33984842324384745,-3.687767152018454e-08,3.590053439363553e-07,AGPAT181,
DGDG184_6_9_12_15,,3.9701890950199744e-05,4.678430975957326e-07,0.7619159957369913,0.7619160016556207,-5.918629422269549e-09,3.5645714232232093e-07,DGDG184_6_9_12_15,
AGPAT180,,7.817121660153958e-05,4.837105271882081e-07,0.7306911317352012,0.7309849425113405,-0.00029381077613946767,3.535851119088025e-07,AGPAT180,
SQD2_180,,3.327412288545583e-05,4.4190436865321203e-07,0.7984312256010275,0.7984315902767817,-3.646757537267857e-07,3.528304078140413e-07,SQD2_180,
DGDG161,,9.733350437066056e-05,7.097805898581555e-07,0.49185808759930055,0.4919423687927745,-8.428119347394698e-05,3.4917114469795374e-07,DGDG161,
GCALDD,,5.664545964688269e-05,5.767790134392214e-07,0.6022303573936618,0.6022309716111067,-6.142174449788096e-07,3.473541856683979e-07,GCALDD,
PC17M,,1.4151370109960429e-05,3.7863174817687195e-07,0.9129187390693517,0.9129392850282704,-2.0545958918488455e-05,3.456677974695976e-07,PC17M,
QULNS,,0.0001445620839065388,7.81838971342097e-07,0.4072953523181643,0.40735783162004663,-6.247930188237001e-05,3.184882280419644e-07,QULNS,
FCLT,,4.2475051819281677e-05,4.5023751393813427e-07,0.7050521779814308,0.7056756630156709,-0.0006234850342400545,3.1772165616282026e-07,FCLT,
NDPK4_TG_forward,,0.0016754460701487678,3.8251239953268623e-07,0.7979999995796613,0.7980009648298385,-9.652501769961497e-07,3.052452638864603e-07,NDPK4_TG_forward,
DASYN181,,3.237998474711797e-05,3.711408735895816e-07,0.8075272433820931,0.8079268692860427,-0.00039962590394951726,2.998546840633176e-07,DASYN181,
CA2tex_TG_forward,,0.00028632727325623975,3.138239779154617e-07,0.9205254885546393,0.9205254893400654,-7.854260042557667e-10,2.8888297083727624e-07,CA2tex_TG_forward,
GTPCII,,4.24940895369184e-05,4.854382784635902e-07,0.55811376664974,0.5581137660013998,6.483401678451753e-10,2.709297857545506e-07,GTPCII,
MGDG183_9_12_15,,1.4196362582641872e-05,2.6967632571484046e-07,0.949632003883096,0.9496320039433945,-6.029863839032489e-11,2.560932696046755e-07,MGDG183_9_12_15,
34HPPOR,,3.274208213656836e-05,3.3100613361369824e-07,0.7556636688877039,0.7556656737445189,-2.0048568152747557e-06,2.5012997297076353e-07,34HPPOR,
AGPAT184_6_9_12_15,,6.7375751897521e-05,3.5823378707888764e-07,0.6558074042117867,0.6552913432426594,0.0005160609691273322,2.347474995298291e-07,AGPAT184_6_9_12_15,
IGPDH,,0.005435204926224219,2.7265150137623095e-07,0.8394694319083646,0.839470955506626,-1.5235982612999937e-06,2.2888301638062074e-07,IGPDH,
DHNAPHT1,,0.00010435207627273062,5.277528414282529e-07,0.4036489582970029,0.403648958341832,-4.482905015013956e-11,2.130268847044563e-07,DHNAPHT1,
HEMEOS_TG_forward,,2.8302740219920858e-05,2.7196155327757765e-07,0.7673797242129293,0.7673797330710406,-8.858111223414626e-09,2.0869778415973312e-07,HEMEOS_TG_forward,
DGDG181_9,,2.9456425908705975e-05,2.993999048683804e-07,0.6921076544127767,0.6921077072964573,-5.2883680659968007e-08,2.072169817232322e-07,DGDG181_9,
CHORM,,0.020275547245258888,2.1188040211228554e-07,0.9475421189657929,0.9475421186302239,3.355689164375285e-10,2.007656051136988e-07,CHORM,
G3PAT183_6_9_12,,6.7375751897521e-05,3.195151143664532e-07,0.6097978460527157,0.609797845430214,6.225017491315232e-10,1.9483962832305155e-07,G3PAT183_6_9_12,
12MGDG184_6_9_12_15,,6.724883377994289e-05,5.314920059618089e-07,0.35913839710691053,0.35914091072332344,-2.5136164130020364e-06,1.908805230632901e-07,12MGDG184_6_9_12_15,
DASYN181_9,,3.237998474711797e-05,2.614197303074661e-07,0.728684725854537,0.7286847258553245,-7.871570367703978e-13,1.9049256451226881e-07,DASYN181_9,
G3PAT183_9_12_15,,0.00011853955458714202,4.324930080734646e-07,0.42085111787702184,0.42126602742847513,-0.0004149095514532957,1.8219461140169986e-07,G3PAT183_9_12_15,
SUCBZL,,0.00010435207627273062,2.1976438446813518e-07,0.8243683574766338,0.824368357421204,5.542988459403396e-11,1.8116680464367855e-07,SUCBZL,
PPK2_TG_reverse,,1.4151370109960429e-05,2.6585812440416134e-07,0.6750879502355671,0.6754646607636345,-0.0003767105280673865,1.79577767811913e-07,PPK2,
3OAR140,,0.024982994547185697,3.4020026795644753e-06,0.05274206810954953,0.052741494946385845,5.731631636903294e-07,1.7942670713184087e-07,3OAR140,
NAMPRT_TG_reverse,,1.4151370109960429e-05,2.1158694796241662e-07,0.7922083716816825,0.7922073912886812,9.803930013298544e-07,1.6762074407604001e-07,NAMPRT,
ADCYRS,,1.4151370109960429e-05,2.7326482188172463e-07,0.5760049196325044,0.5769407543994798,-0.0009358347669752771,1.5765761248728169e-07,ADCYRS,
DHPPDA_2,,4.24940895369184e-05,2.9665315759430655e-07,0.5179140407138974,0.5179141683270443,-1.2761314684143638e-07,1.536408733970469e-07,DHPPDA_2,
12MGDG180,,5.003981584034918e-05,3.9823860875642936e-07,0.3672377013419504,0.3672366806309319,1.020711018442976e-06,1.462478247787915e-07,12MGDG180,
MGDG181_9,,7.536842035200315e-05,4.5527844827475406e-07,0.2979007220277049,0.29790072625496855,-4.2272636419832146e-09,1.3562778038928438e-07,MGDG181_9,
G3PAT180,,7.817121660153958e-05,2.97036129026651e-07,0.4382416508835871,0.438241657580898,-6.697310808847144e-09,1.3017360554605303e-07,G3PAT180,
NNATr_TG_forward,,0.0001445620839065388,4.34203639709807e-07,0.2677928875652915,0.2677928893601328,-1.7948412502718973e-09,1.1627664724857531e-07,NNATr_TG_forward,
THRPDC,,1.4151370109960429e-05,1.453915210447576e-07,0.7669682980294492,0.7685658055955076,-0.0015975075660583406,1.1174295149852033e-07,THRPDC,
NPHSb,,0.00010435207627273062,2.5173503281905596e-07,0.42693021554662897,0.4269317602310612,-1.544684432210202e-06,1.0747368067326352e-07,NPHSb,
DNTPPA,,5.664545964688269e-05,3.7539036323863684e-07,0.2734188938644267,0.27341886517559305,2.868883362608467e-08,1.0263880711456175e-07,DNTPPA,
GTPCI,,5.664545964688269e-05,1.0115903670282478e-07,0.9458397941783463,0.9458398944279675,-1.0024962109684766e-07,9.568025259543467e-08,GTPCI,
NPHSa,,0.00010435207627273062,4.250758744994698e-07,0.2223220752242249,0.22232208573655543,-1.0512330440756866e-08,9.450375501501241e-08,NPHSa,
NPRT,,1.4151370109960429e-05,1.3324826797500577e-07,0.7057691172688995,0.7057688381329906,2.791359088547066e-07,9.404247527195321e-08,NPRT,
DASYN180,,1.739793555760875e-05,1.4094220235350008e-07,0.6436467230089616,0.643646719018385,3.990576525731945e-09,9.071698611605563e-08,DASYN180,
TOCOPHS2_TG_forward,,1.511835924778813e-05,1.36492273039579e-07,0.652748637796646,0.6527494253529513,-7.87556305468472e-07,8.909525279170333e-08,TOCOPHS2_TG_forward,
UGMDDS,,0.0016009451351304113,1.7128555240830678e-07,0.49595148741172845,0.49595828186275165,-6.7944510231334e-06,8.495048828033614e-08,UGMDDS,
DMBZS1,,1.4151370109960429e-05,9.415623836162013e-08,0.898862117218663,0.8988635562295483,-1.4390108854652226e-06,8.463361125492288e-08,DMBZS1,
TOCOPHOM1_TG_forward,,1.6704962635632212e-05,1.2400491744557485e-07,0.6743719572064794,0.6743719522991306,4.907348817412032e-09,8.362543827246483e-08,TOCOPHOM1_TG_forward,
PC20M,,1.4151370109960429e-05,1.0363825353465472e-07,0.7612285952915939,0.761228592796584,2.495009797699528e-09,7.88924018980808e-08,PC20M,
NDPK5_TG_forward,,0.0015288556443460387,1.8271834045791024e-07,0.418805844099674,0.4187691488523796,3.669524729445994e-05,7.651680391327838e-08,NDPK5_TG_forward,
PAPA183_9_12_15,,3.637911117294576e-05,1.5526665508858173e-07,0.48306215527469937,0.4830631749237256,-1.0196490262676342e-06,7.500360336687732e-08,PAPA183_9_12_15,
PC11M,,1.4151370109960429e-05,1.0248620840869194e-07,0.7270341535925905,0.7270370366508615,-2.8830582707488195e-06,7.4511269259038e-08,PC11M,
R05224_1,,1.4151370109960429e-05,1.26370214292848e-07,0.4795367265919116,0.47953670989288255,1.6699029129429293e-08,6.059915679045085e-08,R05224_1,
TOCOPHS1_TG_forward,,1.7623722888780225e-05,1.2300473972715054e-07,0.490884933625485,0.49088474772376367,1.859017213743826e-07,6.03811506297895e-08,TOCOPHS1_TG_forward,
PTPATi_TG_forward,,3.6554575470487136e-05,1.3792140762802774e-07,0.43075278535614586,0.43075305399267627,-2.686365304293752e-07,5.941006754674175e-08,PTPATi_TG_forward,
SQD2_183_6_9_12,,1.6020873981886143e-05,1.2019195638757196e-07,0.4859972271630986,0.4859972226132678,4.5498307834535026e-09,5.841295698481498e-08,SQD2_183_6_9_12,
RPDMBZIP,,1.4151370109960429e-05,1.1507864661197686e-07,0.47532463784023676,0.4753906624599659,-6.602461972903518e-05,5.4707314047863994e-08,RPDMBZIP,
PAPA184_6_9_12_15,,6.731229283873194e-05,2.3236602642029425e-07,0.22550593128634636,0.22550592853122686,2.7551195112258502e-09,5.239991654702005e-08,PAPA184_6_9_12_15,
DGDG183_9_12_15,,9.605163138312154e-06,8.482033964085645e-08,0.617029024997381,0.6170491216240952,-2.009662671404472e-05,5.2338316071247895e-08,DGDG183_9_12_15,
3OAR181,,0.0006049323621749453,1.0394829441651154e-07,0.4939105767738673,0.49391057228579427,4.488073083206488e-09,5.134116158339145e-08,3OAR181,
GLUCYS,,1.4151370109960429e-05,6.91519508322358e-08,0.7274216337361038,0.727421631400669,2.3354347545025053e-09,5.030262488892381e-08,GLUCYS,
TOCOPHOM2_TG_forward,,9.187602531480138e-07,3.639711865233153e-08,1.2602581914433395,1.2602611187245265,-2.9272811869497226e-06,4.586987347113666e-08,TOCOPHOM2_TG_forward,
MPBQ_TG_forward,,1.7623722888780225e-05,9.915449572517332e-08,0.45548762390221126,0.4554876240172037,-1.1499232184350558e-10,4.5163645668483176e-08,MPBQ_TG_forward,
DMTPHT,,0.00010435207627273062,3.605734488765222e-07,0.12016749759444495,0.12049470178600144,-0.00032720419155649353,4.3447190194326576e-08,DMTPHT,
CYRDAR2_TG_forward,,7.0756850549802145e-06,4.606575121357537e-08,0.8905883076684185,0.8905943279337406,-6.020265322155828e-06,4.102589674281705e-08,CYRDAR2_TG_forward,
PGSA181_9,,3.237998474711797e-05,9.794220989789437e-08,0.4138711707986811,0.41387759900104615,-6.428202365227208e-06,4.053608667339702e-08,PGSA181_9,
HEMEAS_TG_forward,,1.4151370109960429e-05,8.219548375265617e-08,0.4541583613962983,0.45415836112005203,2.7624629040108997e-10,3.732976619257619e-08,HEMEAS_TG_forward,
AGPAT183_9_12_16,,0.00011853955458714202,3.822752336901658e-07,0.09379047130412355,0.09379786916261407,-7.39785849049618e-06,3.585660235377789e-08,AGPAT183_9_12_16,
MGT180,,2.254065768187419e-05,1.333761434629821e-07,0.26062174311696124,0.26062181477421165,-7.165725038863335e-08,3.4760732556908e-08,MGT180,
COCHL,,1.4151370109960429e-05,5.508282718835744e-08,0.5766667090723909,0.5766667113851613,-2.3127702209966817e-09,3.176443280850724e-08,COCHL,
ZNabcpp,,0.00019088484883749313,6.726880164009685e-08,0.44999519161530915,0.44999543347416227,-2.418588529874242e-07,3.027065355332282e-08,ZNabcpp,
R05219,,1.4151370109960429e-05,8.402875062429871e-08,0.35537520558589764,0.3553644647337554,1.0740852142281938e-05,2.9860831987850124e-08,R05219,
PC6AR_TG_forward,,1.4151370109960429e-05,6.152454101737703e-08,0.40415824016533536,0.4041806769921636,-2.2436826828291696e-05,2.4867030640035585e-08,PC6AR_TG_forward,
DPR,,3.6554575470487136e-05,6.123598295104671e-08,0.3927063820906383,0.39270647678619225,-9.469555402505707e-08,2.4047767117244888e-08,DPR,
ADCPS2,,1.4151370109960429e-05,7.490104092511274e-08,0.31753015670881557,0.3175294909414693,6.657673463271669e-07,2.3783289395937208e-08,ADCPS2,
PC6YM,,1.4151370109960429e-05,5.016825843640049e-08,0.4725821553875841,0.47258215621144195,-8.238578822616456e-10,2.370862374524701e-08,PC6YM,
PGSA161,,8.650738894124688e-06,3.3190294956852995e-08,0.5902673038169557,0.5902677474306748,-4.43613718920074e-07,1.9591160640741304e-08,PGSA161,
NADK,,2.8345257789202732e-05,3.317632835120321e-08,0.4804221511192116,0.480422438025395,-2.8690618329159103e-07,1.593865255121608e-08,NADK,
UDPDPS,,3.396963416978365e-06,2.1167512187503235e-08,0.6491244111296497,0.6491243646553961,4.647425333963762e-08,1.3740347900048391e-08,UDPDPS,
PGSA180,,1.739793555760875e-05,4.7348114318168655e-08,0.2822909288054888,0.2822910035031669,-7.469767812730898e-08,1.3365946704858493e-08,PGSA180,
DPCOAK,,3.6554575470487136e-05,5.123956259289741e-07,0.023036372723475074,0.023035247021602086,1.125701872972926e-06,1.1803159816062338e-08,DPCOAK,
ADOCBLS,,1.4151370109960429e-05,1.5554213472768197e-08,0.7086837349349433,0.7086837265415249,8.393418465017163e-09,1.1023017967303759e-08,ADOCBLS,
FMNRx2_TG_forward,,2.1227055164940644e-05,1.9325185895979757e-08,0.45811504476172177,0.4581150397250482,5.036673708558097e-09,8.853158304430708e-09,FMNRx2_TG_forward,
GTHS,,1.4151370109960429e-05,1.8080370534079293e-08,0.32782325294722825,0.3278232590928001,-6.145571804090674e-09,5.927165994087305e-09,GTHS,
ADCL,,5.664545964688269e-05,2.4023099065573206e-07,0.01654412555200952,0.01654412763316213,-2.0811525939505143e-09,3.97441217084941e-09,ADCL,
DASYN183_6_9_12,,6.345905878906021e-08,1.4474754728155403e-09,1.1505902503921126,1.1505920429525276,-1.792560415210577e-06,1.6654537613905085e-09,DASYN183_6_9_12,
DASYN184_6_9_12_15,,6.345905878906021e-08,7.312150884786206e-10,0.8793104540687908,0.8793974459084791,-8.699183968816917e-05,6.430286812178415e-10,DASYN184_6_9_12_15,
SQD2_184_6_9_12_15,,6.345905878906021e-08,7.873146579129298e-10,0.7687531081557943,0.7687540438739832,-9.357181887109305e-07,6.052513270718264e-10,SQD2_184_6_9_12_15,
PGSA184_6_9_12_15,,6.345905878906021e-08,2.170930102352031e-10,0.5142434899940685,0.514652394426755,-0.0004089044326866276,1.1172743753085931e-10,PGSA184_6_9_12_15,
PGSA183_6_9_12,,6.345905878906021e-08,1.6637802247032596e-10,0.1843649003899114,0.18436639609990935,-1.4957099978976085e-06,3.0674516393083735e-11,PGSA183_6_9_12,
