variant,A_ETC_level,A_ETC_nm2_per_gDW,strain,T_C,mu_model,mu_scaled,area_used,binds,frac_of_budget,area::complex I,area::complex II,area::complex III,area::complex IV,area::ATP synthase
full,0.5xA*,1.3118395049189566e+17,cparapsilosis_iDC1003,38.0,0.04797721798489555,0.6072204502808811,1.3118395049189568e+17,True,1.0000000000000002,0.0,1.1555902851738708e+16,5.173556871315096e+16,1.7068186159030744e+16,5.0824292767975256e+16
full,0.5xA*,1.3118395049189566e+17,cparapsilosis_iDC1003,40.0,0.04339593278275359,0.5492377205572532,1.3118395049189568e+17,True,1.0000000000000002,358166085875850.44,1.1454411762244838e+16,5.15882484785486e+16,1.7019583442336414e+16,5.0763540722889976e+16
full,0.5xA*,1.3118395049189566e+17,cparapsilosis_iDC1003,44.0,0.029898510160494465,0.3784084939668365,1.3118395049189568e+17,True,1.0000000000000002,1.2419661072567264e+16,7389826103461514.0,4.5404268093950024e+16,1.4979413960614012e+16,5.0990781261302856e+16
full,0.35xA*,9.182876534432696e+16,cauris_iRV973,22.0,0.011640156901539836,0.17108274097333737,9.182876534432696e+16,True,1.0,0.0,-119780534084305.38,0.0,0.0,9.194854587841126e+16
full,0.35xA*,9.182876534432696e+16,cauris_iRV973,26.0,0.0293806883375332,0.431826541084133,9.182876534432698e+16,True,1.0000000000000002,0.0,-302335661847383.8,0.0,0.0,9.213110100617435e+16
full,0.35xA*,9.182876534432696e+16,cauris_iRV973,30.0,0.04657411350118706,0.6845291746138179,9.182876534432698e+16,True,1.0000000000000002,0.0,-478574554249507.8,0.0,0.0,9.230733989857648e+16
full,0.35xA*,9.182876534432696e+16,cauris_iRV973,34.0,0.05434889153660927,0.7987999999996314,9.182876534432696e+16,True,1.0,0.0,-1.0046526237418032e+16,0.0,0.0,1.01875291581745e+17
full,0.35xA*,9.182876534432696e+16,cauris_iRV973,38.0,0.05204966079739409,0.7650067530251814,9.182876534432698e+16,True,1.0000000000000002,0.0,-2.1708899195308936e+16,0.0,0.0,1.135376645396359e+17
full,0.35xA*,9.182876534432696e+16,cauris_iRV973,40.0,0.047943796947833184,0.704660277682285,9.182876534432698e+16,True,1.0000000000000002,0.0,-2.4482449361424812e+16,0.0,0.0,1.1631121470575179e+17
full,0.35xA*,9.182876534432696e+16,cauris_iRV973,44.0,0.036087990223965985,0.53040799500893,9.182876534432696e+16,True,1.0,0.0,-2.5932018861751136e+16,0.0,0.0,1.177607842060781e+17
full,0.35xA*,9.182876534432696e+16,chaemulonii_draft,22.0,0.0068035443926288686,0.09999599085049697,9.182876534432698e+16,True,1.0000000000000002,0.0,-10209483318851.89,0.0,0.0,9.183897482764582e+16
full,0.35xA*,9.182876534432696e+16,chaemulonii_draft,26.0,0.019250482817150503,0.2829365096429727,9.182876534432696e+16,True,1.0,0.0,-28887513898561.84,0.0,0.0,9.185765285822552e+16
full,0.35xA*,9.182876534432696e+16,chaemulonii_draft,30.0,0.03723075623233814,0.5472039491062158,9.182876534432696e+16,True,1.0,0.0,-55868935773258.49,0.0,0.0,9.188463428010022e+16
full,0.35xA*,9.182876534432696e+16,chaemulonii_draft,34.0,0.05223666023123955,0.767755201862543,9.182876534432696e+16,True,1.0,0.0,-78386981915071.31,0.0,0.0,9.190715232624203e+16
full,0.35xA*,9.182876534432696e+16,chaemulonii_draft,38.0,0.05602687598442216,0.8234623976864259,9.182876534432696e+16,True,1.0,0.0,-84074626806297.75,0.0,0.0,9.191283997113326e+16
full,0.35xA*,9.182876534432696e+16,chaemulonii_draft,40.0,0.05328246350407713,0.7831260333684542,9.182876534432696e+16,True,1.0,0.0,-79956327311034.22,0.0,0.0,9.1908721671638e+16
full,0.35xA*,9.182876534432696e+16,chaemulonii_draft,44.0,0.04341118932908827,0.6380416795198385,9.182876534432696e+16,True,1.0,0.0,-65143370533020.13,0.0,0.0,9.189390871485998e+16
full,0.35xA*,9.182876534432696e+16,cduobushaemulonii_draft,22.0,0.01668019797896803,0.2451594093067824,9.182876534432698e+16,True,1.0000000000000002,0.0,-25030512508439.63,0.0,0.0,9.185379585683541e+16
full,0.35xA*,9.182876534432696e+16,cduobushaemulonii_draft,26.0,0.03564747118920579,0.5239334084071177,9.182876534432696e+16,True,1.0,0.0,-53493038549105.81,0.0,0.0,9.188225838287606e+16
full,0.35xA*,9.182876534432696e+16,cduobushaemulonii_draft,30.0,0.048472740841119764,0.7124345003023087,9.182876534432698e+16,True,1.0000000000000002,0.0,-72738797673255.23,0.0,0.0,9.190150414200022e+16
full,0.35xA*,9.182876534432696e+16,cduobushaemulonii_draft,34.0,0.05253160838512446,0.7720902412471908,9.182876534432696e+16,True,1.0,0.0,-78829584782521.84,0.0,0.0,9.190759492910949e+16
full,0.35xA*,9.182876534432696e+16,cduobushaemulonii_draft,38.0,0.049522791034787066,0.7278677514871292,9.182876534432698e+16,True,1.0000000000000002,0.0,-74314516051431.77,0.0,0.0,9.19030798603784e+16
full,0.35xA*,9.182876534432696e+16,cduobushaemulonii_draft,40.0,0.04577663526805242,0.6728081331239734,9.182876534432696e+16,True,1.0,0.0,-68692988123762.88,0.0,0.0,9.189745833245072e+16
full,0.35xA*,9.182876534432696e+16,cduobushaemulonii_draft,44.0,0.03522169184143207,0.5176754602984172,9.182876534432696e+16,True,1.0,0.0,-75151507042025.84,0.0,0.0,9.1903916851369e+16
full,0.35xA*,9.182876534432696e+16,cparapsilosis_iDC1003,22.0,0.012323651980781563,0.18112850002861214,9.182876534432696e+16,True,1.0,0.0,3045959300603782.0,3.7249372091013224e+16,1.2289015719175916e+16,3.924441823353403e+16
full,0.35xA*,9.182876534432696e+16,cparapsilosis_iDC1003,26.0,0.030268413238536008,0.4448739948752201,9.182876534432698e+16,True,1.0000000000000002,0.0,7426419534783354.0,3.3241367363470708e+16,1.0966726769473474e+16,4.019425167659943e+16
full,0.35xA*,9.182876534432696e+16,cparapsilosis_iDC1003,30.0,0.044033179135983896,0.6471834567245,9.182876534432698e+16,True,1.0000000000000002,0.0,6690279180115488.0,3.0141818164752696e+16,9944148221509320.0,4.5052519777949464e+16
full,0.35xA*,9.182876534432696e+16,cparapsilosis_iDC1003,34.0,0.05012799359078773,0.7367627958581346,9.182876534432696e+16,True,1.0,0.0,6365080244855700.0,2.8772718658633484e+16,9492465833126882.0,4.71985006077109e+16
full,0.35xA*,9.182876534432696e+16,cparapsilosis_iDC1003,38.0,0.04665091043560601,0.6856579076841605,9.182876534432698e+16,True,1.0000000000000002,0.0,6369667985930678.0,2.8752492054997664e+16,9485792833393658.0,4.722081247000497e+16
full,0.35xA*,9.182876534432696e+16,cparapsilosis_iDC1003,40.0,0.04204663287826708,0.6179859311485724,9.182876534432696e+16,True,1.0,0.0,6416053954958807.0,2.8904228493739084e+16,9535852508931516.0,4.697263038669755e+16
full,0.35xA*,9.182876534432696e+16,cparapsilosis_iDC1003,44.0,0.028714669510132858,0.4220376415447784,9.182876534432698e+16,True,1.0000000000000002,0.0,6882211574994653.0,3.081318646378414e+16,1.0165640695529958e+16,4.3967726610018216e+16
full,0.2xA*,5.247358019675827e+16,cauris_iRV973,22.0,0.009729702414953474,0.16945308576911364,5.2473580196758264e+16,True,0.9999999999999999,0.0,-100121412589405.31,0.0,0.0,5.257370160934767e+16
full,0.2xA*,5.247358019675827e+16,cauris_iRV973,26.0,0.02553200506006304,0.4446669444536135,5.247358019675827e+16,True,1.0,0.0,-262731613345607.38,0.0,0.0,5.273631181010388e+16
full,0.2xA*,5.247358019675827e+16,cauris_iRV973,30.0,0.039661782080999367,0.6907519957032126,5.247358019675827e+16,True,1.0,0.0,-1.1388174366176076e+16,0.0,0.0,6.386175456293435e+16
full,0.2xA*,5.247358019675827e+16,cauris_iRV973,34.0,0.04586571117183596,0.7987999999997611,5.247358019675827e+16,True,1.0,0.0,-3.1654267729667184e+16,0.0,0.0,8.412784792642546e+16
full,0.2xA*,5.247358019675827e+16,cauris_iRV973,38.0,0.04282068498720676,0.7457676397869606,5.247358019675828e+16,True,1.0000000000000002,0.0,-4.285332290402425e+16,0.0,0.0,9.532690310078253e+16
full,0.2xA*,5.247358019675827e+16,cauris_iRV973,40.0,0.038504297782981756,0.6705931791574017,5.247358019675828e+16,True,1.0000000000000002,0.0,-4.5500540890216904e+16,0.0,0.0,9.797412108697518e+16
full,0.2xA*,5.247358019675827e+16,cauris_iRV973,44.0,0.026317053098495843,0.4583393885753348,5.247358019675828e+16,True,1.0000000000000002,0.0,-4.674432608741623e+16,0.0,0.0,9.921790628417451e+16
full,0.2xA*,5.247358019675827e+16,chaemulonii_draft,22.0,0.005950334671627113,0.1036313885526972,5.247358019675827e+16,True,1.0,0.0,-8929146201703.592,0.0,0.0,5.2482509342959976e+16
full,0.2xA*,5.247358019675827e+16,chaemulonii_draft,26.0,0.017257490820138957,0.30055750395924946,5.2473580196758264e+16,True,0.9999999999999999,0.0,-25896805324638.746,0.0,0.0,5.2499477002082904e+16
full,0.2xA*,5.247358019675827e+16,chaemulonii_draft,30.0,0.03349779798219226,0.5833996758039603,5.2473580196758264e+16,True,0.9999999999999999,0.0,-50267212203096.195,0.0,0.0,5.252384740896136e+16
full,0.2xA*,5.247358019675827e+16,chaemulonii_draft,34.0,0.046786517360410625,0.8148368162758137,5.247358019675827e+16,True,1.0,0.0,-70208429749617.05,0.0,0.0,5.254378862650789e+16
full,0.2xA*,5.247358019675827e+16,chaemulonii_draft,38.0,0.04937356966573932,0.859893075705732,5.2473580196758264e+16,True,0.9999999999999999,0.0,-74090592609444.7,0.0,0.0,5.254767078936771e+16
full,0.2xA*,5.247358019675827e+16,chaemulonii_draft,40.0,0.046245729833098895,0.8054184279901059,5.247358019675827e+16,True,1.0,0.0,-69396917261345.43,0.0,0.0,5.254297711401962e+16
full,0.2xA*,5.247358019675827e+16,chaemulonii_draft,44.0,0.03633492350457656,0.6328112255080348,5.247358019675827e+16,True,1.0,0.0,-54524638042141.8,0.0,0.0,5.252810483480042e+16
full,0.2xA*,5.247358019675827e+16,cduobushaemulonii_draft,22.0,0.01476670058707932,0.25717775060247183,5.2473580196758264e+16,True,0.9999999999999999,0.0,-22159094527494.29,0.0,0.0,5.249573929128576e+16
full,0.2xA*,5.247358019675827e+16,cduobushaemulonii_draft,26.0,0.03232431630297732,0.5629622478995999,5.247358019675827e+16,True,1.0,0.0,-48506271002815.16,0.0,0.0,5.252208646776109e+16
full,0.2xA*,5.247358019675827e+16,cduobushaemulonii_draft,30.0,0.044186562775501856,0.7695558499643222,5.247358019675827e+16,True,1.0,0.0,-66306905568609.95,0.0,0.0,5.253988710232688e+16
full,0.2xA*,5.247358019675827e+16,cduobushaemulonii_draft,34.0,0.04779647710825251,0.8324263363326018,5.247358019675827e+16,True,1.0,0.0,-71723987906256.23,0.0,0.0,5.254530418466453e+16
full,0.2xA*,5.247358019675827e+16,cduobushaemulonii_draft,38.0,0.044557189452278705,0.7760107065847741,5.247358019675827e+16,True,1.0,0.0,-66863072568589.305,0.0,0.0,5.254044326932686e+16
full,0.2xA*,5.247358019675827e+16,cduobushaemulonii_draft,40.0,0.04074041173886451,0.7095374750665304,5.2473580196758264e+16,True,0.9999999999999999,0.0,-61135568469536.75,0.0,0.0,5.25347157652278e+16
full,0.2xA*,5.247358019675827e+16,cduobushaemulonii_draft,44.0,0.03009091271550565,0.5240651559306578,5.247358019675827e+16,True,1.0,0.0,-64204111745140.766,0.0,0.0,5.2537784308503416e+16
full,0.2xA*,5.247358019675827e+16,cparapsilosis_iDC1003,22.0,0.011772234121786372,0.20502594151978398,5.247358019675827e+16,True,1.0,0.0,2389531793497599.0,1.0719479705057986e+16,3536485239938485.0,3.5828083458264204e+16
full,0.2xA*,5.247358019675827e+16,cparapsilosis_iDC1003,26.0,0.028857156826850014,0.5025779887489356,5.247358019675827e+16,True,1.0,0.0,3132496385288661.5,1.4208966350541586e+16,4687708839988060.0,3.044440862093996e+16
full,0.2xA*,5.247358019675827e+16,cparapsilosis_iDC1003,30.0,0.04255028958845384,0.7410584171671575,5.247358019675827e+16,True,1.0,0.0,1795446111979240.5,8447409392983313.0,2786901925837603.5,3.944382276595811e+16
full,0.2xA*,5.247358019675827e+16,cparapsilosis_iDC1003,34.0,0.048798641517535185,0.8498800923015342,5.247358019675827e+16,True,1.0,0.0,1178850584354675.5,5789629552570160.0,1910068400774613.0,4.3595031659058824e+16
full,0.2xA*,5.247358019675827e+16,cparapsilosis_iDC1003,38.0,0.04532266762484106,0.7893423207387937,5.2473580196758264e+16,True,0.9999999999999999,0.0,1183435647758682.5,5769404024981836.0,1903395756042394.5,4.361734476797535e+16
full,0.2xA*,5.247358019675827e+16,cparapsilosis_iDC1003,40.0,0.04064095361022034,0.7078053062822443,5.2473580196758264e+16,True,0.9999999999999999,0.0,1228573050813754.0,5914708169810509.0,1951333340480006.8,4.337896563565399e+16
full,0.2xA*,5.247358019675827e+16,cparapsilosis_iDC1003,44.0,0.027332271577677144,0.47602049501520943,5.247358019675827e+16,True,1.0,0.0,2078321973009348.0,9522699087603308.0,3141652924795812.5,3.77309062113498e+16
full,0.1xA*,2.6236790098379136e+16,cauris_iRV973,22.0,0.008456066090559858,0.16798463867413885,2.6236790098379136e+16,True,1.0,0.0,-87015331592777.86,0.0,0.0,2.632380542997191e+16
full,0.1xA*,2.6236790098379136e+16,cauris_iRV973,26.0,0.022833110102981682,0.4535929248162084,2.6236790098379132e+16,True,0.9999999999999999,0.0,-1943489984190210.5,0.0,0.0,2.8180280082569344e+16
full,0.1xA*,2.6236790098379136e+16,cauris_iRV973,30.0,0.03500054556569319,0.695306060440385,2.6236790098379136e+16,True,1.0,0.0,-2.6319814039721576e+16,0.0,0.0,5.255660413810071e+16
full,0.1xA*,2.6236790098379136e+16,cauris_iRV973,34.0,0.04021025759530445,0.7988000000002424,2.6236790098379136e+16,True,1.0,0.0,-4.605942872449032e+16,0.0,0.0,7.229621882286946e+16
full,0.1xA*,2.6236790098379136e+16,cauris_iRV973,38.0,0.036668034447094246,0.7284316905188929,2.6236790098379144e+16,True,1.0000000000000002,0.0,-5.694960537650799e+16,0.0,0.0,8.318639547488714e+16
full,0.1xA*,2.6236790098379136e+16,cauris_iRV973,40.0,0.03221129833975832,0.6398960527129629,2.6236790098379136e+16,True,1.0,0.0,-5.951260190941726e+16,0.0,0.0,8.57493920077964e+16
full,0.1xA*,2.6236790098379136e+16,cauris_iRV973,44.0,0.019803095014846693,0.3933999243942065,2.6236790098379136e+16,True,1.0,0.0,-6.061919757119221e+16,0.0,0.0,8.685598766957134e+16
full,0.1xA*,2.6236790098379136e+16,chaemulonii_draft,22.0,0.005381528190962331,0.10690716687783673,2.6236790098379136e+16,True,1.0,0.0,-8075588123609.212,0.0,0.0,2.6244865686502744e+16
full,0.1xA*,2.6236790098379136e+16,chaemulonii_draft,26.0,0.01592882948880947,0.31643540122833497,2.6236790098379132e+16,True,0.9999999999999999,0.0,-23902999608708.16,0.0,0.0,2.626069309798784e+16
full,0.1xA*,2.6236790098379136e+16,chaemulonii_draft,30.0,0.03100915914876174,0.6160148631062469,2.6236790098379136e+16,True,1.0,0.0,-46532729822986.9,0.0,0.0,2.6283322828202124e+16
full,0.1xA*,2.6236790098379136e+16,chaemulonii_draft,34.0,0.043153088779849094,0.8572610418039011,2.6236790098379136e+16,True,1.0,0.0,-64756061639301.81,0.0,0.0,2.6301546160018436e+16
full,0.1xA*,2.6236790098379136e+16,chaemulonii_draft,38.0,0.04493803211995188,0.8927199725679018,2.6236790098379136e+16,True,1.0,0.0,-67434569811544.375,0.0,0.0,2.630422466819068e+16
full,0.1xA*,2.6236790098379136e+16,chaemulonii_draft,40.0,0.041554574052446676,0.8255056231467833,2.6236790098379136e+16,True,1.0,0.0,-62357310561549.086,0.0,0.0,2.6299147408940684e+16
full,0.1xA*,2.6236790098379136e+16,chaemulonii_draft,44.0,0.031617412954901974,0.6280981764049338,2.6236790098379136e+16,True,1.0,0.0,-47445483048225.31,0.0,0.0,2.628423558142736e+16
full,0.1xA*,2.6236790098379136e+16,cduobushaemulonii_draft,22.0,0.013491035659154195,0.26800721828238383,2.6236790098379132e+16,True,0.9999999999999999,0.0,-20244815873531.746,0.0,0.0,2.6257034914252664e+16
full,0.1xA*,2.6236790098379136e+16,cduobushaemulonii_draft,26.0,0.030108879712159434,0.5981302919305049,2.6236790098379136e+16,True,1.0,0.0,-45181759305289.72,0.0,0.0,2.6281971857684424e+16
full,0.1xA*,2.6236790098379136e+16,cduobushaemulonii_draft,30.0,0.04132911073175728,0.8210266640120433,2.6236790098379136e+16,True,1.0,0.0,-62018977498847.56,0.0,0.0,2.6298809075877984e+16
full,0.1xA*,2.6236790098379136e+16,cduobushaemulonii_draft,34.0,0.04463972292367163,0.8867938880253209,2.623679009837914e+16,True,1.0000000000000002,0.0,-66986923322079.82,0.0,0.0,2.630377702170122e+16
full,0.1xA*,2.6236790098379136e+16,cduobushaemulonii_draft,38.0,0.04124678839727332,0.8193912832729383,2.6236790098379136e+16,True,1.0,0.0,-61895443580027.984,0.0,0.0,2.6298685541959164e+16
full,0.1xA*,2.6236790098379136e+16,cduobushaemulonii_draft,40.0,0.037382929386071934,0.7426334915370051,2.6236790098379136e+16,True,1.0,0.0,-56097288700051.734,0.0,0.0,2.6292887387079188e+16
full,0.1xA*,2.6236790098379136e+16,cduobushaemulonii_draft,44.0,0.026670393298221694,0.5298227726129704,2.6236790098379136e+16,True,1.0,0.0,-56905848213853.47,0.0,0.0,2.6293695946592988e+16
full,0.1xA*,2.6236790098379136e+16,cparapsilosis_iDC1003,22.0,0.01094523995293859,0.21743351565673555,2.6236790098379136e+16,True,1.0,-7773947311975069.0,1713813131257979.5,0.0,0.0,3.2296924279096224e+16
full,0.1xA*,2.6236790098379136e+16,cparapsilosis_iDC1003,26.0,0.02788548053720393,0.5539611826741049,2.6236790098379136e+16,True,1.0,-760841951818478.5,97131137852887.42,0.0,0.0,2.690050091234473e+16
full,0.1xA*,2.6236790098379136e+16,cparapsilosis_iDC1003,30.0,0.04122851889219358,0.8190283489986898,2.6236790098379136e+16,True,1.0,-9856200524044766.0,2100842498428521.8,0.0,0.0,3.399214812399538e+16
full,0.1xA*,2.6236790098379136e+16,cparapsilosis_iDC1003,34.0,0.04724547484199769,0.9385586554463222,2.6236790098379136e+16,True,1.0,-1.3468492417914584e+16,2894742350987335.5,0.0,0.0,3.681054016530638e+16
full,0.1xA*,2.6236790098379136e+16,cparapsilosis_iDC1003,38.0,0.0439134012901988,0.872365089118894,2.6236790098379136e+16,True,1.0,-1.3495872332250514e+16,2909653148924108.5,0.0,0.0,3.6823009281705544e+16
full,0.1xA*,2.6236790098379136e+16,cparapsilosis_iDC1003,40.0,0.03940502037493388,0.7828034973638774,2.6236790098379136e+16,True,1.0,-1.0611625842763248e+16,2274982133034827.0,0.0,0.0,3.4573433808107556e+16
full,0.1xA*,2.6236790098379136e+16,cparapsilosis_iDC1003,44.0,0.02626778288344339,0.5218246841012827,2.6236790098379132e+16,True,0.9999999999999999,-2082797719014259.5,397724086553996.94,0.0,0.0,2.7921863730839396e+16
full,0.05xA*,1.3118395049189568e+16,cauris_iRV973,22.0,0.007803668186153971,0.16675088637701996,1.3118395049189568e+16,True,1.0,0.0,-80301971104064.58,0.0,0.0,1.3198697020293632e+16
full,0.05xA*,1.3118395049189568e+16,cauris_iRV973,26.0,0.021277150653187013,0.4546558934029899,1.3118395049189566e+16,True,0.9999999999999999,0.0,-9487103608659382.0,0.0,0.0,2.2605498657848948e+16
full,0.05xA*,1.3118395049189568e+16,cauris_iRV973,30.0,0.03266992730806112,0.6980998174881283,1.3118395049189572e+16,True,1.0000000000000002,0.0,-3.378563387650738e+16,0.0,0.0,4.690402892569695e+16
full,0.05xA*,1.3118395049189568e+16,cauris_iRV973,34.0,0.03738253080704032,0.7987999999987744,1.3118395049189576e+16,True,1.0000000000000007,0.0,-5.326200922190294e+16,0.0,0.0,6.638040427109252e+16
full,0.05xA*,1.3118395049189568e+16,cauris_iRV973,38.0,0.03359170917703074,0.717796701060097,1.3118395049189568e+16,True,1.0,0.0,-6.399774661274616e+16,0.0,0.0,7.711614166193573e+16
full,0.05xA*,1.3118395049189568e+16,cauris_iRV973,40.0,0.029064798618144573,0.6210644553729833,1.3118395049189584e+16,True,1.000000000000001,0.0,-6.651863241901653e+16,0.0,0.0,7.963702746820611e+16
full,0.05xA*,1.3118395049189568e+16,cauris_iRV973,44.0,0.01654611597302526,0.35356186844212034,1.3118395049189576e+16,True,1.0000000000000007,0.0,-6.7556633313081304e+16,0.0,0.0,8.067502836227088e+16
full,0.05xA*,1.3118395049189568e+16,chaemulonii_draft,22.0,0.005097124950627573,0.10891674059125632,1.3118395049189568e+16,True,1.0,0.0,-7648809084558.399,0.0,0.0,1.3126043858274126e+16
full,0.05xA*,1.3118395049189568e+16,chaemulonii_draft,26.0,0.015264498823144738,0.3261759275434858,1.3118395049189568e+16,True,1.0,0.0,-22906096750742.67,0.0,0.0,1.314130114594031e+16
full,0.05xA*,1.3118395049189568e+16,chaemulonii_draft,30.0,0.029764839732046498,0.6360231226892872,1.3118395049189566e+16,True,0.9999999999999999,0.0,-44665488632934.07,0.0,0.0,1.31630605378225e+16
full,0.05xA*,1.3118395049189568e+16,chaemulonii_draft,34.0,0.041336374489581516,0.8832867981214485,1.3118395049189568e+16,True,1.0,0.0,-62029877584163.96,0.0,0.0,1.3180424926773732e+16
full,0.05xA*,1.3118395049189568e+16,chaemulonii_draft,38.0,0.042720263347056066,0.9128581084496616,1.3118395049189568e+16,True,1.0,0.0,-64106558412592.22,0.0,0.0,1.318250160760216e+16
full,0.05xA*,1.3118395049189568e+16,chaemulonii_draft,40.0,0.03920899616212055,0.8378284042865086,1.3118395049189568e+16,True,1.0,0.0,-58837507211652.07,0.0,0.0,1.317723255640122e+16
full,0.05xA*,1.3118395049189568e+16,chaemulonii_draft,44.0,0.02925865768006386,0.6252068880900246,1.311839504918957e+16,True,1.0000000000000002,0.0,-43905905551265.945,0.0,0.0,1.3162300954740836e+16
full,0.05xA*,1.3118395049189568e+16,cduobushaemulonii_draft,22.0,0.012853203195191626,0.2746507122618271,1.311839504918957e+16,True,1.0000000000000002,0.0,-19287676546550.47,0.0,0.0,1.313768272573612e+16
full,0.05xA*,1.3118395049189568e+16,cduobushaemulonii_draft,26.0,0.029001161416749417,0.619704638491222,1.3118395049189566e+16,True,0.9999999999999999,0.0,-43519503456525.16,0.0,0.0,1.3161914552646092e+16
full,0.05xA*,1.3118395049189568e+16,cduobushaemulonii_draft,30.0,0.03990038470988465,0.8526021812360645,1.3118395049189568e+16,True,1.0,0.0,-59875013463965.51,0.0,0.0,1.3178270062653534e+16
full,0.05xA*,1.3118395049189568e+16,cduobushaemulonii_draft,34.0,0.043061345831381076,0.9201464509614289,1.3118395049189568e+16,True,1.0,0.0,-64618391029991.42,0.0,0.0,1.318301344021956e+16
full,0.05xA*,1.3118395049189568e+16,cduobushaemulonii_draft,38.0,0.039591587869770614,0.8460037270769294,1.3118395049189568e+16,True,1.0,0.0,-59411629085747.27,0.0,0.0,1.3177806678275316e+16
full,0.05xA*,1.3118395049189568e+16,cduobushaemulonii_draft,40.0,0.0357041882096758,0.7629367227452122,1.3118395049189568e+16,True,1.0,0.0,-53578148815309.42,0.0,0.0,1.3171973198004878e+16
full,0.05xA*,1.3118395049189568e+16,cduobushaemulonii_draft,44.0,0.024960133589579284,0.53335486605338,1.3118395049189568e+16,True,1.0,0.0,-53256716448251.37,0.0,0.0,1.317165176563782e+16
full,0.05xA*,1.3118395049189568e+16,cparapsilosis_iDC1003,22.0,0.0104489382201974,0.2232757298686943,1.3118395049189568e+16,True,1.0,-1.1643801596527766e+16,2582598129424466.5,0.0,0.0,2.2179598516292868e+16
full,0.05xA*,1.3118395049189568e+16,cparapsilosis_iDC1003,26.0,0.02716128637864552,0.5803896924801738,1.3118395049189568e+16,True,1.0,-1.2596230134963242e+16,2752094364436578.0,0.0,0.0,2.296253081971623e+16
full,0.05xA*,1.3118395049189568e+16,cparapsilosis_iDC1003,30.0,0.040341527737574295,0.8620286444238267,1.3118395049189572e+16,True,1.0000000000000002,-2.1643956276359556e+16,4745556933915151.0,0.0,0.0,3.0016794391633976e+16
full,0.05xA*,1.3118395049189568e+16,cparapsilosis_iDC1003,34.0,0.04626635715328396,0.9886319972489995,1.3118395049189568e+16,True,1.0,-2.4292859558592508e+16,5323743244430649.0,0.0,0.0,3.2087511363351428e+16
full,0.05xA*,1.3118395049189568e+16,cparapsilosis_iDC1003,38.0,0.043050600191649434,0.919916835233646,1.3118395049189564e+16,True,0.9999999999999997,-2.431927981560803e+16,5338132665152080.0,0.0,0.0,3.2099542199645516e+16
full,0.05xA*,1.3118395049189568e+16,cparapsilosis_iDC1003,40.0,0.03861735763661673,0.8251861127142451,1.3118395049189572e+16,True,1.0000000000000002,-2.3617197818986308e+16,5192424412146266.0,0.0,0.0,3.1543168456029612e+16
full,0.05xA*,1.3118395049189568e+16,cparapsilosis_iDC1003,44.0,0.025607635584259193,0.5471908633008459,1.3118395049189568e+16,True,1.0,-2030454005993047.5,387728706177807.4,0.0,0.0,1.4761120349004808e+16
full,0xA*,0.0,cauris_iRV973,22.0,0.0071392422380297926,0.16503715942478098,0.015625,True,,0.0,-73464838615307.39,0.0,0.0,73464838615307.4
full,0xA*,0.0,cauris_iRV973,26.0,0.019721191203406,0.4558928340245404,2.0,True,,0.0,-1.7030717233140866e+16,0.0,0.0,1.7030717233140868e+16
full,0xA*,0.0,cauris_iRV973,30.0,0.03033930905030097,0.7013508181442557,0.0,True,,0.0,-4.1251453713212264e+16,0.0,0.0,4.1251453713212264e+16
full,0xA*,0.0,cauris_iRV973,34.0,0.03455480401879815,0.798800000000596,16.0,True,,0.0,-6.046458971932883e+16,0.0,0.0,6.046458971932885e+16
full,0xA*,0.0,cauris_iRV973,38.0,0.030515383906968018,0.705421123258104,0.0,True,,0.0,-7.104588784898464e+16,0.0,0.0,7.104588784898464e+16
full,0xA*,0.0,cauris_iRV973,40.0,0.025918298896533486,0.5991507619983453,16.0,True,,0.0,-7.352466292861717e+16,0.0,0.0,7.352466292861718e+16
full,0xA*,0.0,cauris_iRV973,44.0,0.01328913693119874,0.30720366913019137,16.0,True,,0.0,-7.449406905496862e+16,0.0,0.0,7.449406905496864e+16
full,0xA*,0.0,chaemulonii_draft,22.0,0.004812722699979739,0.11125523648333503,0.0009765625,True,,0.0,-7222031530644.167,0.0,0.0,7222031530644.168
full,0xA*,0.0,chaemulonii_draft,26.0,0.014600168157479979,0.3375106488191666,0.00390625,True,,0.0,-21909193892777.29,0.0,0.0,21909193892777.293
full,0xA*,0.0,chaemulonii_draft,30.0,0.0285205203153312,0.6593060581535877,0.0,True,,0.0,-42798247442880.3,0.0,0.0,42798247442880.3
full,0xA*,0.0,chaemulonii_draft,34.0,0.03951966019930501,0.9135720911643698,0.0078125,True,,0.0,-59303693529013.46,0.0,0.0,59303693529013.47
full,0xA*,0.0,chaemulonii_draft,38.0,0.040502494574161906,0.9362921765744673,0.0078125,True,,0.0,-60778547013642.305,0.0,0.0,60778547013642.31
full,0xA*,0.0,chaemulonii_draft,40.0,0.0368634182717943,0.8521680082315638,0.0,True,,0.0,-55317703861754.02,0.0,0.0,55317703861754.02
full,0xA*,0.0,chaemulonii_draft,44.0,0.02689990240522743,0.6218423935966246,0.0078125,True,,0.0,-40366328054309.07,0.0,0.0,40366328054309.08
full,0xA*,0.0,cduobushaemulonii_draft,22.0,0.012215370731229093,0.28238152167799385,0.0,True,,0.0,-18330537219569.246,0.0,0.0,18330537219569.246
full,0xA*,0.0,cduobushaemulonii_draft,26.0,0.02789344312133989,0.6448099764426878,0.0078125,True,,0.0,-41857247607761.47,0.0,0.0,41857247607761.48
