line,scheme,step_sd,logL,min_growth,n_infeasible,n_below_mask,T_min_growth
axis:ngam_scale,clamp,0.8,-9.043729332899431,0.0,1,1,15.0
axis:ngam_scale,clamp,0.8500000000000001,-9.096244444246961,0.0,1,1,15.0
axis:ngam_scale,clamp,0.9,-9.150878404593712,0.0,1,1,15.0
axis:ngam_scale,clamp,0.9500000000000001,-9.208551596107952,0.0,1,1,15.0
axis:ngam_scale,clamp,1.0,-9.272464216380978,0.0,1,1,15.0
PC1,clamp,-1.0,-17.07453936924357,0.0008279894110415904,0,0,50.0
PC1,clamp,-0.9500000000000001,-16.54713015221401,0.0008307487089583076,0,0,50.0
PC1,clamp,-0.9,-16.038225876919174,0.0008334690261991408,0,0,50.0
PC1,clamp,-0.8500000000000001,-15.543217517266001,0.0008361476668448374,0,0,50.0
PC1,clamp,-0.8,-14.832116177120508,0.0008387818096891818,0,0,50.0
PC1,clamp,-0.75,-14.383148323713066,0.0008413685022736618,0,0,50.0
PC1,clamp,-0.7000000000000001,-13.946840368672666,0.0008439046548641168,0,0,50.0
PC1,clamp,-0.65,-13.531283779885348,0.0008463870340942377,0,0,50.0
PC1,clamp,-0.6000000000000001,-13.134033512233556,0.0008488122566449145,0,0,50.0
PC1,clamp,-0.55,-12.75702814655397,0.0008511767825240194,0,0,50.0
PC1,clamp,-0.5,-12.39644708578258,0.0008534769083734592,0,0,50.0
PC1,clamp,-0.45,-12.05590070574746,0.000855708760574343,0,0,50.0
PC1,clamp,-0.4,-11.72581613122598,0.0008578682882500736,0,0,50.0
PC1,clamp,-0.35000000000000003,-11.416693675586512,0.0008599512561935558,0,0,50.0
PC1,clamp,-0.30000000000000004,-11.14262886897704,0.0008619532377029643,0,0,50.0
PC1,clamp,-0.25,-10.89883017356889,0.0008638696074335029,0,0,50.0
PC1,clamp,-0.2,-10.679260948257717,0.0008656955342096714,0,0,50.0
PC1,clamp,-0.15000000000000002,-10.481868179844826,0.0008674259740017161,0,0,50.0
PC1,clamp,-0.1,-10.24101207712817,0.0007617422573145312,0,0,15.0
PC1,clamp,-0.05,-10.09856730264131,0.00043622511356464547,0,0,15.0
PC1,clamp,0.0,-9.989389795401891,9.999999859862579e-05,0,1,15.0
PC1,clamp,0.05,-8.352712765192223,0.0,1,1,15.0
PC1,clamp,0.1,-8.311665939553754,0.0,1,1,15.0
PC1,clamp,0.15000000000000002,-8.303084810940238,0.0,1,1,15.0
PC1,clamp,0.2,-8.30827956315029,0.0,1,1,15.0
PC1,clamp,0.25,-8.332426900629919,0.0,1,1,15.0
PC1,clamp,0.30000000000000004,-8.410108175597141,0.0,1,1,15.0
PC1,clamp,0.35000000000000003,-8.54302732737203,0.0,1,1,15.0
PC1,clamp,0.4,-8.704178904830107,0.0,1,1,15.0
PC1,clamp,0.45,-8.889837026079961,0.0,1,1,15.0
PC1,clamp,0.5,-9.104704186124746,0.0,1,1,15.0
PC1,clamp,0.55,-9.314390557719186,0.0,1,1,15.0
PC1,clamp,0.6000000000000001,-9.595176874191868,0.0,1,1,15.0
PC1,clamp,0.65,-9.888164847965438,0.0,1,1,15.0
PC1,clamp,0.7000000000000001,-10.222495849576376,0.0,1,1,15.0
PC1,clamp,0.75,-10.590207818646867,0.0,1,1,15.0
PC1,clamp,0.8,-10.992704713976599,0.0,1,1,15.0
PC1,clamp,0.8500000000000001,-11.425133188693884,0.0,1,1,15.0
PC1,clamp,0.9,-11.892179390064872,0.0,1,1,15.0
PC1,clamp,0.9500000000000001,-12.391905502814655,0.0,1,1,15.0
PC1,clamp,1.0,-12.926785597458553,0.0,1,1,15.0
axis:clearance_mult,clamp,-1.0,-10.212280692676103,0.0,1,1,15.0
axis:clearance_mult,clamp,-0.9500000000000001,-9.951722988070522,0.0,1,1,15.0
axis:clearance_mult,clamp,-0.9,-9.709261564507091,0.0,1,1,15.0
axis:clearance_mult,clamp,-0.8500000000000001,-9.48617260919591,0.0,1,1,15.0
axis:clearance_mult,clamp,-0.8,-9.28962247412171,0.0,1,1,15.0
axis:clearance_mult,clamp,-0.75,-9.121669764335595,0.0,1,1,15.0
axis:clearance_mult,clamp,-0.7000000000000001,-8.987071004428401,0.0,1,1,15.0
axis:clearance_mult,clamp,-0.65,-8.874585001590777,0.0,1,1,15.0
axis:clearance_mult,clamp,-0.6000000000000001,-8.78360064286874,0.0,1,1,15.0
axis:clearance_mult,clamp,-0.55,-8.706647632907872,0.0,1,1,15.0
axis:clearance_mult,clamp,-0.5,-8.639365254167112,0.0,1,1,15.0
axis:clearance_mult,clamp,-0.45,-8.589110244286411,0.0,1,1,15.0
axis:clearance_mult,clamp,-0.4,-8.545226619560388,0.0,1,1,15.0
axis:clearance_mult,clamp,-0.35000000000000003,-8.517600379036601,0.0,1,1,15.0
axis:clearance_mult,clamp,-0.30000000000000004,-8.495494616196336,0.0,1,1,15.0
axis:clearance_mult,clamp,-0.25,-8.472006533036241,0.0,1,1,15.0
axis:clearance_mult,clamp,-0.2,-8.45289358257217,0.0,1,1,15.0
axis:clearance_mult,clamp,-0.15000000000000002,-8.435163825503938,0.0,1,1,15.0
axis:clearance_mult,clamp,-0.1,-8.42054813517242,0.0,1,1,15.0
axis:clearance_mult,clamp,-0.05,-8.417726097287776,0.0,1,1,15.0
axis:clearance_mult,clamp,0.0,-9.989389795401891,9.999999859862579e-05,0,1,15.0
axis:clearance_mult,clamp,0.05,-10.013202667862418,0.00037025345936433923,0,0,15.0
axis:clearance_mult,clamp,0.1,-10.025086010235086,0.000612470994854971,0,0,15.0
axis:clearance_mult,clamp,0.15000000000000002,-10.040825240121128,0.0008581605960230283,0,0,15.0
axis:clearance_mult,clamp,0.2,-10.064544596837816,0.000872592993791498,0,0,50.0
axis:clearance_mult,clamp,0.25,-10.09071017700233,0.0008726100403252939,0,0,50.0
axis:clearance_mult,clamp,0.30000000000000004,-10.118031910538665,0.0008726273312140659,0,0,50.0
axis:clearance_mult,clamp,0.35000000000000003,-10.154868612000428,0.0008726448699571242,0,0,50.0
axis:clearance_mult,clamp,0.4,-10.196659771310236,0.0008726626601094823,0,0,50.0
axis:clearance_mult,clamp,0.45,-10.242635533559348,0.0008726807052762367,0,0,50.0
axis:clearance_mult,clamp,0.5,-10.293003224057582,0.000872699009110157,0,0,50.0
axis:clearance_mult,clamp,0.55,-10.353322382509356,0.0008727175753202659,0,0,50.0
axis:clearance_mult,clamp,0.6000000000000001,-10.405421314226235,0.0008727364076675933,0,0,50.0
axis:clearance_mult,clamp,0.65,-10.478661494314462,0.0008727555099671064,0,0,50.0
axis:clearance_mult,clamp,0.7000000000000001,-10.557214473052461,0.0008727748860883492,0,0,50.0
axis:clearance_mult,clamp,0.75,-10.644480984781378,0.000872794539956501,0,0,50.0
axis:clearance_mult,clamp,0.8,-10.736771935065121,0.000872814475550137,0,0,50.0
axis:clearance_mult,clamp,0.8500000000000001,-10.83277859043276,0.0008728346969158859,0,0,50.0
axis:clearance_mult,clamp,0.9,-10.930898667126238,0.000872855208141105,0,0,50.0
axis:clearance_mult,clamp,0.9500000000000001,-11.03108254692087,0.0008728760133861563,0,0,50.0
axis:clearance_mult,clamp,1.0,-11.14614529360937,0.0008728971168608702,0,0,50.0
PC2,clamp,-1.0,-12.900025426849925,0.0,1,1,15.0
PC2,clamp,-0.9500000000000001,-12.217924556635333,0.0,1,1,15.0
PC2,clamp,-0.9,-11.533989072678988,0.0,1,1,15.0
PC2,clamp,-0.8500000000000001,-11.216500412872708,0.0,1,1,15.0
PC2,clamp,-0.8,-10.979768557643418,0.0,1,1,15.0
PC2,clamp,-0.75,-10.758368170102234,0.0,1,1,15.0
PC2,clamp,-0.7000000000000001,-10.500039664197233,0.0,1,1,15.0
PC2,clamp,-0.65,-10.359408687288528,0.0,1,1,15.0
PC2,clamp,-0.6000000000000001,-10.149619934896496,0.0,1,1,15.0
PC2,clamp,-0.55,-9.95405641750045,0.0,1,1,15.0
PC2,clamp,-0.5,-9.68923041617952,0.0,1,1,15.0
PC2,clamp,-0.45,-9.513493958075955,0.0,1,1,15.0
PC2,clamp,-0.4,-9.361675703202074,0.0,1,1,15.0
PC2,clamp,-0.35000000000000003,-9.215610278147,0.0,1,1,15.0
PC2,clamp,-0.30000000000000004,-9.079290595565984,0.0,1,1,15.0
PC2,clamp,-0.25,-8.962122037978586,0.0,1,1,15.0
PC2,clamp,-0.2,-8.852576151706046,0.0,1,1,15.0
PC2,clamp,-0.15000000000000002,-8.7421188844218,0.0,1,1,15.0
PC2,clamp,-0.1,-8.643032171132921,0.0,1,1,15.0
PC2,clamp,-0.05,-8.491172691243811,0.0,1,1,15.0
PC2,clamp,0.0,-9.989389795401891,9.999999859862579e-05,0,1,15.0
PC2,clamp,0.05,-9.93805619648555,0.0008678367878189419,0,0,50.0
PC2,clamp,0.1,-9.900708222050874,0.0008631523249239915,0,0,50.0
PC2,clamp,0.15000000000000002,-9.878394996167357,0.000858473444681468,0,0,50.0
PC2,clamp,0.2,-9.867468232788315,0.0008537997926531646,0,0,50.0
PC2,clamp,0.25,-9.871862792678996,0.0008491310094803249,0,0,50.0
PC2,clamp,0.30000000000000004,-9.895259404296034,0.0008444667312142115,0,0,50.0
PC2,clamp,0.35000000000000003,-9.95707220092403,0.000839806589413601,0,0,50.0
PC2,clamp,0.4,-10.025514017112718,0.0008351502113990406,0,0,50.0
PC2,clamp,0.45,-10.036754098193159,0.0008307033625434011,0,0,50.0
PC2,clamp,0.5,-10.126964349578468,0.0008265336994422923,0,0,50.0
PC2,clamp,0.55,-10.232261581854711,0.0008223762196480969,0,0,50.0
PC2,clamp,0.6000000000000001,-10.356586038735074,0.0008182307513655136,0,0,50.0
PC2,clamp,0.65,-10.476301335031252,0.0008140971216832448,0,0,50.0
PC2,clamp,0.7000000000000001,-10.624216071081666,0.000809975156642859,0,0,50.0
PC2,clamp,0.75,-10.758965804428177,0.0008058646813859988,0,0,50.0
PC2,clamp,0.8,-10.924936161972145,0.0008017655203623423,0,0,50.0
PC2,clamp,0.8500000000000001,-11.095485344132584,0.0007976774974198214,0,0,50.0
PC2,clamp,0.9,-11.311707821622297,0.0007936004359030448,0,0,50.0
PC2,clamp,0.9500000000000001,-11.501347722776094,0.0007895341589216526,0,0,50.0
PC2,clamp,1.0,-11.70872643038033,0.0007854784895455717,0,0,50.0
random2,clamp,-1.0,-19.671769174466696,0.0010738616981116876,0,0,50.0
random2,clamp,-0.9500000000000001,-18.738450490924713,0.001063216955142876,0,0,50.0
random2,clamp,-0.9,-17.837179020981132,0.0010525825469719205,0,0,50.0
random2,clamp,-0.8500000000000001,-16.974502445111646,0.0010419654468816445,0,0,50.0
random2,clamp,-0.8,-16.16143079014406,0.0010313721154122763,0,0,50.0
random2,clamp,-0.75,-15.412547662017333,0.0010208085298780052,0,0,50.0
random2,clamp,-0.7000000000000001,-14.682003534884771,0.0010102802127001647,0,0,50.0
random2,clamp,-0.65,-13.988235285708836,0.000999792258528234,0,0,50.0
random2,clamp,-0.6000000000000001,-13.33548765621102,0.0009893493599364225,0,0,50.0
random2,clamp,-0.55,-12.745572179558195,0.0009789558322182781,0,0,50.0
random2,clamp,-0.5,-12.196727306409079,0.0009686156364449147,0,0,50.0
random2,clamp,-0.45,-11.701153498129415,0.0009583324019743149,0,0,50.0
random2,clamp,-0.4,-11.268159952111738,0.0009481094471308894,0,0,50.0
random2,clamp,-0.35000000000000003,-10.889911614317178,0.0009379497992745659,0,0,50.0
random2,clamp,-0.30000000000000004,-10.582534315307274,0.0009278562136600348,0,0,50.0
random2,clamp,-0.25,-10.31848475091872,0.0009178311908330089,0,0,50.0
random2,clamp,-0.2,-10.116237185150972,0.0009078769937124953,0,0,50.0
random2,clamp,-0.15000000000000002,-9.985923885658675,0.0008987138995230925,0,0,50.0
random2,clamp,-0.1,-9.935253649597446,0.0008899903062519043,0,0,50.0
random2,clamp,-0.05,-9.922302905396222,0.0005832805676293241,0,0,15.0
random2,clamp,0.0,-9.989389795401891,9.999999859862579e-05,0,1,15.0
random2,clamp,0.05,-8.55968392472884,0.0,1,1,15.0
random2,clamp,0.1,-8.833736610861592,0.0,1,1,15.0
random2,clamp,0.15000000000000002,-9.110927437298642,0.0,1,1,15.0
random2,clamp,0.2,-9.46173775356684,0.0,1,1,15.0
random2,clamp,0.25,-9.88398066079868,0.0,1,1,15.0
random2,clamp,0.30000000000000004,-10.353487872913686,0.0,1,1,15.0
random2,clamp,0.35000000000000003,-10.889881789529838,0.0,1,1,15.0
random2,clamp,0.4,-11.493387649903127,0.0,1,1,15.0
random2,clamp,0.45,-12.167678514017382,0.0,1,1,15.0
random2,clamp,0.5,-12.886599976413155,0.0,1,1,15.0
random2,clamp,0.55,-13.671895539878985,0.0,1,1,15.0
random2,clamp,0.6000000000000001,-14.515187502196442,0.0,1,1,15.0
random2,clamp,0.65,-15.379274898277275,0.0,1,1,15.0
random2,clamp,0.7000000000000001,-16.306025045340327,0.0,1,1,15.0
random2,clamp,0.75,-17.2790402930758,0.0,1,1,15.0
random2,clamp,0.8,-18.29375873860378,0.0,1,1,15.0
random2,clamp,0.8500000000000001,-19.364516980639905,0.0,1,1,15.0
random2,clamp,0.9,-20.487426660701963,0.0,1,1,15.0
random2,clamp,0.9500000000000001,-21.649259435906387,0.0,1,1,15.0
random2,clamp,1.0,-22.84854587739361,0.0,1,1,15.0
random1,clamp,-1.0,-27.934796883303264,0.0009797124260372365,0,0,50.0
random1,clamp,-0.9500000000000001,-25.91350523903635,0.0009742095114221216,0,0,50.0
random1,clamp,-0.9,-24.03302007124254,0.0009687195705431423,0,0,50.0
random1,clamp,-0.8500000000000001,-22.256553182415427,0.0009632424816280083,0,0,50.0
random1,clamp,-0.8,-20.63136100169836,0.0009577781248281086,0,0,50.0
random1,clamp,-0.75,-19.15097155928089,0.0009523263823014378,0,0,50.0
random1,clamp,-0.7000000000000001,-17.774802883428276,0.0009468871382129782,0,0,50.0
random1,clamp,-0.65,-16.524805825458444,0.0009414602788768661,0,0,50.0
random1,clamp,-0.6000000000000001,-15.375540526248594,0.0009360456927289309,0,0,50.0
random1,clamp,-0.55,-14.355721760239533,0.0009306432704488825,0,0,50.0
random1,clamp,-0.5,-13.416772188699188,0.0009252529050134288,0,0,50.0
random1,clamp,-0.45,-12.588368023763334,0.0009198744917043505,0,0,50.0
random1,clamp,-0.4,-11.872635138423394,0.0009145079282783499,0,0,50.0
random1,clamp,-0.35000000000000003,-11.389570675612147,0.0009091531149146946,0,0,50.0
random1,clamp,-0.30000000000000004,-10.906276574477607,0.0009038099543676486,0,0,50.0
random1,clamp,-0.25,-10.526752753988305,0.0008984783519840248,0,0,50.0
random1,clamp,-0.2,-10.251792087454982,0.0008931582157920556,0,0,50.0
random1,clamp,-0.15000000000000002,-9.992213998834062,0.0008878494565655582,0,0,50.0
random1,clamp,-0.1,-9.897440893507312,0.0008825519878941515,0,0,50.0
random1,clamp,-0.05,-9.894117669367322,0.0008772657262545077,0,0,50.0
random1,clamp,0.0,-9.989389795401891,9.999999859862579e-05,0,1,15.0
random1,clamp,0.05,-8.609816468967074,0.0,1,1,15.0
random1,clamp,0.1,-8.895395355971486,0.0,1,1,15.0
random1,clamp,0.15000000000000002,-9.278289324357512,0.0,1,1,15.0
random1,clamp,0.2,-9.748370538068265,0.0,1,1,15.0
random1,clamp,0.25,-10.31762538324829,0.0,1,1,15.0
random1,clamp,0.30000000000000004,-10.968453796744344,0.0,1,1,15.0
random1,clamp,0.35000000000000003,-11.692781793351877,0.0,1,1,15.0
random1,clamp,0.4,-12.507702439455791,0.0,1,1,15.0
random1,clamp,0.45,-13.557744894744097,0.0,1,1,15.0
random1,clamp,0.5,-14.552639375396012,0.0,1,1,15.0
random1,clamp,0.55,-15.617846185551851,0.0,1,1,15.0
random1,clamp,0.6000000000000001,-16.747026211277856,0.0,1,1,15.0
random1,clamp,0.65,-17.923240679760532,0.0,1,1,15.0
random1,clamp,0.7000000000000001,-19.158304658150836,0.0,1,1,15.0
random1,clamp,0.75,-20.453534929399233,0.0,1,1,15.0
random1,clamp,0.8,-21.794493361814226,0.0,1,1,15.0
random1,clamp,0.8500000000000001,-24.295504233760525,0.0,1,1,15.0
random1,clamp,0.9,-25.752726411439575,0.0,1,1,15.0
random1,clamp,0.9500000000000001,-27.068185232977626,0.0,1,1,15.0
random1,clamp,1.0,-28.526001912125302,0.0,1,1,15.0
PC3,clamp,-1.0,-17.970815863331783,0.0011026620635172506,0,0,50.0
PC3,clamp,-0.9500000000000001,-17.191396554502766,0.0010904909240744235,0,0,50.0
PC3,clamp,-0.9,-16.461894486952474,0.0010783241934787966,0,0,50.0
PC3,clamp,-0.8500000000000001,-15.779413184310672,0.0010661725887831147,0,0,50.0
PC3,clamp,-0.8,-15.093757672917434,0.0010540459349765783,0,0,50.0
PC3,clamp,-0.75,-14.457253306327576,0.0010419532250310378,0,0,50.0
PC3,clamp,-0.7000000000000001,-13.873948859255178,0.0010299030814951969,0,0,50.0
PC3,clamp,-0.65,-13.342961049069904,0.0010179039344426447,0,0,50.0
PC3,clamp,-0.6000000000000001,-12.82192129556009,0.001005961201952421,0,0,50.0
PC3,clamp,-0.55,-12.335184661661568,0.000994081090469185,0,0,50.0
PC3,clamp,-0.5,-11.892069464948182,0.0009822692286828606,0,0,50.0
PC3,clamp,-0.45,-11.479841776232604,0.0009705307096030237,0,0,50.0
PC3,clamp,-0.4,-11.114938282899121,0.0009588701302028817,0,0,50.0
PC3,clamp,-0.35000000000000003,-10.807188646846019,0.0009472916280018535,0,0,50.0
PC3,clamp,-0.30000000000000004,-10.550357403693273,0.0009357989157308159,0,0,50.0
PC3,clamp,-0.25,-10.340366370063881,0.000924395313377971,0,0,50.0
PC3,clamp,-0.2,-10.158065847964867,0.0009130837780243588,0,0,50.0
PC3,clamp,-0.15000000000000002,-10.029561762250657,0.0009025294411413194,0,0,50.0
PC3,clamp,-0.1,-9.951649447738195,0.0008925180793039133,0,0,50.0
PC3,clamp,-0.05,-9.946502249857023,0.0005934325689043768,0,0,15.0
PC3,clamp,0.0,-9.989389795401891,9.999999859862579e-05,0,1,15.0
PC3,clamp,0.05,-8.593052642022572,0.0,1,1,15.0
PC3,clamp,0.1,-8.76118927411376,0.0,1,1,15.0
PC3,clamp,0.15000000000000002,-8.985293717960285,0.0,1,1,15.0
PC3,clamp,0.2,-9.26722306662477,0.0,1,1,15.0
PC3,clamp,0.25,-9.640290892964998,0.0,1,1,15.0
PC3,clamp,0.30000000000000004,-10.063749853303994,0.0,1,1,15.0
PC3,clamp,0.35000000000000003,-10.519867555855576,0.0,1,1,15.0
PC3,clamp,0.4,-11.01896294244553,0.0,1,1,15.0
PC3,clamp,0.45,-11.572637044399082,0.0,1,1,15.0
PC3,clamp,0.5,-12.162841619326564,0.0,1,1,15.0
PC3,clamp,0.55,-12.809527332370184,0.0,1,1,15.0
PC3,clamp,0.6000000000000001,-13.466779707310323,0.0,1,1,15.0
PC3,clamp,0.65,-14.1475951786727,0.0,1,1,15.0
PC3,clamp,0.7000000000000001,-14.843556897388176,0.0,1,1,15.0
PC3,clamp,0.75,-15.55908039101386,0.0,1,1,15.0
PC3,clamp,0.8,-16.29135085511793,0.0,1,1,15.0
PC3,clamp,0.8500000000000001,-17.03942194574381,0.0,1,1,15.0
PC3,clamp,0.9,-17.798754878310373,0.0,1,1,15.0
PC3,clamp,0.9500000000000001,-18.568305280096038,0.0,1,1,15.0
PC3,clamp,1.0,-19.357766988760062,0.0,1,1,15.0
random3,clamp,-1.0,-14.026679265169324,0.000757625088147017,0,0,50.0
random3,clamp,-0.9500000000000001,-13.658432634420162,0.0007634908679716633,0,0,50.0
random3,clamp,-0.9,-13.309985995639304,0.0007693588958456348,0,0,50.0
random3,clamp,-0.8500000000000001,-12.976090529015963,0.000775226808103516,0,0,50.0
random3,clamp,-0.8,-12.656191234828604,0.00078109211619554,0,0,50.0
random3,clamp,-0.75,-12.350519638030196,0.0007869522018513487,0,0,50.0
random3,clamp,-0.7000000000000001,-12.060723722689227,0.0007928043121540698,0,0,50.0
random3,clamp,-0.65,-11.790787954322568,0.0007986455545337588,0,0,50.0
random3,clamp,-0.6000000000000001,-11.54060727544605,0.0008044728916550756,0,0,50.0
random3,clamp,-0.55,-11.294488408952375,0.000810283136368964,0,0,50.0
random3,clamp,-0.5,-11.079431441801173,0.0008160729464100285,0,0,50.0
random3,clamp,-0.45,-10.883944283315522,0.0008218388192644964,0,0,50.0
random3,clamp,-0.4,-10.7079207712273,0.0008275770869187773,0,0,50.0
random3,clamp,-0.35000000000000003,-10.547720638146892,0.0008332839106843401,0,0,50.0
random3,clamp,-0.30000000000000004,-10.40462097104621,0.0008389552759345421,0,0,50.0
random3,clamp,-0.25,-10.2762074523129,0.0008445869870715708,0,0,50.0
random3,clamp,-0.2,-10.194912545793324,0.0008501746624440721,0,0,50.0
random3,clamp,-0.15000000000000002,-10.135372332560063,0.0008557137294439123,0,0,50.0
random3,clamp,-0.1,-10.090055645435749,0.0008611994197406632,0,0,50.0
random3,clamp,-0.05,-9.99585712432145,0.0008014544223511751,0,0,15.0
random3,clamp,0.0,-9.989389795401891,9.999999859862579e-05,0,1,15.0
random3,clamp,0.05,-8.438686186986029,0.0,1,1,15.0
random3,clamp,0.1,-8.472391367818208,0.0,1,1,15.0
random3,clamp,0.15000000000000002,-8.519267819464021,0.0,1,1,15.0
random3,clamp,0.2,-8.577063855659752,0.0,1,1,15.0
random3,clamp,0.25,-8.65364170136013,0.0,1,1,15.0
random3,clamp,0.30000000000000004,-8.73836819098109,0.0,1,1,15.0
random3,clamp,0.35000000000000003,-8.829686220210204,0.0,1,1,15.0
random3,clamp,0.4,-8.926873471376537,0.0,1,1,15.0
random3,clamp,0.45,-9.028707400306953,0.0,1,1,15.0
random3,clamp,0.5,-9.141036422639736,0.0,1,1,15.0
random3,clamp,0.55,-9.258460808128696,0.0,1,1,15.0
random3,clamp,0.6000000000000001,-9.370194062327572,0.0,1,1,15.0
random3,clamp,0.65,-9.498565073550209,0.0,1,1,15.0
random3,clamp,0.7000000000000001,-9.634577969125452,0.0,1,1,15.0
random3,clamp,0.75,-9.782958505281439,0.0,1,1,15.0
random3,clamp,0.8,-9.940549288043009,0.0,1,1,15.0
random3,clamp,0.8500000000000001,-10.1047550962796,0.0,1,1,15.0
random3,clamp,0.9,-10.27545745179518,0.0,1,1,15.0
random3,clamp,0.9500000000000001,-10.44655451311426,0.0,1,1,15.0
random3,clamp,1.0,-10.620748488729674,0.0,1,1,15.0
