reaction,members,name,costed,reversible,is_atp_synthase,translocates,kind,ion_per_flux_to_outer,flux,ion_to_outer,reaction_string,state,model
arm_r_0958,arm_r_0958 r_0958No1 r_0958No2,pyruvate carboxylase (arm),True,False,False,False,carrier,2.0,1.5361063731298645,3.072212746259729,s_0434 + s_0445 + s_1399 --> pmet_r_0958 ; pmet_r_0958 + 4.942048158520347e-06 prot_P32327 --> s_0394 + s_0794 + s_1271 + s_1322 ; pmet_r_0958 + 4.803235950123343e-06 prot_P11154 --> s_0394 + s_0794 + s_1271 + s_1322,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
arm_r_0091,arm_r_0091 r_0091No1 r_0091No2,6-phosphogluconolactonase (arm),True,False,False,False,carrier,2.0,1.449961472140132,2.899922944280264,s_0335 + s_0803 --> pmet_r_0091 ; pmet_r_0091 + 2.8821487764833698e-05 prot_P53315 --> s_0340 + s_0794 ; pmet_r_0091 + 2.9652286331915094e-05 prot_P38858 --> s_0340 + s_0794,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0568No1,r_0568No1,inorganic diphosphatase (No1),True,False,False,False,carrier,1.0,2.6127114989460485,2.6127114989460485,1.904346572081622e-06 prot_P00817 + s_0633 + s_0803 --> s_0794 + 2.0 s_1322,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
arm_r_0471,arm_r_0471 r_0471No1 r_0471No2,glutamate dehydrogenase (NADP) (arm),True,False,False,False,redox,-1.0,2.5577617036917832,-2.5577617036917832,s_0180 + s_0419 + s_0794 + s_1212 --> pmet_r_0471 ; pmet_r_0471 + 1.0734737880047261e-08 prot_P39708 --> s_0803 + s_0991 + s_1207 ; pmet_r_0471 + 1.2561669627683132e-08 prot_P07262 --> s_0803 + s_0991 + s_1207,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
NGAM,NGAM,NGAM,False,False,False,False,carrier,1.0,1.6838341960517724,1.6838341960517724,s_0434 + s_0803 --> s_0394 + s_0794 + s_1322,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_1667,r_1667,bicarbonate formation,False,False,False,False,carrier,1.0,1.6656453546381278,1.6656453546381278,s_0456 + s_0803 --> s_0445 + s_0794,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0466No1,r_0466No1,glucose 6-phosphate dehydrogenase (No1),True,False,False,False,redox,1.0,1.449961472140132,1.449961472140132,5.689697237116549e-07 prot_P11412 + s_0568 + s_1207 --> s_0335 + s_0794 + s_1212,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0153No1,r_0153No1,adenylosuccinate synthase (No1),True,False,False,False,carrier,2.0,0.6004243728915061,1.2008487457830122,5.919147526253618e-05 prot_P80210 + s_0785 + s_0849 + s_0973 --> s_0393 + s_0739 + 2.0 s_0794 + s_1322,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0143No1,r_0143No1,adenosine monophosphate deaminase (No1),True,False,False,False,carrier,-1.0,0.5566217217486882,-0.5566217217486882,2.1169657453857523e-06 prot_P15274 + s_0423 + s_0794 + s_0803 --> s_0419 + s_0849,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_1137,r_1137,D-lactate transport,False,False,False,True,carrier,-1.0,0.5417205803245209,-0.5417205803245209,s_0025 + s_0794 --> s_0027 + s_0799,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
arm_r_0510,arm_r_0510 r_0510No1 r_0510No2 r_0510No3 r_0510No4,glycogen (starch) synthase (arm),True,False,False,False,carrier,4.0,0.1295989818288226,0.5183959273152904,s_0803 + s_1543 --> pmet_r_0510 ; pmet_r_0510 + 1.7963529426748388e-06 prot_P23337 + 1.7965020456537116e-06 prot_P47011 --> s_0773 + s_0794 + s_1538 ; pmet_r_0510 + 1.4953007927664717e-06 prot_P23337 + 1.4953014696783983e-06 prot_P36143 --> s_0773 + s_0794 + s_1538 ; pmet_r_0510 + 1.7105484535805569,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
arm_r_0005,arm_r_0005 r_0005No1 r_0005No2,"1,3-beta-glucan synthase (arm)",True,False,False,False,carrier,2.0,0.2126073171525487,0.4252146343050974,s_1543 --> pmet_r_0005 ; pmet_r_0005 + 2.1260381648628817e-05 prot_P40989 --> s_0001 + s_0794 + s_1538 ; pmet_r_0005 + 2.1472031686759838e-05 prot_P38631 --> s_0001 + s_0794 + s_1538,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
arm_r_0891,arm_r_0891 r_0891No1 r_0891No2,phosphoglycerate dehydrogenase (arm),True,False,False,False,redox,2.0,0.21128463707867268,0.42256927415734535,s_0260 + s_1198 --> pmet_r_0891 ; pmet_r_0891 + 1.0194348840906712e-07 prot_P40054 --> s_0258 + s_0794 + s_1203 ; pmet_r_0891 + 1.0194348840906712e-07 prot_P40510 --> s_0258 + s_0794 + s_1203,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_1239,r_1239,oxaloacetate transport,False,False,False,True,carrier,-1.0,0.42088380022467914,-0.42088380022467914,s_0794 + s_1271 --> s_0799 + s_1273,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_1084No1,r_1084No1,UTP-glucose-1-phosphate uridylyltransferase (No1),True,False,False,False,carrier,-1.0,0.41909086370759274,-0.41909086370759274,1.1390719938672359e-05 prot_P32861 + s_0567 + s_0794 + s_1559 --> s_0633 + s_1543,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
arm_r_0250,arm_r_0250 r_0250No1 r_0250No2,carbamoyl-phosphate synthase (glutamine-hydrolysing) (arm),True,False,False,False,carrier,4.0,0.10298623389113706,0.41194493556454825,2.0 s_0434 + s_0445 + s_0803 + s_0999 --> pmet_r_0250 ; pmet_r_0250 + 1.1562169456680397e-07 prot_P03965 + 1.3530830310505718e-07 prot_P07258 --> 2.0 s_0394 + s_0455 + 2.0 s_0794 + s_0991 + s_1322 ; pmet_r_0250 + 6.911134228694532e-07 prot_P07259 --> 2.0 s_0394 + s_0455 + 2.0 s_0794 + s_0991 + s_132,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
arm_r_0916,arm_r_0916 r_0916No1 r_0916No2 r_0916No3,phosphoribosylpyrophosphate synthetase (arm),True,False,False,False,carrier,3.0,0.10847697042426269,0.32543091127278806,s_0434 + s_1408 --> pmet_r_0916 ; pmet_r_0916 + 4.886797407571193e-06 prot_P38063 + 5.29893255845234e-06 prot_Q12265 --> s_0423 + s_0794 + s_1386 ; pmet_r_0916 + 4.88682590850015e-06 prot_P38620 + 5.29893255845234e-06 prot_Q12265 --> s_0423 + s_0794 + s_1386 ; pmet_r_0916 + 4.886665512922225e-06 pro,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0476No1,r_0476No1,glutamine synthetase (No1),True,False,False,False,carrier,1.0,0.30952168747536385,0.30952168747536385,2.266221872682062e-06 prot_P32288 + s_0419 + s_0434 + s_0991 --> s_0394 + s_0794 + s_0999 + s_1322,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0219No1,r_0219No1,aspartate-semialdehyde dehydrogenase (No1),True,False,False,False,redox,-1.0,0.21413910958105298,-0.21413910958105298,8.57383904883316e-07 prot_P13663 + s_0295 + s_0794 + s_1212 --> s_0978 + s_1207 + s_1322,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0546No1,r_0546No1,homoserine dehydrogenase (NADH) (No1),True,False,False,False,redox,-1.0,0.21413910958105298,-0.21413910958105298,1.362045586188888e-05 prot_P31116 + s_0794 + s_0978 + s_1203 --> s_1014 + s_1198,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0722No1,r_0722No1,mannose-1-phosphate guanylyltransferase (No1),True,False,False,False,carrier,-1.0,0.20207244799223367,-0.20207244799223367,1.5702828101054632e-06 prot_P41940 + s_0573 + s_0785 + s_0794 --> s_0633 + s_0743,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_1825_REV,r_1825_REV,H+ diffusion (reversible),False,False,False,True,pure_ion_transport,1.0,0.20165848349194027,0.20165848349194027,s_0795 --> s_0794,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0548No1,r_0548No1,homoserine kinase (No1),True,False,False,False,carrier,1.0,0.19319406769708042,0.19319406769708042,6.920849355111192e-06 prot_P17423 + s_0434 + s_1014 --> s_0394 + s_0794 + s_1238,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0957No1,r_0957No1,pyrroline-5-carboxylate reductase (No1),True,False,False,False,redox,-2.0,0.06804040233314161,-0.13608080466628322,8.044686278558377e-08 prot_P32263 + s_0118 + 2.0 s_0794 + s_1212 --> s_1035 + s_1207,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0029No1,r_0029No1,2-oxo-4-methyl-3-carboxypentanoate decarboxylation (No1),True,False,False,False,carrier,-1.0,0.12244793716783955,-0.12244793716783955,2.6014461374440046e-07 prot_P47176 + s_0010 + s_0794 --> s_0291 + s_0456,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0061No1,r_0061No1,3-isopropylmalate dehydrogenase (No1),True,False,False,False,redox,1.0,0.12244793716783955,0.12244793716783955,1.6407143936637214e-05 prot_P04173 + s_0009 + s_1198 --> s_0010 + s_0794 + s_1203,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_1027No1,r_1027No1,sulfite reductase (NADPH2) (No1),True,False,False,False,redox,-5.0,0.02367161538366124,-0.11835807691830622,1.971470846504874e-06 prot_P39692 + 1.9008103317371353e-06 prot_P47169 + 5.0 s_0794 + 3.0 s_1212 + s_1469 --> 3.0 s_0803 + s_0841 + 3.0 s_1207,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0678No1,r_0678No1,L-aminoadipate-semialdehyde dehydrogenase (NADPH) (No1),True,False,False,False,redox,-1.0,0.1182341417592297,-0.1182341417592297,4.492770656489701e-06 prot_P07702 + 4.660793512486788e-06 prot_P50113 + s_0434 + s_0794 + s_0953 + s_1212 --> s_0423 + s_0633 + s_0959 + s_1207,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0988No1,r_0988No1,"saccharopine dehydrogenase (NAD, L-lysine forming) (No1)",True,False,False,False,redox,1.0,0.1182341417592297,0.1182341417592297,1.6359039836032958e-05 prot_P38998 + s_0803 + s_1038 + s_1198 --> s_0180 + s_0794 + s_1025 + s_1203,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0989No1,r_0989No1,"saccharopine dehydrogenase (NADP, L-glutamate forming) (No1)",True,False,False,False,redox,-1.0,0.1182341417592297,-0.1182341417592297,8.471071167185474e-08 prot_P38999 + s_0794 + s_0959 + s_0991 + s_1212 --> s_0803 + s_1038 + s_1207,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0996No1,r_0996No1,shikimate dehydrogenase (No1),True,False,False,False,redox,-1.0,0.10918687514662616,-0.10918687514662616,8.582677025850916e-07 prot_P08566 + s_0211 + s_0794 + s_1212 --> s_1207 + s_1429,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0997No1,r_0997No1,shikimate kinase (No1),True,False,False,False,carrier,1.0,0.10918687514662616,0.10918687514662616,6.597431639030259e-07 prot_P08566 + s_0434 + s_1429 --> s_0261 + s_0394 + s_0794,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
arm_r_0883,arm_r_0883 r_0883No1 r_0883No2,phosphoadenylyl-sulfate reductase (thioredoxin) (arm),True,False,False,False,carrier,4.0,0.02367161538366125,0.094686461534645,s_0201 + s_1616 --> pmet_r_0883 ; pmet_r_0883 + 9.191543127407482e-05 prot_P18408 + 0.00010631488050611783 prot_P22803 --> s_0390 + 2.0 s_0794 + s_1469 + s_1620 ; pmet_r_0883 + 9.191543127407482e-05 prot_P18408 + 9.681026165651273e-05 prot_P22217 --> s_0390 + 2.0 s_0794 + s_1469 + s_1620,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0725No1,r_0725No1,methenyltetrahydrofolate cyclohydrolase (No1),True,False,False,False,carrier,1.0,0.0919198197980273,0.0919198197980273,2.1084674669485216e-06 prot_P07245 + s_0304 + s_0803 --> s_0120 + s_0794,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
arm_r_0211,arm_r_0211 r_0211No1 r_0211No2,asparagine synthase (glutamine-hydrolysing) (arm),True,False,False,False,carrier,2.0,0.04201401892702187,0.08402803785404374,s_0434 + s_0803 + s_0973 + s_0999 --> pmet_r_0211 ; pmet_r_0211 + 4.8770217909154285e-05 prot_P49090 --> s_0423 + s_0633 + s_0794 + s_0969 + s_0991 ; pmet_r_0211 + 5.0584307980636574e-05 prot_P49089 --> s_0423 + s_0633 + s_0794 + s_0969 + s_0991,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0536No1,r_0536No1,histidinol dehydrogenase (No1),True,False,False,False,redox,3.0,0.02738967015596411,0.08216901046789234,8.067731703767277e-06 prot_P00815 + s_0803 + s_1010 + 2.0 s_1198 --> 3.0 s_0794 + s_1006 + 2.0 s_1203,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_2140No1,r_2140No1,fatty-acyl-CoA synthase (n-C16:0CoA) (No1),True,False,False,False,redox,-21.0,0.003694686683329131,-0.07758842034991176,0.00018523513119568413 prot_P07149 + 0.0001852346471536803 prot_P19097 + s_0373 + 21.0 s_0794 + 7.0 s_1101 + 14.0 s_1212 --> 7.0 s_0456 + 7.0 s_0529 + 7.0 s_0803 + 14.0 s_1207 + s_1302,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_1244,r_1244,phosphate transport,False,False,False,True,carrier,1.0,0.0719319173642549,0.0719319173642549,s_0796 + s_1324 --> s_0794 + s_1322,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0006,r_0006,"1,6-beta-glucan synthase",False,False,False,False,carrier,1.0,0.07103573893105378,0.07103573893105378,s_1543 --> s_0004 + s_0794 + s_1538,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_1887,r_1887,L-glutamate 5-semialdehyde dehydratase,False,False,False,False,carrier,1.0,0.06804040233314161,0.06804040233314161,s_0997 --> s_0118 + s_0794 + s_0803,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0473No1,r_0473No1,glutamate-5-semialdehyde dehydrogenase (No1),True,False,False,False,redox,-1.0,0.06804040233314161,-0.06804040233314161,6.898033581105867e-07 prot_P54885 + s_0794 + s_0986 + s_1212 --> s_0997 + s_1207 + s_1322,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0941No1,r_0941No1,prolyl-tRNA synthetase (No1),True,False,False,False,carrier,1.0,0.06804040233314161,0.06804040233314161,5.2950511472580245e-05 prot_P38708 + s_0434 + s_1035 + s_1606 --> s_0423 + s_0633 + s_0794 + s_1379,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_1237,r_1237,ornithine transport,False,False,False,True,carrier,-1.0,0.06638793354545147,-0.06638793354545147,s_0794 + s_1268 --> s_0799 + s_1266,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0208No1,r_0208No1,argininosuccinate synthase (No1),True,False,False,False,carrier,1.0,0.06638793354545147,0.06638793354545147,1.4154301502781134e-09 prot_P22768 + s_0434 + s_0973 + s_0979 --> s_0015 + s_0423 + s_0633 + s_0794,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0816No1,r_0816No1,ornithine carbamoyltransferase (No1),True,False,False,False,carrier,1.0,0.06638793354545147,0.06638793354545147,6.895880712213637e-08 prot_P05150 + s_0455 + s_1266 --> s_0794 + s_0979 + s_1322,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0855No1,r_0855No1,phopshoribosylaminoimidazole synthetase (No1),True,False,False,False,carrier,2.0,0.032756471530012994,0.06551294306002599,0.0003077707724310728 prot_P07244 + s_0302 + s_0434 --> s_0300 + s_0394 + 2.0 s_0794 + s_1322,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0173No1,r_0173No1,"aldehyde dehydrogenase (acetaldehyde, NADP) (No1)",True,False,False,False,redox,2.0,0.03024768425027573,0.06049536850055146,1.3982848485580726e-05 prot_P54115 + s_0359 + s_0803 + s_1207 --> s_0362 + 2.0 s_0794 + s_1212,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
arm_r_0307,arm_r_0307 r_0307No1 r_0307No2,CTP synthase (NH3) (arm),True,False,False,False,carrier,4.0,0.014791537300652309,0.059166149202609236,s_0419 + s_0434 + s_1559 --> pmet_r_0307 ; pmet_r_0307 + 2.118020557047833e-05 prot_P28274 --> s_0394 + s_0539 + 2.0 s_0794 + s_1322 ; pmet_r_0307 + 2.059577314115974e-05 prot_P38627 --> s_0394 + s_0539 + 2.0 s_0794 + s_1322,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0938No1,r_0938No1,prephenate dehydratase (No1),True,False,False,False,carrier,-1.0,0.05531639266792752,-0.05531639266792752,1.6644496903776449e-07 prot_P32452 + s_0794 + s_1377 --> s_0456 + s_0803 + s_0951,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
arm_r_0080,arm_r_0080 r_0080No1 r_0080No2,"5,10-methylenetetrahydrofolate reductase (NADPH) (arm)",True,False,False,False,redox,-2.0,0.025098868610109716,-0.05019773722021943,s_0306 + 2.0 s_0794 + s_1212 --> pmet_r_0080 ; pmet_r_0080 + 2.1177260415806885e-06 prot_P53128 --> s_0322 + s_1207 ; pmet_r_0080 + 1.853267908480067e-06 prot_P46151 --> s_0322 + s_1207,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
arm_r_0565,arm_r_0565 r_0565No1 r_0565No2 r_0565No3,IMP dehydrogenase (arm),True,False,False,False,redox,3.0,0.016343490543159245,0.04903047162947774,s_0803 + s_0849 + s_1198 --> pmet_r_0565 ; pmet_r_0565 + 0.0007413071972106765 prot_P38697 --> s_0794 + s_1203 + s_1565 ; pmet_r_0565 + 0.000720487542729849 prot_P50095 --> s_0794 + s_1203 + s_1565 ; pmet_r_0565 + 0.0007416608298152536 prot_P50094 --> s_0794 + s_1203 + s_1565,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0214No1,r_0214No1,aspartate carbamoyltransferase (No1),True,False,False,False,carrier,1.0,0.036598300345685585,0.036598300345685585,6.911134228694532e-07 prot_P07259 + s_0455 + s_0973 --> s_0794 + s_1194 + s_1322,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0821No1,r_0821No1,orotidine-5'-phosphate decarboxylase (No1),True,False,False,False,carrier,-1.0,0.036598300345685585,-0.036598300345685585,5.396842962009488e-07 prot_P03962 + s_0794 + s_1270 --> s_0456 + s_1545,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0349_REVNo1,r_0349_REVNo1,dihydroorotase (reversible) (No1),True,False,False,False,carrier,-1.0,0.036598300345685585,-0.036598300345685585,1.5771814905306106e-06 prot_P20051 + s_0794 + s_1194 --> s_0061 + s_0803,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0079No1,r_0079No1,5'-phosphoribosylformyl glycinamidine synthetase (No1),True,False,False,False,carrier,1.0,0.032756471530012994,0.032756471530012994,5.6889849287134594e-05 prot_P38972 + s_0301 + s_0434 + s_0803 + s_0999 --> s_0302 + s_0394 + s_0794 + s_0991 + s_1322,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0499No1,r_0499No1,glycinamide ribotide transformylase (No1),True,False,False,False,carrier,1.0,0.032756471530012994,0.032756471530012994,7.689273742401114e-06 prot_P04161 + s_0120 + s_0325 --> s_0301 + s_0794 + s_1487,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0908No1,r_0908No1,phosphoribosyl amino imidazolesuccinocarbozamide synthetase (No1),True,False,False,False,carrier,1.0,0.032756471530012994,0.032756471530012994,6.162516981687147e-06 prot_P27616 + s_0434 + s_0973 + s_1364 --> s_0299 + s_0394 + s_0794 + s_1322,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0911No1,r_0911No1,phosphoribosylaminoimidazole-carboxylase (No1),True,False,False,False,carrier,1.0,0.032756471530012994,0.032756471530012994,3.742781259083778e-06 prot_P21264 + s_0300 + s_0434 + s_0456 + s_0803 --> s_0394 + s_0794 + s_1322 + s_1364,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0914No1,r_0914No1,phosphoribosylglycinamidine synthetase (No1),True,False,False,False,carrier,1.0,0.032756471530012994,0.032756471530012994,0.0003077707724310728 prot_P07244 + s_0327 + s_0434 + s_1003 --> s_0325 + s_0394 + s_0794 + s_1322,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0514No1,r_0514No1,GMP synthase (No1),True,False,False,False,carrier,2.0,0.016343490543159245,0.03268698108631849,9.260456098536328e-05 prot_P38625 + s_0434 + s_0803 + s_0999 + s_1565 --> s_0423 + s_0633 + s_0782 + 2.0 s_0794 + s_0991,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
arm_r_1038,arm_r_1038 r_1038No1 r_1038No2 r_1038No3,thioredoxin reductase (NADPH) (arm),True,False,False,False,redox,-1.0,0.02764249788048066,-0.02764249788048066,s_0794 + s_1212 + s_1620 --> pmet_r_1038 ; pmet_r_1038 + 1.1174236689832203e-05 prot_P22803 + 9.236969897408885e-06 prot_P29509 --> s_1207 + s_1616 ; pmet_r_1038 + 1.0175252726660498e-05 prot_P22217 + 9.236969897408885e-06 prot_P29509 --> s_1207 + s_1616 ; pmet_r_1038 + 9.236969897408885e-06 prot_P2,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0563No1,r_0563No1,Imidazole-glycerol-3-phosphate synthase (No1),True,False,False,False,carrier,1.0,0.02738967015596411,0.02738967015596411,2.7929758394274826e-06 prot_P33734 + s_0312 + s_0999 --> s_0403 + s_0550 + s_0794 + s_0991,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0910No1,r_0910No1,phosphoribosyl-ATP pyrophosphatase (No1),True,False,False,False,carrier,1.0,0.02738967015596411,0.02738967015596411,8.067731703767277e-06 prot_P00815 + s_0326 + s_0803 --> s_0078 + s_0633 + s_0794,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
r_0109No1,r_0109No1,"acetyl-CoA carboxylase, reaction (No1)",True,False,False,False,carrier,1.0,0.02655274761712629,0.02655274761712629,1.2723940844933274e-09 prot_P48445 + 8.005393483798908e-10 prot_Q00955 + s_0373 + s_0434 + s_0445 --> s_0394 + s_0794 + s_1101 + s_1322,anaerobic_etcpy_30C,ecYeast7_v1.0_batch_minimal_thermo_anaerobic.mat
