rung,experiment,strain,quantity,before,after,abs_change,rel_change
B2,transfer_candida_B2_grounded_budget,cduobushaemulonii_draft,pool_binding_ratio,27.438835870700267,27.4388358707004,1.3500311979441904e-13,4.920147502998772e-15
B2,transfer_candida_B2_grounded_budget,cduobushaemulonii_draft,mu_all_caps_free_model,2.044991485091809,2.0449914850918107,1.7763568394002505e-15,8.68637768103226e-16
B2,transfer_candida_B2_grounded_budget,cduobushaemulonii_draft,all_caps_ratio,27.438835870700267,27.4388358707004,1.3500311979441904e-13,4.920147502998772e-15
B2,transfer_candida_B2_grounded_budget,cduobushaemulonii_draft,fit_r2,-0.3319309923248923,-0.3319309923248774,1.4932499681208355e-14,4.498675937615522e-14
B2,transfer_candida_B2_grounded_budget,cduobushaemulonii_draft,descr_rmax,0.5648500423032154,0.5648500423032107,-4.773959005888173e-15,8.451728155002029e-15
B2,transfer_candida_B2_grounded_budget,cduobushaemulonii_draft,descr_CTmin_C,17.272317787834346,17.272317787834307,-3.907985046680551e-14,2.2625712974277934e-15
B2,transfer_candida_B2_grounded_budget,cduobushaemulonii_draft,descr_Ea_eV,1.2406629980674764,1.240662998067461,-1.532107773982716e-14,1.2349105086306352e-14
B2,transfer_candida_B2_grounded_budget,cduobushaemulonii_draft,mu_22C,0.1352853451806219,0.1352853451806213,-6.106226635438361e-16,4.513590609009296e-15
B2,transfer_candida_B2_grounded_budget,cduobushaemulonii_draft,mu_24C,0.2183987965451327,0.2183987965451319,-8.049116928532385e-16,3.685513407519631e-15
B2,transfer_candida_B2_grounded_budget,cduobushaemulonii_draft,mu_26C,0.3130555453521652,0.3130555453521638,-1.3877787807814457e-15,4.433011334203626e-15
B2,transfer_candida_B2_grounded_budget,cduobushaemulonii_draft,mu_28C,0.4032071736462116,0.403207173646214,2.3869795029440866e-15,5.919982725898889e-15
B2,transfer_candida_B2_grounded_budget,cduobushaemulonii_draft,mu_30C,0.4763405121428854,0.4763405121428833,-2.1094237467877974e-15,4.428394589614592e-15
B2,transfer_candida_B2_grounded_budget,cduobushaemulonii_draft,mu_32C,0.5271063686129109,0.5271063686129196,8.659739592076221e-15,1.64288274772025e-14
B2,transfer_candida_B2_grounded_budget,cduobushaemulonii_draft,mu_34C,0.5551692286034782,0.5551692286034757,-2.4424906541753444e-15,4.399542568883729e-15
B2,transfer_candida_B2_grounded_budget,cduobushaemulonii_draft,mu_36C,0.5647131485827094,0.5647131485827064,-2.9976021664879227e-15,5.308185534569478e-15
B2,transfer_candida_B2_grounded_budget,cduobushaemulonii_draft,mu_38C,0.558671170084407,0.5586711700844036,-3.4416913763379853e-15,6.1604957632197056e-15
B2,transfer_candida_B2_grounded_budget,cduobushaemulonii_draft,mu_40C,0.5371175986810438,0.5371175986810409,-2.886579864025407e-15,5.374204589672257e-15
B2,transfer_candida_B2_grounded_budget,cduobushaemulonii_draft,mu_42C,0.5035552829160265,0.5035552829160225,-3.9968028886505635e-15,7.937168021563733e-15
B2,transfer_candida_B2_grounded_budget,cduobushaemulonii_draft,mu_44C,0.4612332054990901,0.4612332054990891,-9.992007221626409e-16,2.1663677078093894e-15
B2,transfer_candida_B2_grounded_budget,cduobushaemulonii_draft,model_mu_28C,0.0532140327498934,0.0532140327498939,4.996003610813204e-16,9.388507791346095e-15
B2,transfer_candida_B2_grounded_budget,cduobushaemulonii_draft,model_mu_32C,0.0695658643877611,0.0695658643877625,1.3877787807814457e-15,1.9949134435330916e-14
B2,transfer_candida_B2_grounded_budget,cduobushaemulonii_draft,model_mu_36C,0.0745290906191645,0.0745290906191644,-9.71445146547012e-17,1.303444250394776e-15
B2,transfer_candida_B2_grounded_budget,cduobushaemulonii_draft,model_mu_38C,0.073731689028376,0.0737316890283759,-9.71445146547012e-17,1.317540882826035e-15
B2,transfer_candida_B2_grounded_budget,cduobushaemulonii_draft,model_mu_42C,0.0664576651108574,0.0664576651108571,-3.0531133177191805e-16,4.594072501082172e-15
B2,transfer_candida_B2_grounded_budget,cduobushaemulonii_draft,model_mu_44C,0.060872128540805,0.0608721285408051,9.71445146547012e-17,1.5958783926798515e-15
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,growth_scale,7.577083577583573,7.577083577583541,-3.197442310920451e-14,4.219885234445514e-15
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,peak_mu,0.7017178845424302,0.7017178845424206,-9.658940314238862e-15,1.3764705912458218e-14
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,peak_mu_model,0.0926105509273288,0.0926105509273279,-9.020562075079397e-16,9.74031790628025e-15
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,mu_pool_free_model,2.836721790301676,2.83672179030165,-2.5757174171303632e-14,9.079908456078959e-15
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,pool_binding_ratio,30.63065451935001,30.630654519350088,7.815970093361102e-14,2.5516823639611077e-15
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,mu_all_caps_free_model,2.836721790301676,2.83672179030165,-2.5757174171303632e-14,9.079908456078959e-15
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,all_caps_ratio,30.63065451935001,30.630654519350088,7.815970093361102e-14,2.5516823639611077e-15
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,fit_r2,-0.7270724967042301,-0.7270724967042255,4.6629367034256575e-15,6.413303658936943e-15
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,descr_rmax,0.7017178845424323,0.7017178845424245,-7.882583474838611e-15,1.1233265744649775e-14
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,descr_CTmax_C,53.39495753337239,53.3949575333724,7.105427357601002e-15,1.330730032542874e-16
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,descr_CTmin_C,18.179064174923916,18.17906417492193,-1.98596694644948e-12,1.0924472939530683e-13
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,descr_Ea_eV,1.1187556988392269,1.11875569883916,-6.683542608243442e-14,5.974085866269106e-14
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,mu_22C,0.1284217055642372,0.1284217055641997,-3.749778265671466e-14,2.919894459582463e-13
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,mu_24C,0.2119755196734162,0.2119755196734263,1.0075273948473296e-14,4.753036560068796e-14
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,mu_26C,0.3131780253082443,0.3131780253082629,1.8596235662471372e-14,5.937912037145038e-14
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,mu_28C,0.417085252622591,0.4170852526225972,6.217248937900877e-15,1.4906422365229716e-14
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,mu_30C,0.5049857704302351,0.5049857704302377,2.6645352591003757e-15,5.2764561203977276e-15
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,mu_32C,0.5844913175912763,0.5844913175912704,-5.88418203051333e-15,1.0067184667109164e-14
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,mu_34C,0.6515760475564305,0.6515760475564242,-6.328271240363392e-15,9.712252720301732e-15
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,mu_36C,0.6910262038169004,0.6910262038168978,-2.55351295663786e-15,3.69524765129523e-15
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,mu_38C,0.7017178845424302,0.7017178845424206,-9.658940314238862e-15,1.3764705912458218e-14
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,mu_40C,0.6875150910215335,0.6875150910215378,4.3298697960381105e-15,6.297854189068987e-15
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,mu_42C,0.6520423084253665,0.6520423084253582,-8.326672684688674e-15,1.2770141717946136e-14
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,mu_44C,0.6006982881928172,0.600698288192819,1.7763568394002505e-15,2.95715315711048e-15
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,model_mu_22C,0.0169486985657867,0.0169486985657819,-4.801714581503802e-15,2.8330874862549796e-13
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,model_mu_24C,0.0279758719173344,0.0279758719173358,1.4016565685892601e-15,5.010233721154429e-14
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,model_mu_26C,0.0413322648617425,0.0413322648617452,2.699229728619912e-15,6.530563320565436e-14
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,model_mu_28C,0.0550456185882015,0.0550456185882026,1.1032841307212493e-15,2.0043087152402855e-14
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,model_mu_30C,0.0666464564181673,0.0666464564181679,5.967448757360216e-16,8.953887540423735e-15
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,model_mu_32C,0.0771393520483877,0.0771393520483872,-4.996003610813204e-16,6.476595250215906e-15
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,model_mu_34C,0.085992986732268,0.0859929867322676,-4.0245584642661925e-16,4.6801008049602e-15
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,model_mu_36C,0.0911994960516559,0.091199496051656,9.71445146547012e-17,1.0651869676963785e-15
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,model_mu_38C,0.0926105509273288,0.0926105509273279,-9.020562075079397e-16,9.74031790628025e-15
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,model_mu_40C,0.0907361102701193,0.0907361102701203,9.992007221626409e-16,1.101216174231013e-14
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,model_mu_42C,0.0860545223962424,0.0860545223962417,-6.938893903907228e-16,8.063369257872051e-15
B2,transfer_candida_B2_grounded_budget,cparapsilosis_iDC1003,model_mu_44C,0.0792782977833256,0.0792782977833262,5.967448757360216e-16,7.527216053086516e-15
B2,transfer_candida_B2_grounded_budget,(global),scale,7.577083577583573,7.577083577583541,-3.197442310920451e-14,4.219885234445514e-15
B3,transfer_candida_B3_ngamT,cauris_iRV973,growth_scale,7.670305186259774,7.67030518625977,-3.552713678800501e-15,4.631776171259347e-16
B3,transfer_candida_B3_ngamT,cauris_iRV973,peak_mu,0.7988000000000002,0.7987999999999967,-3.4416913763379853e-15,4.308577086051558e-15
B3,transfer_candida_B3_ngamT,cauris_iRV973,peak_mu_model,0.1041418797039436,0.1041418797039432,-4.0245584642661925e-16,3.86449570116007e-15
B3,transfer_candida_B3_ngamT,cauris_iRV973,mu_pool_free_model,2.0449914850918107,2.044991485091811,4.440892098500626e-16,2.171594420258063e-16
B3,transfer_candida_B3_ngamT,cauris_iRV973,pool_binding_ratio,19.636590878764142,19.636590878764064,-7.815970093361102e-14,3.9803090778927564e-15
B3,transfer_candida_B3_ngamT,cauris_iRV973,mu_all_caps_free_model,2.0449914850918107,2.044991485091811,4.440892098500626e-16,2.171594420258063e-16
B3,transfer_candida_B3_ngamT,cauris_iRV973,all_caps_ratio,19.636590878764142,19.636590878764064,-7.815970093361102e-14,3.9803090778927564e-15
B3,transfer_candida_B3_ngamT,cauris_iRV973,fit_r2,0.2538990798224138,0.2538990798223726,-4.118927421359331e-14,1.622269534903497e-13
B3,transfer_candida_B3_ngamT,cauris_iRV973,descr_rmax,0.7988,0.7987999999999965,-3.4416913763379853e-15,4.3085770860515595e-15
B3,transfer_candida_B3_ngamT,cauris_iRV973,descr_CTmax_C,53.581614160250915,53.58161416025092,7.105427357601002e-15,1.3260943084600286e-16
B3,transfer_candida_B3_ngamT,cauris_iRV973,descr_CTmin_C,19.26367349461621,19.263673494616317,1.0658141036401503e-13,5.53276665501013e-15
B3,transfer_candida_B3_ngamT,cauris_iRV973,descr_Ea_eV,1.3051498774058277,1.305149877405939,1.1124434706744069e-13,8.523492128624704e-14
B3,transfer_candida_B3_ngamT,cauris_iRV973,mu_22C,0.0984370169726283,0.0984370169726059,-2.2398749521812533e-14,2.2754396883075803e-13
B3,transfer_candida_B3_ngamT,cauris_iRV973,mu_24C,0.1736834043633108,0.1736834043633297,1.890154699424329e-14,1.08827593882862e-13
B3,transfer_candida_B3_ngamT,cauris_iRV973,mu_26C,0.2788554538451861,0.2788554538451863,1.6653345369377348e-16,5.972035023787947e-16
B3,transfer_candida_B3_ngamT,cauris_iRV973,mu_28C,0.4055602263490789,0.4055602263490427,-3.6193270602780103e-14,8.924265312848351e-14
B3,transfer_candida_B3_ngamT,cauris_iRV973,mu_30C,0.5366627972182503,0.5366627972182203,-2.9976021664879227e-14,5.5856343723204956e-14
B3,transfer_candida_B3_ngamT,cauris_iRV973,mu_32C,0.6517711383838809,0.6517711383838584,-2.2537527399890678e-14,3.457889751880437e-14
B3,transfer_candida_B3_ngamT,cauris_iRV973,mu_34C,0.7363799989742195,0.7363799989742399,2.042810365310288e-14,2.7741252724896544e-14
B3,transfer_candida_B3_ngamT,cauris_iRV973,mu_36C,0.7849293899025486,0.7849293899025431,-5.440092820663267e-15,6.93067795733661e-15
B3,transfer_candida_B3_ngamT,cauris_iRV973,mu_38C,0.7988000000000002,0.7987999999999967,-3.4416913763379853e-15,4.308577086051558e-15
B3,transfer_candida_B3_ngamT,cauris_iRV973,mu_40C,0.7836018748547873,0.7836018748547872,-1.1102230246251565e-16,1.4168202760246036e-16
B3,transfer_candida_B3_ngamT,cauris_iRV973,mu_42C,0.7451535439918271,0.7451535439918265,-5.551115123125783e-16,7.449625876283382e-16
B3,transfer_candida_B3_ngamT,cauris_iRV973,mu_44C,0.6893397543826845,0.6893397543826836,-8.881784197001252e-16,1.2884479881702228e-15
B3,transfer_candida_B3_ngamT,cauris_iRV973,model_mu_22C,0.0128335202553561,0.0128335202553532,-2.9004576518332215e-15,2.2600639529303806e-13
B3,transfer_candida_B3_ngamT,cauris_iRV973,model_mu_24C,0.0226436106707252,0.0226436106707276,2.400857290751901e-15,1.0602802378402709e-13
B3,transfer_candida_B3_ngamT,cauris_iRV973,model_mu_26C,0.0363551967064771,0.0363551967064772,1.0408340855860843e-16,2.8629582009678623e-15
B3,transfer_candida_B3_ngamT,cauris_iRV973,model_mu_28C,0.0528740664811591,0.0528740664811544,-4.704570066849101e-15,8.897689131827046e-14
B3,transfer_candida_B3_ngamT,cauris_iRV973,model_mu_30C,0.0699662900218889,0.069966290021885,-3.899658373995862e-15,5.573624630912769e-14
B3,transfer_candida_B3_ngamT,cauris_iRV973,model_mu_32C,0.0849732993090592,0.0849732993090563,-2.9004576518332215e-15,3.4133753489832976e-14
B3,transfer_candida_B3_ngamT,cauris_iRV973,model_mu_34C,0.0960040025908403,0.096004002590843,2.706168622523819e-15,2.8188081220501254e-14
B3,transfer_candida_B3_ngamT,cauris_iRV973,model_mu_36C,0.1023335279160253,0.1023335279160246,-7.077671781985373e-16,6.916278492610259e-15
B3,transfer_candida_B3_ngamT,cauris_iRV973,model_mu_38C,0.1041418797039436,0.1041418797039432,-4.0245584642661925e-16,3.86449570116007e-15
B3,transfer_candida_B3_ngamT,cauris_iRV973,model_mu_40C,0.1021604559175161,0.1021604559175162,9.71445146547012e-17,9.509013422290838e-16
B3,transfer_candida_B3_ngamT,cauris_iRV973,model_mu_44C,0.0898712290636799,0.0898712290636798,-1.1102230246251565e-16,1.2353486607360046e-15
B3,transfer_candida_B3_ngamT,chaemulonii_draft,growth_scale,7.670305186259774,7.67030518625977,-3.552713678800501e-15,4.631776171259347e-16
B3,transfer_candida_B3_ngamT,chaemulonii_draft,peak_mu,0.6839529688367411,0.6839529688367371,-3.9968028886505635e-15,5.843680882690337e-15
B3,transfer_candida_B3_ngamT,chaemulonii_draft,peak_mu_model,0.0891689381619316,0.0891689381619311,-4.996003610813204e-16,5.6028519726683484e-15
B3,transfer_candida_B3_ngamT,chaemulonii_draft,mu_pool_free_model,2.0449914850918085,2.044991485091811,2.6645352591003757e-15,1.3029566521548392e-15
B3,transfer_candida_B3_ngamT,chaemulonii_draft,pool_binding_ratio,22.933899710436,22.93389971043602,2.1316282072803006e-14,9.294660891493782e-16
B3,transfer_candida_B3_ngamT,chaemulonii_draft,mu_all_caps_free_model,2.0449914850918085,2.044991485091811,2.6645352591003757e-15,1.3029566521548392e-15
B3,transfer_candida_B3_ngamT,chaemulonii_draft,all_caps_ratio,22.933899710436,22.93389971043602,2.1316282072803006e-14,9.294660891493782e-16
B3,transfer_candida_B3_ngamT,chaemulonii_draft,fit_r2,-2.0320977045911177,-2.0320977045911093,8.43769498715119e-15,4.1522092998224974e-15
B3,transfer_candida_B3_ngamT,chaemulonii_draft,descr_rmax,0.6859540969081377,0.6859540969081361,-1.5543122344752192e-15,2.2659128963309788e-15
B3,transfer_candida_B3_ngamT,chaemulonii_draft,descr_CTmin_C,20.54238131991738,20.542381319917375,-3.552713678800501e-15,1.7294556183493093e-16
B3,transfer_candida_B3_ngamT,chaemulonii_draft,descr_Ea_eV,1.317564263090428,1.3175642630904278,-2.220446049250313e-16,1.685265843536254e-16
B3,transfer_candida_B3_ngamT,chaemulonii_draft,mu_24C,0.0974351083763101,0.0974351083763103,1.942890293094024e-16,1.9940351331988756e-15
B3,transfer_candida_B3_ngamT,chaemulonii_draft,mu_26C,0.1630316562285192,0.1630316562285191,-1.1102230246251565e-16,6.809861656983797e-16
B3,transfer_candida_B3_ngamT,chaemulonii_draft,mu_30C,0.3600421075917976,0.3600421075917977,1.1102230246251565e-16,3.0835921721797226e-16
B3,transfer_candida_B3_ngamT,chaemulonii_draft,mu_32C,0.4711442355434102,0.4711442355434111,9.43689570931383e-16,2.0029738235955424e-15
B3,transfer_candida_B3_ngamT,chaemulonii_draft,mu_34C,0.5685780955185737,0.5685780955185735,-2.220446049250313e-16,3.905261329536705e-16
B3,transfer_candida_B3_ngamT,chaemulonii_draft,mu_36C,0.6418207402063025,0.6418207402062999,-2.6645352591003757e-15,4.1515256397664954e-15
B3,transfer_candida_B3_ngamT,chaemulonii_draft,mu_38C,0.6799799420584384,0.6799799420584355,-2.886579864025407e-15,4.245095605742633e-15
B3,transfer_candida_B3_ngamT,chaemulonii_draft,mu_40C,0.6839529688367411,0.6839529688367371,-3.9968028886505635e-15,5.843680882690337e-15
B3,transfer_candida_B3_ngamT,chaemulonii_draft,mu_42C,0.6594648041294752,0.6594648041294786,3.4416913763379853e-15,5.21891593726701e-15
B3,transfer_candida_B3_ngamT,chaemulonii_draft,mu_44C,0.6138105998190126,0.6138105998190121,-5.551115123125783e-16,9.043693811678353e-16
B3,transfer_candida_B3_ngamT,chaemulonii_draft,model_mu_32C,0.0614244445432752,0.0614244445432754,2.0122792321330962e-16,3.2760234904776234e-15
B3,transfer_candida_B3_ngamT,chaemulonii_draft,model_mu_36C,0.0836760369530054,0.0836760369530051,-3.0531133177191805e-16,3.648730782307349e-15
B3,transfer_candida_B3_ngamT,chaemulonii_draft,model_mu_38C,0.0886509631033355,0.0886509631033352,-3.0531133177191805e-16,3.443970838940955e-15
B3,transfer_candida_B3_ngamT,chaemulonii_draft,model_mu_40C,0.0891689381619316,0.0891689381619311,-4.996003610813204e-16,5.6028519726683484e-15
B3,transfer_candida_B3_ngamT,chaemulonii_draft,model_mu_42C,0.0859763448931353,0.0859763448931358,4.996003610813204e-16,5.8109048681041406e-15
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,growth_scale,7.670305186259774,7.67030518625977,-3.552713678800501e-15,4.631776171259347e-16
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,peak_mu,0.5660430377464644,0.5660430377464647,3.3306690738754696e-16,5.884126915747537e-16
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,peak_mu_model,0.0737966774464785,0.0737966774464786,9.71445146547012e-17,1.3163806016220156e-15
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,mu_pool_free_model,2.0449914850918107,2.044991485091812,1.3322676295501878e-15,6.514783260774189e-16
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,pool_binding_ratio,27.71115930761164,27.711159307611673,3.197442310920451e-14,1.1538464614297765e-15
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,mu_all_caps_free_model,2.0449914850918107,2.044991485091812,1.3322676295501878e-15,6.514783260774189e-16
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,all_caps_ratio,27.71115930761164,27.711159307611673,3.197442310920451e-14,1.1538464614297765e-15
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,fit_r2,-0.3033291943772067,-0.3033291943772107,-3.9968028886505635e-15,1.3176453050807623e-14
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,descr_rmax,0.5660430377464654,0.5660430377464664,9.992007221626409e-16,1.7652380747242578e-15
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,descr_CTmin_C,17.174083710822586,17.17408371082256,-2.4868995751603507e-14,1.4480537168880702e-15
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,descr_Ea_eV,1.2652379126173348,1.2652379126173214,-1.3322676295501878e-14,1.0529779547896981e-14
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,mu_22C,0.1394922499404492,0.139492249940452,2.8033131371785203e-15,2.0096551158758182e-14
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,mu_24C,0.2246767851107656,0.2246767851107655,-1.1102230246251565e-16,4.941422960444341e-16
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,mu_26C,0.3204662899148168,0.3204662899148165,-2.7755575615628914e-16,8.660996956343405e-16
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,mu_28C,0.4101262971298968,0.4101262971298918,-4.9960036108132044e-15,1.2181622211927685e-14
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,mu_30C,0.4822009781012311,0.4822009781012163,-1.4765966227514582e-14,3.062201633364311e-14
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,mu_32C,0.5315750612869266,0.5315750612869264,-1.1102230246251565e-16,2.0885536314238322e-16
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,mu_36C,0.5660430377464644,0.5660430377464647,3.3306690738754696e-16,5.884126915747537e-16
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,mu_38C,0.5584040933677534,0.5584040933677241,-2.930988785010413e-14,5.2488669403075534e-14
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,mu_40C,0.5352716819545025,0.5352716819545119,9.43689570931383e-15,1.763010453842009e-14
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,mu_42C,0.5001743537003068,0.5001743537003135,6.661338147750939e-15,1.3318032199112436e-14
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,mu_44C,0.4563796407056333,0.4563796407056343,9.992007221626409e-16,2.1894068732288814e-15
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,model_mu_22C,0.0181860104067735,0.0181860104067739,3.9898639947466563e-16,2.193919339923288e-14
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,model_mu_28C,0.0534693584115242,0.0534693584115235,-7.008282842946301e-16,1.3107101059652537e-14
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,model_mu_30C,0.0628659442345297,0.0628659442345278,-1.887379141862766e-15,3.002228257037943e-14
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,model_mu_34C,0.0727599150714076,0.0727599150714077,9.71445146547012e-17,1.335137823612936e-15
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,model_mu_36C,0.0737966774464785,0.0737966774464786,9.71445146547012e-17,1.3163806016220156e-15
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,model_mu_38C,0.0728007660461871,0.0728007660461833,-3.802513859341161e-15,5.223178361789115e-14
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,model_mu_40C,0.069784926278209,0.0697849262782102,1.2073675392798577e-15,1.7301265526404514e-14
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,model_mu_42C,0.0652091854958125,0.0652091854958134,8.881784197001252e-16,1.3620449526350254e-14
B3,transfer_candida_B3_ngamT,cduobushaemulonii_draft,model_mu_44C,0.059499541364165,0.0594995413641652,2.0122792321330962e-16,3.3820079718211724e-15
B3,transfer_candida_B3_ngamT,cparapsilosis_iDC1003,growth_scale,7.670305186259774,7.67030518625977,-3.552713678800501e-15,4.631776171259347e-16
B3,transfer_candida_B3_ngamT,cparapsilosis_iDC1003,peak_mu,0.6573587205154664,0.6573587205154583,-8.104628079763643e-15,1.2329079735046972e-14
B3,transfer_candida_B3_ngamT,cparapsilosis_iDC1003,peak_mu_model,0.0857017686457936,0.0857017686457926,-9.992007221626409e-16,1.1659044357559866e-14
B3,transfer_candida_B3_ngamT,cparapsilosis_iDC1003,mu_pool_free_model,2.8367217903016666,2.836721790301659,-7.549516567451064e-15,2.6613524785059106e-15
B3,transfer_candida_B3_ngamT,cparapsilosis_iDC1003,pool_binding_ratio,33.099921216630776,33.099921216631074,2.984279490192421e-13,9.015971580902116e-15
B3,transfer_candida_B3_ngamT,cparapsilosis_iDC1003,mu_all_caps_free_model,2.8367217903016666,2.836721790301659,-7.549516567451064e-15,2.6613524785059106e-15
B3,transfer_candida_B3_ngamT,cparapsilosis_iDC1003,all_caps_ratio,33.099921216630776,33.099921216631074,2.984279490192421e-13,9.015971580902116e-15
B3,transfer_candida_B3_ngamT,cparapsilosis_iDC1003,fit_r2,-0.4319087381674016,-0.4319087381673907,1.0880185641326534e-14,2.5190936602698532e-14
B3,transfer_candida_B3_ngamT,cparapsilosis_iDC1003,descr_rmax,0.6598265053262399,0.6598265053262392,-6.661338147750939e-16,1.0095590422602614e-15
B3,transfer_candida_B3_ngamT,cparapsilosis_iDC1003,descr_CTmin_C,17.41664986598814,17.4166498659881,-4.263256414560601e-14,2.4478050872952562e-15
B3,transfer_candida_B3_ngamT,cparapsilosis_iDC1003,descr_Ea_eV,1.1474923956851748,1.1474923956850975,-7.72715225139109e-14,6.73394636901028e-14
B3,transfer_candida_B3_ngamT,cparapsilosis_iDC1003,mu_22C,0.1500165676289306,0.1500165676289314,8.049116928532385e-16,5.3654853298884026e-15
B3,transfer_candida_B3_ngamT,cparapsilosis_iDC1003,mu_24C,0.2425501659915755,0.242550165991578,2.4980018054066022e-15,1.0298907837042525e-14
B3,transfer_candida_B3_ngamT,cparapsilosis_iDC1003,mu_26C,0.3450769420254438,0.3450769420254319,-1.1934897514720433e-14,3.4586192414561355e-14
B3,transfer_candida_B3_ngamT,cparapsilosis_iDC1003,mu_28C,0.4380506562941765,0.4380506562941736,-2.886579864025407e-15,6.58960287480291e-15
B3,transfer_candida_B3_ngamT,cparapsilosis_iDC1003,mu_30C,0.511198698571492,0.5111986985714909,-1.1102230246251565e-15,2.1718033080436136e-15
B3,transfer_candida_B3_ngamT,cparapsilosis_iDC1003,mu_32C,0.5760863480114912,0.5760863480115008,9.658940314238862e-15,1.6766480142393855e-14
B3,transfer_candida_B3_ngamT,cparapsilosis_iDC1003,mu_34C,0.629459466494167,0.629459466494158,-8.992806499463768e-15,1.42865537467409e-14
B3,transfer_candida_B3_ngamT,cparapsilosis_iDC1003,mu_36C,0.6562932981370344,0.6562932981370193,-1.509903313490213e-14,2.3006532563660953e-14
B3,transfer_candida_B3_ngamT,cparapsilosis_iDC1003,mu_38C,0.6573587205154664,0.6573587205154583,-8.104628079763643e-15,1.2329079735046972e-14
B3,transfer_candida_B3_ngamT,cparapsilosis_iDC1003,mu_40C,0.6367731845958624,0.6367731845958567,-5.662137425588298e-15,8.891921900231804e-15
B3,transfer_candida_B3_ngamT,cparapsilosis_iDC1003,mu_42C,0.5967305275057093,0.5967305275057138,4.440892098500626e-15,7.442039402715385e-15
