Topt_C,rmax,CTmin_C,CTmax_C,niche_width_C,B80_C,Ea_eV,Ea_kJmol,skewness
29.0,0.5011587652789637,10.051306606049584,46.894957007204454,36.84365040115487,20.725983808676414,1.1403901978225135,110.03054823690522,-0.33699007773522766
37.0,0.5782685815479751,13.52874331649957,46.917017732562364,33.38827441606279,13.135798873878105,0.9118639437874257,87.98119261632978,-0.628120510005409
41.0,0.5054200614572171,36.39948619441103,48.30027742842026,11.900791234009226,5.801902743412263,5.482545834703928,528.9834348614085,-0.31369718845680694
42.0,0.5792881435942775,15.963752183252847,46.882294532256516,30.91854234900367,10.520060930959204,0.911136335109328,87.91098929302352,-0.6731237201201646
46.0,0.06368804633925754,43.01907415264325,49.903681364833815,6.884607212190566,2.8509363882098597,,,-2.4555760811366727
35.0,0.2152780450742745,22.315482307114305,47.90451350871188,25.589031201597574,16.212352181350614,4.27615643668904,412.584953793942,-0.31467281864366714
36.0,0.579603113661128,14.616859721849659,46.672255366483036,32.05539564463338,13.845425147916675,1.1022979952147598,106.3552220682961,-0.43386663020924104
36.0,0.4076249191270896,5.0,46.74727462371716,41.74727462371716,18.821818095803014,0.6458696896813931,62.316737008909215,-0.4304010181365431
41.0,0.40667316847335133,37.160934095225805,48.70333159534729,11.542397500121481,6.0000571748597125,7.388415387159139,712.8712586300495,-0.23730270541516535
37.0,0.5662667170223519,14.128410783643261,46.70912209610493,32.580711312461666,13.61277101440394,0.9704560302366696,93.63445007738507,-0.4777114276758996
36.0,0.5711811494862308,14.644710140589043,46.6192737242762,31.974563583687157,12.993792148440615,1.090607549696583,105.22726943247481,-0.39704998541188263
31.0,0.48412003411122045,6.310831315559372,46.84987611958516,40.53904480402579,24.62245384643825,1.1423646358372788,110.22105188875985,-0.25121580820313927
26.0,0.3724051887466257,10.432047794952688,46.92645757154532,36.49440977659263,23.319472766182013,1.3950849618409087,134.60477254322007,-0.20658234737182682
34.0,0.5306897376350628,17.50743459609042,46.89474300353455,29.38730840744413,15.844207274801839,1.4806740534133138,142.86283604358357,-0.3635583053231454
42.0,0.5798306585511027,5.325398215406143,46.8065899852428,41.481191769836656,20.059380543000888,0.8156268998631442,78.69576143329546,-0.4321198157653886
44.0,0.3357383678224219,40.52554515716873,48.78903526343328,8.263490106264548,2.7660106305506247,,,-0.24763580400533725
38.0,0.5006398273990387,8.197583174500119,46.76979388057354,38.57221070607342,15.345077874073453,0.7454681874495057,71.92649806606556,-0.5478338456012377
34.0,0.5792095203936365,8.761739572570553,46.81914465097663,38.05740507840608,18.2883161367042,0.9079586613462214,87.60439143999017,-0.46568564703685567
37.0,0.39261387016366,31.031126243741866,47.81827566542096,16.787149421679096,10.0689820971713,3.9358479977542737,379.7502940633211,-0.31729256289347524
42.0,0.5188903649493725,12.05381858466951,46.841327356246055,34.78750877157654,11.227987179918493,0.7577587144995372,73.11234956848786,-0.6655831345196348
