rxn_id,mw_kDa,kcat_s,source,group
R03330__cyto,58.688571,38.1951,dlkcat,Inositol phosphate metabolism
R12405__cyto,38.78,0.1842,dlkcat,Biosynthesis of antibiotics
R00771__cyto,61.38,2.595,dlkcat,Biosynthesis of secondary metabolites
R07034__cyto,18.375,62.076,dlkcat,Arachidonic acid metabolism
R04968__pero,125.355,13.7,default_13.7,Fatty acid biosynthesis
R00842__mito,41.265,5.0508,dlkcat,Glycerophospholipid metabolism
R01004__cyto,26.12,85.0611,dlkcat,N-Glycan biosynthesis
R00678__cyto,51.21,7.3273,dlkcat,Tryptophan metabolism
R01057__cyto,65.64,21.9559,dlkcat,Pentose phosphate pathway
R04509__cyto,63.0,0.2145,dlkcat,Thiamine metabolism
R10208__cyto,34.49,13.7,default_13.7,Fatty acid biosynthesis
R00465__pero,45.6025,82.9621,dlkcat,Microbial metabolism in diverse environments
R02412__cyto,171.57,2.5972,dlkcat,Biosynthesis of antibiotics
R02508__cyto,66.65,2.8736,dlkcat,
R01135__cyto,47.84,7.965,dlkcat,"Alanine, aspartate and glutamate metabolism"
R04035__cyto,92.81,1.0044,dlkcat,Histidine metabolism
R02543__cyto,62.095,52.5768,dlkcat,Sphingolipid metabolism
R07460__mito,51.45,3.1567,dlkcat,Thiamine metabolism
R03656__cyto,117.995,5.6317,dlkcat,Aminoacyl-tRNA biosynthesis
R02985__cyto,90.946667,15.613,dlkcat,Cyanoamino acid metabolism
R04963__pero,125.355,13.7,default_13.7,Fatty acid biosynthesis
R04209__cyto,61.25,4.6543,dlkcat,Purine metabolism
R00847__mito,69.83,28.9473,dlkcat,Glycerolipid metabolism
R02760__mito,60.600909,13.7,default_13.7,
R04724__cyto,42.41,13.7,default_13.7,Fatty acid biosynthesis
R09030__cyto,25.27,13.8142,dlkcat,Microbial metabolism in diverse environments
R01130__cyto,56.2,2.3697,dlkcat,Purine metabolism
R00289__cyto,55.66,2.0167,dlkcat,Biosynthesis of antibiotics
R00659__cyto,59.41,33.8514,dlkcat,
R02527__cyto,45.6025,24.5651,dlkcat,Pyruvate metabolism
R01315__cyto,103.7,13.7,default_13.7,Glycerophospholipid metabolism
R00769__cyto,91.206667,18.2428,dlkcat,
R01009__cyto,15.663333,9.238,dlkcat,N-Glycan biosynthesis
R02133__cyto,63.0,3.8662,dlkcat,Thiamine metabolism
R01071__cyto,33.35,5.5957,dlkcat,Histidine metabolism
R01800__cyto,30.64,7.2556,dlkcat,"Glycine, serine and threonine metabolism"
R07149__cyto,44.248,3.4453,dlkcat,
R01352__cyto,46.3375,13.7,default_13.7,
R03658__cyto,65.295,26.1316,dlkcat,Aminoacyl-tRNA biosynthesis
R00694__cyto,52.3,37.8223,dlkcat,2-Oxocarboxylic acid metabolism
R01961__cyto,53.923333,45.2228,dlkcat,Amino sugar and nucleotide sugar metabolism
R02964__cyto,23.77,56.6193,dlkcat,Ubiquinone and other terpenoid-quinone biosynthesis
R07506__cyto,59.72,13.7,default_13.7,Biosynthesis of antibiotics
R00009__pero,55.04,588.2042,dlkcat,Biosynthesis of antibiotics
R08632__cyto,42.64,5.2966,dlkcat,
R12356__cyto,78.966667,45.6991,dlkcat,Propanoate metabolism
R02090__cyto,20.74,0.1558,dlkcat,Purine metabolism
R02245__cyto,45.72,45.5627,dlkcat,Biosynthesis of antibiotics
R00842__cyto,41.265,5.0508,dlkcat,Glycerophospholipid metabolism
R01221__cyto,56.94,25.3405,dlkcat,Biosynthesis of antibiotics
R01073__cyto,40.01,1.5634,dlkcat,Biosynthesis of antibiotics
R04960__cyto,125.355,13.7,default_13.7,Fatty acid biosynthesis
R05802__cyto,268.41,13.7,default_13.7,Inositol phosphate metabolism
R05764__cyto,35.02,309.1684,dlkcat,
R05048__cyto,31.64,0.844,dlkcat,Spontaneous
R12400__cyto,59.41,5.1304,dlkcat,Steroid biosynthesis
R03283__cyto,55.306667,72.7786,dlkcat,Lysine degradation
R04072__cyto,88.96,2.8884,dlkcat,
R05800__cyto,63.24,7.565,dlkcat,Inositol phosphate metabolism
R12121__cyto,59.65,2.3526,dlkcat,
R01411__cyto,16.54,0.5127,dlkcat,Pyrimidine metabolism
R04440__mito,44.25,3.0479,dlkcat,2-Oxocarboxylic acid metabolism
R00893__cyto,26.15,5.2371,dlkcat,Taurine and hypotaurine metabolism
R10455__cyto,45.66,13.7,default_13.7,
R01682__cyto,59.89,18.3227,dlkcat,Taurine and hypotaurine metabolism
R10039__cyto,90.946667,12.4196,dlkcat,Cyanoamino acid metabolism
R01221__mito,56.94,25.3405,dlkcat,Biosynthesis of antibiotics
R01462__cyto,76.646667,13.7,default_13.7,Steroid biosynthesis
R01978__cyto,49.5,3.7486,dlkcat,Biosynthesis of antibiotics
R06861__cyto,73.8,2.0077,dlkcat,
R01132__cyto,24.57,6.4493,dlkcat,Purine metabolism
R07004__cyto,30.0625,35.3815,dlkcat,Metabolism of xenobiotics by cytochrome P450
R01055__mito,84.52,4.1813,dlkcat,Pyrimidine metabolism
R00127__cyto,27.523333,13.7,default_13.7,Biosynthesis of antibiotics
R03035__cyto,91.8,62.7295,dlkcat,Pantothenate and CoA biosynthesis
R01771__cyto,38.54,1.4882,dlkcat,"Glycine, serine and threonine metabolism"
R05577__cyto,71.85,9.0113,dlkcat,Aminoacyl-tRNA biosynthesis
R07759__cyto,45.6025,86.987,dlkcat,Fatty acid metabolism
R04929__cyto,60.11,3.9108,dlkcat,Selenocompound metabolism
R02540__cyto,61.08,25.8998,dlkcat,Styrene degradation
R03920__cyto,53.923333,27.5514,dlkcat,Amino sugar and nucleotide sugar metabolism
R00517__cyto,62.18,42.8154,dlkcat,Pyrimidine metabolism
R00084__cyto,39.63,0.0309,dlkcat,Porphyrin and chlorophyll metabolism
R00036__cyto,37.33,2.183,dlkcat,Porphyrin and chlorophyll metabolism
R01618__cyto,45.36,2.0523,dlkcat,Purine metabolism
R02097__cyto,63.24,4.232,dlkcat,Pyrimidine metabolism
R01776__cyto,54.72,14.2203,dlkcat,Biosynthesis of antibiotics
R03347__cyto,27.13,52.9255,dlkcat,Nicotinate and nicotinamide metabolism
R11165__cyto,33.74,13.7,default_13.7,
R02371__cyto,62.71,42.8154,dlkcat,Pyrimidine metabolism
R03237__cyto,105.19,26.0036,dlkcat,Galactose metabolism
R00238__cyto,42.53,12.4559,dlkcat,Biosynthesis of antibiotics
R05799__cyto,128.86,15.472,dlkcat,
R01001__cyto,42.64,5.2966,dlkcat,Biosynthesis of antibiotics
R00348__cyto,32.73,4.9267,dlkcat,"Alanine, aspartate and glutamate metabolism"
R00908__cyto,53.68,6.5339,dlkcat,Propanoate metabolism
R04429__cyto,42.41,13.7,default_13.7,Fatty acid biosynthesis
R02156__cyto,37.33,0.6912,dlkcat,
R01229__cyto,24.57,1.4968,dlkcat,Purine metabolism
R10845__cyto,55.22,37.8223,dlkcat,
R00253__cyto,41.18,9.5835,dlkcat,"Alanine, aspartate and glutamate metabolism"
R03990__pero,78.966667,33.8408,dlkcat,Fatty acid metabolism
R01819__cyto,48.58,23.8315,dlkcat,Biosynthesis of antibiotics
R04881__cyto,29.65,0.6306,dlkcat,Tyrosine metabolism
R00970__cyto,62.71,31.4595,dlkcat,Pyrimidine metabolism
R03236__cyto,105.19,18.2428,dlkcat,Galactose metabolism
R03083__cyto,171.57,1.6621,dlkcat,Biosynthesis of antibiotics
R06519__cyto,42.59,13.7,default_13.7,Sphingolipid metabolism
R02688__cyto,54.5,13.7,default_13.7,
R04944__cyto,66.65,3.5582,dlkcat,Selenocompound metabolism
R03362__cyto,116.62,13.7,default_13.7,Inositol phosphate metabolism
R02092__cyto,76.445,15.0767,dlkcat,Pyrimidine metabolism
R07168__cyto,70.7,8.6766,dlkcat,Carbon fixation pathways in prokaryotes
R03194__cyto,60.92,7.8403,dlkcat,Porphyrin and chlorophyll metabolism
R04928__cyto,63.24,5.0803,dlkcat,
R11100__pero,35.76,2.9176,dlkcat,Spontaneous
R04880__cyto,38.4775,1.6662,dlkcat,Tyrosine metabolism
R00734__cyto,52.3,37.8223,dlkcat,Ubiquinone and other terpenoid-quinone biosynthesis
R04990__cyto,39.223571,51.7758,dlkcat,Ubiquinone and other terpenoid-quinone biosynthesis
R04770__cyto,42.64,1.5581,dlkcat,Selenocompound metabolism
R08095__cyto,60.042222,59.5975,dlkcat,Geraniol degradation
R02747__cyto,172.52,13.7,default_13.7,Glycerophospholipid metabolism
R09698__pero,73.98,13.7,default_13.7,
R03067__cyto,83.34,4.4425,dlkcat,Folate biosynthesis
R04502__cyto,65.277857,27.9948,dlkcat,
R03628__cyto,51.21,9.7312,dlkcat,Tryptophan metabolism
R01830__cyto,73.8,3.8529,dlkcat,Biosynthesis of antibiotics
R00085__cyto,71.855,13.7,default_13.7,
R00776__pero,23.6,10.4367,dlkcat,Purine metabolism
R00251__cyto,142.1,25.8383,dlkcat,Glutathione metabolism
R02760__cyto,60.600909,13.7,default_13.7,
R05590__cyto,61.08,3.0961,dlkcat,Aminobenzoate degradation
R04445__mito,64.43,6.405,dlkcat,Arginine and proline metabolism
R09844__cyto,38.525,0.1784,dlkcat,Biosynthesis of antibiotics
R07385__cyto,193.48,13.7,default_13.7,Ether lipid metabolism
R01388__cyto,45.6025,72.2991,dlkcat,Biosynthesis of antibiotics
R03459__cyto,34.33,2.4726,dlkcat,Riboflavin metabolism
R01664__cyto,32.693333,16.2392,dlkcat,Pyrimidine metabolism
R04494__cyto,64.425,25.9367,dlkcat,
R04725__mito,135.89,13.7,default_13.7,Fatty acid biosynthesis
R03457__cyto,73.98,97.1995,dlkcat,Histidine metabolism
R00519__cyto,39.04,3.4985,dlkcat,Microbial metabolism in diverse environments
R00190__cyto,20.04,20.0994,dlkcat,Purine metabolism
R00530__cyto,45.36,1.2496,dlkcat,Microbial metabolism in diverse environments
R00959__cyto,65.64,19.4924,dlkcat,Biosynthesis of antibiotics
R00516__cyto,62.71,42.8154,dlkcat,Pyrimidine metabolism
R03899__cyto,52.77,1.1247,dlkcat,
R00691__cyto,73.98,101.9361,dlkcat,"Phenylalanine, tyrosine and tryptophan biosynthesis"
R01224__cyto,69.59,8.6766,dlkcat,One carbon pool by folate
R00626__cyto,54.291,13.7,default_13.7,
R02529__cyto,77.515,96.3309,dlkcat,"Glycine, serine and threonine metabolism"
R00200__cyto,55.58,22.3372,dlkcat,Biosynthesis of antibiotics
R02484__cyto,42.5,10.0337,dlkcat,Pyrimidine metabolism
R07495__cyto,38.78,0.1623,dlkcat,Biosynthesis of antibiotics
R07168__mito,70.7,8.6766,dlkcat,Carbon fixation pathways in prokaryotes
R04773__cyto,72.685,1.6801,dlkcat,Selenocompound metabolism
R01226__cyto,34.62,1.0825,dlkcat,Pantothenate and CoA biosynthesis
R07002__cyto,30.0625,35.3815,dlkcat,Metabolism of xenobiotics by cytochrome P450
R09736__mito,33.94,2.4085,dlkcat,Ubiquinone and other terpenoid-quinone biosynthesis
R00627__cyto,31.2725,144.4972,dlkcat,
R11337__cyto,46.644,2.077,dlkcat,
R02095__cyto,76.445,12.7233,dlkcat,Pyrimidine metabolism
R02102__cyto,32.693333,10.6858,dlkcat,Pyrimidine metabolism
R04496__cyto,26.47,13.7,default_13.7,Biosynthesis of antibiotics
R00192__cyto,48.85,3.7706,dlkcat,Cysteine and methionine metabolism
R02918__cyto,51.27,6.054,dlkcat,Aminoacyl-tRNA biosynthesis
R00310__mito,43.34,3.2908,dlkcat,Porphyrin and chlorophyll metabolism
R03516__cyto,110.474,13.7,default_13.7,
R00847__cyto,69.83,28.9473,dlkcat,Glycerolipid metabolism
R02457__pero,38.9625,193.9274,dlkcat,D-Arginine and D-ornithine metabolism
R01497__cyto,51.88,12.7369,dlkcat,Sphingolipid metabolism
R03012__cyto,92.81,5.0596,dlkcat,Histidine metabolism
R03858__cyto,43.62,0.508,dlkcat,Fatty acid elongation
R07094__cyto,30.0625,35.3815,dlkcat,Metabolism of xenobiotics by cytochrome P450
R04961__cyto,42.41,13.7,default_13.7,Fatty acid biosynthesis
R11893__mito,72.585,66.9684,dlkcat,Drug metabolism - other enzymes
R03038__cyto,106.11,10.7143,dlkcat,Aminoacyl-tRNA biosynthesis
R02732__mito,107.56,6.4455,dlkcat,Fructose and mannose metabolism
R01214__mito,41.47,1.8049,dlkcat,Glucosinolate biosynthesis
R04556__cyto,42.41,4.9248,dlkcat,
R04023__cyto,110.474,13.7,default_13.7,
R04966__cyto,42.41,13.7,default_13.7,Fatty acid biosynthesis
R02737__cyto,77.56,6.8983,dlkcat,Biosynthesis of secondary metabolites
R08558__cyto,42.04,118.1455,dlkcat,"Glycine, serine and threonine metabolism"
R03971__cyto,63.55,2.8567,dlkcat,Cyanoamino acid metabolism
R10920__cyto,50.4675,90.465,dlkcat,
R07888__pero,78.966667,30.5066,dlkcat,alpha-Linolenic acid metabolism
R11323__cyto,69.56,2.6303,dlkcat,Pyrimidine metabolism
R03443__cyto,94.8,8.6195,dlkcat,2-Oxocarboxylic acid metabolism
R00178__cyto,47.76,13.7,default_13.7,Arginine and proline metabolism
R03417__pero,172.52,13.7,default_13.7,Glycerophospholipid metabolism
R02678__cyto,55.306667,23.1685,dlkcat,Tryptophan metabolism
R02868__cyto,56.2525,16.2496,dlkcat,
R04441__cyto,63.04,1.3881,dlkcat,2-Oxocarboxylic acid metabolism
R08769__mito,39.63,60.8826,dlkcat,Ubiquinone and other terpenoid-quinone biosynthesis
R10088__cyto,28.955,79.3793,dlkcat,
R01286__cyto,45.0,17.2837,dlkcat,Cysteine and methionine metabolism
R07035__cyto,18.375,62.5832,dlkcat,Arachidonic acid metabolism
R00160__cyto,69.56,13.7,default_13.7,Riboflavin metabolism
R03004__cyto,48.27,0.4773,dlkcat,Nicotinate and nicotinamide metabolism
R05085__cyto,42.99,26.3125,dlkcat,Vitamin B6 metabolism
R03663__cyto,68.495,1.9026,dlkcat,Aminoacyl-tRNA biosynthesis
R08240__cyto,56.2,2.2804,dlkcat,Drug metabolism - other enzymes
R01280__pero,77.44,2.6399,dlkcat,Fatty acid biosynthesis
R01214__cyto,41.47,1.8049,dlkcat,Glucosinolate biosynthesis
R04404__cyto,131.11,13.7,default_13.7,Inositol phosphate metabolism
R04162__cyto,53.587273,13.7,default_13.7,Ether lipid metabolism
R02957__cyto,55.306667,52.6315,dlkcat,Ascorbate and aldarate metabolism
R01801__mito,33.55,1.0191,dlkcat,Glycerophospholipid metabolism
R03451__cyto,45.65,0.8754,dlkcat,Lysine degradation
R09881__cyto,69.56,6.696,dlkcat,
R04535__cyto,131.93,13.7,default_13.7,Fatty acid biosynthesis
R01126__cyto,42.36,13.5464,dlkcat,Purine metabolism
R02056__cyto,62.865,13.7,default_13.7,Glycerophospholipid metabolism
R02111__cyto,153.525,13.7,default_13.7,Biosynthesis of secondary metabolites
R00943__cyto,104.465,28.975,dlkcat,Carbon fixation pathways in prokaryotes
R07758__cyto,37.545,6.8968,dlkcat,Fatty acid metabolism
R09409__cyto,30.0625,35.3815,dlkcat,Metabolism of xenobiotics by cytochrome P450
R01624__cyto,229.37,5.5238,dlkcat,Fatty acid biosynthesis
R01654__cyto,51.73,2.1964,dlkcat,
R04125__cyto,43.07,4.3936,dlkcat,"Glycine, serine and threonine metabolism"
R00259__cyto,47.44,26.0884,dlkcat,2-Oxocarboxylic acid metabolism
R02019__cyto,79.923333,13.7,default_13.7,Purine metabolism
R08237__cyto,38.19,1.4968,dlkcat,Drug metabolism - other enzymes
R01163__cyto,92.81,4.2233,dlkcat,Histidine metabolism
R02335__cyto,116.895,31.7681,dlkcat,Amino sugar and nucleotide sugar metabolism
R03942__cyto,45.6025,85.8689,dlkcat,Microbial metabolism in diverse environments
R00570__cyto,16.93,13.7,default_13.7,Pyrimidine metabolism
R03815__mito,51.95,13.7,default_13.7,"Glycine, serine and threonine metabolism"
R00508__cyto,39.53,38.5682,dlkcat,Microbial metabolism in diverse environments
R09222__cyto,30.37,4.0916,dlkcat,Microbial metabolism in diverse environments
R01244__cyto,40.37,14.6471,dlkcat,Purine metabolism
R08245__cyto,38.19,1.4968,dlkcat,Drug metabolism - other enzymes
R01933__cyto,50.175,24.4535,dlkcat,Biosynthesis of antibiotics
R04433__mito,71.45,2.1187,dlkcat,
R06171__cyto,41.945,1.2305,dlkcat,"Glycine, serine and threonine metabolism"
R00321__cyto,43.794,46.9394,dlkcat,
R00512__cyto,32.75,2.312,dlkcat,Pyrimidine metabolism
R09827__cyto,131.11,13.7,default_13.7,Inositol phosphate metabolism
R00258__mito,57.6,0.715,dlkcat,2-Oxocarboxylic acid metabolism
R03950__cyto,41.150714,8.5308,dlkcat,
R00760__cyto,53.923333,27.5514,dlkcat,Biosynthesis of secondary metabolites
R08772__mito,36.53,13.7,default_13.7,Ubiquinone and other terpenoid-quinone biosynthesis
R02327__cyto,62.71,30.8904,dlkcat,Pyrimidine metabolism
R02767__cyto,99.44,13.7,default_13.7,Fatty acid biosynthesis
R02466__cyto,59.89,4.1461,dlkcat,Taurine and hypotaurine metabolism
R11957__cyto,62.095,52.5094,dlkcat,
R11679__cyto,154.18,0.7679,dlkcat,Biosynthesis of amino acids
R01184__cyto,39.19,6.3067,dlkcat,Ascorbate and aldarate metabolism
R04247__cyto,43.15,9.3612,dlkcat,Phosphonate and phosphinate metabolism
R12402__cyto,44.238,8.6099,dlkcat,
R01185__cyto,58.688571,27.8026,dlkcat,Inositol phosphate metabolism
R08549__mito,71.623333,28.6701,dlkcat,Biosynthesis of antibiotics
R04463__cyto,146.98,10.6244,dlkcat,Biosynthesis of antibiotics
R01248__cyto,29.07,11.8893,dlkcat,Biosynthesis of antibiotics
R00174__cyto,43.83,23.0774,dlkcat,Vitamin B6 metabolism
R03199__cyto,54.51,13.4392,dlkcat,Biosynthesis of antibiotics
R02057__cyto,33.55,1.2438,dlkcat,Glycerophospholipid metabolism
R01528__cyto,54.33,73.3719,dlkcat,Glutathione metabolism
R02239__cyto,44.66,13.7,default_13.7,Glycerophospholipid metabolism
R04903__cyto,55.306667,21.387,dlkcat,Tryptophan metabolism
R02115__cyto,54.937,13.7,default_13.7,
R08178__cyto,43.845,2.7829,dlkcat,Biosynthesis of unsaturated fatty acids
R00512__mito,32.75,2.312,dlkcat,Pyrimidine metabolism
R04184__cyto,63.46,9.4898,dlkcat,
R00829__cyto,60.042222,46.2295,dlkcat,Microbial metabolism in diverse environments
R03503__cyto,83.34,3.3666,dlkcat,Folate biosynthesis
R05238__cyto,55.306667,7.0525,dlkcat,Microbial metabolism in diverse environments
R00220__cyto,44.933333,10.9804,dlkcat,Biosynthesis of antibiotics
R07349__cyto,42.41,13.7,default_13.7,
R04747__cyto,43.62,0.508,dlkcat,Fatty acid elongation
R08549__cyto,71.623333,28.6701,dlkcat,Biosynthesis of antibiotics
R01802__cyto,23.9,9.007,dlkcat,Inositol phosphate metabolism
R03223__cyto,53.2,0.7593,dlkcat,Thiamine metabolism
R00004__cyto,57.556667,13.7,default_13.7,Oxidative Phosphorilation
R07069__cyto,30.0625,35.3815,dlkcat,Metabolism of xenobiotics by cytochrome P450
R03321__cyto,61.38,2.595,dlkcat,Biosynthesis of antibiotics
R06223__cyto,50.23,0.8679,dlkcat,
R00224__cyto,64.856667,12.9973,dlkcat,
R03662__cyto,49.645,8.3277,dlkcat,Aminoacyl-tRNA biosynthesis
R00161__cyto,32.47,0.8921,dlkcat,Riboflavin metabolism
R05237__cyto,55.306667,7.0525,dlkcat,Microbial metabolism in diverse environments
R12401__cyto,44.238,1.4882,dlkcat,Steroid biosynthesis
R06917__cyto,38.4775,22.7213,dlkcat,Degradation of aromatic compounds
R04754__cyto,78.966667,35.4711,dlkcat,Fatty acid metabolism
R00220__mito,44.933333,10.9804,dlkcat,Biosynthesis of antibiotics
R03857__pero,78.966667,34.6053,dlkcat,Fatty acid metabolism
R00942__cyto,56.82,2.2687,dlkcat,Folate biosynthesis
R01251__cyto,29.07,5.5917,dlkcat,Biosynthesis of antibiotics
R00267__mito,46.725,5.0511,dlkcat,2-Oxocarboxylic acid metabolism
R04534__cyto,152.495,13.7,default_13.7,Fatty acid biosynthesis
R04742__cyto,43.62,0.508,dlkcat,Fatty acid elongation
R02521__cyto,53.49,3.299,dlkcat,Ubiquinone and other terpenoid-quinone biosynthesis
R02018__cyto,79.923333,13.7,default_13.7,Pyrimidine metabolism
R07023__cyto,30.0625,35.3815,dlkcat,Metabolism of xenobiotics by cytochrome P450
R11043__cyto,46.85,1.1438,dlkcat,Fatty acid metabolism
R01430__cyto,45.6025,64.5021,dlkcat,Pentose and glucuronate interconversions
R04965__cyto,131.93,13.7,default_13.7,Fatty acid biosynthesis
R10991__cyto,41.47,2.5184,dlkcat,Cysteine and methionine metabolism
R00986__cyto,57.29,14.5276,dlkcat,Biosynthesis of antibiotics
R02740__cyto,61.38,2.595,dlkcat,Biosynthesis of antibiotics
R01909__cyto,43.83,5.7856,dlkcat,Vitamin B6 metabolism
R08557__cyto,42.04,118.1455,dlkcat,"Glycine, serine and threonine metabolism"
R04027__cyto,77.515,65.6303,dlkcat,Biosynthesis of secondary metabolites
R01090__cyto,41.47,1.8049,dlkcat,Glucosinolate biosynthesis
R12406__cyto,44.248,4.1775,dlkcat,
R02300__cyto,43.07,3.9623,dlkcat,One carbon pool by folate
R00267__cyto,46.725,5.0511,dlkcat,2-Oxocarboxylic acid metabolism
R04970__mito,135.89,13.7,default_13.7,Fatty acid biosynthesis
R03816__cyto,23.77,30.7,dlkcat,Ubiquinone and other terpenoid-quinone biosynthesis
R10121__cyto,73.98,13.7,default_13.7,Biotin metabolism
R08231__cyto,37.785,1.6818,dlkcat,Drug metabolism - other enzymes
R02241__cyto,59.755,13.7,default_13.7,Glycerophospholipid metabolism
R07026__cyto,30.0625,35.3815,dlkcat,Metabolism of xenobiotics by cytochrome P450
R02021__cyto,27.72,52.1156,dlkcat,Microbial metabolism in diverse environments
R08557__mito,42.04,118.1455,dlkcat,"Glycine, serine and threonine metabolism"
R00765__cyto,27.79,116.104,dlkcat,Amino sugar and nucleotide sugar metabolism
R02241__mito,59.755,13.7,default_13.7,Glycerophospholipid metabolism
R00985__cyto,57.29,5.4673,dlkcat,Biosynthesis of antibiotics
R06983__cyto,40.38,2.7853,dlkcat,Microbial metabolism in diverse environments
R01468__cyto,64.37,30.9081,dlkcat,Glycerophospholipid metabolism
R05779__mito,60.966,218.5511,dlkcat,
R08232__cyto,62.18,18.1453,dlkcat,Drug metabolism - other enzymes
R08558__mito,42.04,118.1455,dlkcat,"Glycine, serine and threonine metabolism"
R05731__cyto,59.65,1.1862,dlkcat,Steroid biosynthesis
R04970__cyto,135.89,13.7,default_13.7,Fatty acid biosynthesis
R00004__mito,57.556667,13.7,default_13.7,Oxidative Phosphorilation
R00268__cyto,46.725,2.5872,dlkcat,2-Oxocarboxylic acid metabolism
R02732__cyto,107.56,6.4455,dlkcat,Fructose and mannose metabolism
R05233__cyto,38.4775,14.6019,dlkcat,Microbial metabolism in diverse environments
R05511__cyto,30.37,308.1717,dlkcat,Chlorocyclohexane and chlorobenzene degradation
R10993__cyto,86.11,5.1671,dlkcat,Cysteine and methionine metabolism
R02237__mito,51.73,3.9988,dlkcat,Folate biosynthesis
R01280__cyto,77.44,2.6399,dlkcat,Fatty acid biosynthesis
R01968__cyto,32.693333,1.8313,dlkcat,Purine metabolism
R05086__cyto,57.74,8.0476,dlkcat,Vitamin B6 metabolism
R03916__cyto,63.55,13.7,default_13.7,Glutathione metabolism
R00137__cyto,37.13,91.4758,dlkcat,Nicotinate and nicotinamide metabolism
R03005__cyto,37.13,93.406,dlkcat,Nicotinate and nicotinamide metabolism
R03664__cyto,44.715,2.5802,dlkcat,Aminoacyl-tRNA biosynthesis
R02613__cyto,77.515,487.4065,dlkcat,Phenylalanine metabolism
R01218__cyto,36.62,62.4506,dlkcat,One carbon pool by folate
R02953__cyto,45.0,13.7,default_13.7,
R01872__cyto,37.06,1.383,dlkcat,"Phenylalanine, tyrosine and tryptophan biosynthesis"
R02082__cyto,110.24,6.4776,dlkcat,Biosynthesis of antibiotics
R04405__cyto,86.19,1.3585,dlkcat,Cysteine and methionine metabolism
R03482__cyto,33.0825,13.7,default_13.7,
R02055__mito,98.63,13.7,default_13.7,Glycerophospholipid metabolism
R05333__cyto,76.51,13.7,default_13.7,Glycerolipid metabolism
R03416__pero,172.52,13.7,default_13.7,Glycerophospholipid metabolism
R04780__cyto,37.44,0.5086,dlkcat,Biosynthesis of antibiotics
R10685__cyto,35.72,25.0178,dlkcat,Thiamine metabolism
R02867__cyto,56.2525,29.0623,dlkcat,
R01213__mito,65.5,11.0542,dlkcat,2-Oxocarboxylic acid metabolism
R08176__cyto,43.845,2.9898,dlkcat,Biosynthesis of unsaturated fatty acids
R07937__cyto,43.62,0.843,dlkcat,Fatty acid metabolism
R01310__cyto,193.48,13.7,default_13.7,Glycerophospholipid metabolism
R04563__cyto,75.8,0.4276,dlkcat,
R02736__cyto,57.59,12.287,dlkcat,Glutathione metabolism
R04967__cyto,135.89,13.7,default_13.7,Fatty acid biosynthesis
R00268__mito,46.725,2.5872,dlkcat,2-Oxocarboxylic acid metabolism
R01714__cyto,40.94,7.5417,dlkcat,Biosynthesis of antibiotics
R08512__cyto,31.792,35.3815,dlkcat,
R02237__cyto,51.73,3.9988,dlkcat,Folate biosynthesis
R00722__cyto,16.93,13.7,default_13.7,Purine metabolism
R03449__cyto,101.565,13.7,default_13.7,
R01934__cyto,40.25,0.1353,dlkcat,2-Oxocarboxylic acid metabolism
R00416__cyto,53.12,1.5423,dlkcat,Biosynthesis of antibiotics
R02457__cyto,38.9625,193.9274,dlkcat,D-Arginine and D-ornithine metabolism
R00485__cyto,41.27,2.2476,dlkcat,"Alanine, aspartate and glutamate metabolism"
R00103__cyto,48.27,13.7,default_13.7,Nicotinate and nicotinamide metabolism
R10117__cyto,73.98,13.7,default_13.7,Biotin metabolism
R05861__cyto,38.9625,356.7558,dlkcat,
R00132__cyto,29.87,5931.1916,dlkcat,
R03417__mito,172.52,13.7,default_13.7,Glycerophospholipid metabolism
R00946__cyto,39.63,79.3715,dlkcat,One carbon pool by folate
R01287__cyto,50.2,49.9637,dlkcat,Cysteine and methionine metabolism
R01470__cyto,145.15,1.9834,dlkcat,Glycerophospholipid metabolism
R10712__cyto,53.2,0.184,dlkcat,Thiamine metabolism
R00130__cyto,26.7,30.4877,dlkcat,Pantothenate and CoA biosynthesis
R00100__cyto,33.036667,13.7,default_13.7,Amino sugar and nucleotide sugar metabolism
R08771__mito,39.63,13.7,default_13.7,Ubiquinone and other terpenoid-quinone biosynthesis
R03635__cyto,56.79,42.2101,dlkcat,Galactose metabolism
R02144__cyto,45.86,1.6068,dlkcat,Histidine metabolism
R04568__cyto,131.93,13.7,default_13.7,Fatty acid biosynthesis
R00261__cyto,59.89,8.4359,dlkcat,"Alanine, aspartate and glutamate metabolism"
R00858__cyto,158.42,3.4314,dlkcat,Microbial metabolism in diverse environments
R00762__cyto,37.44,0.5086,dlkcat,Microbial metabolism in diverse environments
R01569__cyto,32.693333,10.2108,dlkcat,Pyrimidine metabolism
R10463__cyto,40.59,0.8142,dlkcat,
R08774__mito,39.223571,13.7,default_13.7,Ubiquinone and other terpenoid-quinone biosynthesis
R03444__cyto,88.01,30.5366,dlkcat,2-Oxocarboxylic acid metabolism
R04711__cyto,39.63,41.1326,dlkcat,Ubiquinone and other terpenoid-quinone biosynthesis
R00885__cyto,40.05,6.0684,dlkcat,Fructose and mannose metabolism
R00226__cyto,53.475,5.1243,dlkcat,2-Oxocarboxylic acid metabolism
R01068__cyto,39.37,0.3546,dlkcat,Microbial metabolism in diverse environments
R00480__cyto,58.54,12.2021,dlkcat,2-Oxocarboxylic acid metabolism
